date,team,opponent,home_away,result,home_score,visitor_score,overtime,fouls,goals,assists,points,shots,sog,ground_balls,turnovers,ct,freepos_shots,freepos_goals,draw_controls,defensive_fouls,defensive_goals,defensive_assists,defensive_points,defensive_shots,defensive_sog,defensive_ground_balls,defensive_turnovers,defensive_ct,defensive_freepos_shots,defensive_freepos_goals,defensive_draw_controls,team_id
2023-02-17,Syracuse,Maryland,Home,,20,11,,42.0,20.0,11.0,31.0,29.0,26.0,13.0,11.0,6.0,,,18.0,22.0,11.0,3.0,14.0,31,24,10.0,8,5.0,13.0,5.0,16.0,688
2023-02-20,Syracuse,Binghamton,Home,,17,10,,26.0,17.0,12.0,29.0,30.0,25.0,15.0,15.0,7.0,6.0,1.0,16.0,24.0,10.0,8.0,18.0,26,18,17.0,12,6.0,7.0,1.0,13.0,688
2023-02-25,Syracuse,Pittsburgh,Away,,16,4,,15.0,16.0,9.0,25.0,39.0,29.0,18.0,11.0,9.0,6.0,3.0,15.0,17.0,4.0,2.0,6.0,16,10,13.0,16,6.0,2.0,,9.0,688
2023-03-01,Syracuse,UAlbany,Home,,22,5,,16.0,22.0,17.0,39.0,33.0,28.0,14.0,13.0,6.0,3.0,2.0,24.0,30.0,5.0,2.0,7.0,12,11,14.0,12,4.0,4.0,2.0,5.0,688
2023-03-05,Syracuse,Virginia Tech,Home,,16,5,,33.0,16.0,7.0,23.0,36.0,24.0,23.0,15.0,14.0,5.0,2.0,13.0,24.0,5.0,2.0,7.0,25,20,18.0,17,5.0,3.0,,11.0,688
2023-03-11,Syracuse,Notre Dame,Home,,15,7,,15.0,15.0,12.0,27.0,29.0,22.0,24.0,18.0,14.0,3.0,1.0,14.0,28.0,7.0,6.0,13.0,19,15,15.0,19,9.0,4.0,,12.0,688
2023-03-15,Syracuse,Loyola Maryland,Away,,9,7,,17.0,9.0,1.0,10.0,24.0,16.0,15.0,11.0,11.0,4.0,4.0,5.0,9.0,7.0,5.0,12.0,18,15,8.0,14,6.0,5.0,2.0,14.0,688
2023-03-18,Syracuse,Duke,Away,,16,10,,30.0,16.0,6.0,22.0,26.0,23.0,12.0,12.0,8.0,1.0,,12.0,15.0,10.0,6.0,16.0,25,15,8.0,14,10.0,6.0,2.0,17.0,688
2023-03-22,Syracuse,Stony Brook,Home,,16,11,,25.0,16.0,12.0,28.0,32.0,25.0,14.0,17.0,5.0,7.0,3.0,21.0,17.0,11.0,9.0,20.0,26,19,19.0,13,9.0,5.0,1.0,10.0,688
2023-03-25,Syracuse,Louisville,Away,,17,5,,21.0,17.0,12.0,29.0,36.0,25.0,17.0,15.0,6.0,3.0,,15.0,11.0,5.0,1.0,6.0,22,13,15.0,16,7.0,8.0,4.0,9.0,688
2023-03-28,Syracuse,Cornell,Home,,19,13,,32.0,19.0,8.0,27.0,37.0,26.0,17.0,12.0,8.0,3.0,3.0,18.0,18.0,13.0,5.0,18.0,35,27,18.0,13,4.0,8.0,4.0,17.0,688
2023-04-01,Syracuse,Virginia,Home,,21,9,,18.0,21.0,12.0,33.0,40.0,30.0,14.0,11.0,7.0,3.0,2.0,21.0,37.0,9.0,7.0,16.0,16,14,12.0,16,4.0,1.0,,11.0,688
2023-04-08,Syracuse,Clemson,Home,,19,10,,33.0,19.0,8.0,27.0,40.0,28.0,15.0,12.0,3.0,7.0,4.0,20.0,29.0,10.0,7.0,17.0,27,24,15.0,13,5.0,9.0,3.0,13.0,688
2023-04-15,Syracuse,North Carolina,Away,,14,12,,35.0,14.0,9.0,23.0,25.0,19.0,11.0,8.0,3.0,5.0,,12.0,26.0,12.0,8.0,20.0,35,27,10.0,8,5.0,8.0,2.0,18.0,688
2023-04-20,Syracuse,Boston College,Home,,16,17,,31.0,16.0,8.0,24.0,32.0,28.0,6.0,7.0,5.0,4.0,2.0,21.0,24.0,17.0,11.0,28.0,36,27,14.0,9,2.0,10.0,4.0,15.0,688
2023-04-26,Syracuse,Virginia Tech,Home,,14,12,,26.0,14.0,8.0,22.0,31.0,22.0,17.0,14.0,7.0,2.0,,15.0,20.0,12.0,6.0,18.0,28,19,13.0,14,6.0,7.0,5.0,15.0,688
2023-04-28,Syracuse,North Carolina,Home,,9,15,,26.0,9.0,3.0,12.0,36.0,20.0,13.0,12.0,5.0,,,16.0,12.0,15.0,9.0,24.0,33,23,17.0,12,6.0,10.0,4.0,12.0,688
2023-05-14,Syracuse,Johns Hopkins,Home,,25,8,,31.0,25.0,12.0,37.0,36.0,29.0,12.0,14.0,7.0,7.0,7.0,22.0,47.0,8.0,4.0,12.0,25,20,13.0,12,5.0,6.0,2.0,12.0,688
2023-05-18,Syracuse,James Madison,Home,,13,7,,31.0,13.0,9.0,22.0,30.0,22.0,24.0,15.0,8.0,5.0,1.0,15.0,27.0,7.0,1.0,8.0,21,14,12.0,18,4.0,6.0,3.0,9.0,688
2023-05-26,Syracuse,Boston College,Home,,7,8,,19.0,7.0,4.0,11.0,28.0,14.0,17.0,13.0,11.0,1.0,1.0,11.0,9.0,8.0,4.0,12.0,17,11,12.0,20,6.0,7.0,3.0,8.0,688
2023-02-10,Temple,Vermont,Home,,10,5,,13.0,10.0,6.0,16.0,22.0,16.0,20.0,17.0,8.0,4.0,2.0,13.0,11.0,5.0,2.0,7.0,18,13,18.0,19,11.0,3.0,,5.0,690
2023-02-12,Temple,Ohio St.,Away,,9,10,,23.0,9.0,4.0,13.0,28.0,21.0,20.0,13.0,11.0,3.0,1.0,11.0,31.0,10.0,5.0,15.0,27,16,17.0,19,6.0,5.0,3.0,12.0,690
2023-02-18,Temple,George Washington,Away,,15,6,,9.0,15.0,10.0,25.0,35.0,26.0,16.0,10.0,7.0,4.0,,17.0,11.0,6.0,,6.0,13,9,27.0,19,8.0,2.0,2.0,8.0,690
2023-02-22,Temple,Delaware,Away,,9,7,,14.0,9.0,2.0,11.0,25.0,18.0,16.0,15.0,14.0,5.0,3.0,11.0,14.0,7.0,4.0,11.0,21,10,18.0,20,12.0,3.0,1.0,9.0,690
2023-02-25,Temple,Princeton,Home,,9,17,,9.0,9.0,4.0,13.0,40.0,28.0,24.0,16.0,5.0,7.0,,20.0,17.0,17.0,3.0,20.0,36,21,16.0,14,2.0,2.0,1.0,9.0,690
2023-03-04,Temple,Saint Joseph's,Home,,13,10,,14.0,13.0,7.0,20.0,22.0,20.0,17.0,11.0,6.0,1.0,1.0,14.0,12.0,10.0,4.0,14.0,27,16,17.0,13,5.0,3.0,1.0,11.0,690
2023-03-08,Temple,Marist,Away,,14,10,,4.0,14.0,4.0,18.0,38.0,27.0,24.0,11.0,9.0,3.0,1.0,15.0,12.0,10.0,6.0,16.0,21,16,14.0,18,6.0,1.0,1.0,12.0,690
2023-03-11,Temple,UMBC,Home,,10,11,1,14.0,10.0,6.0,16.0,24.0,18.0,12.0,11.0,3.0,4.0,,12.0,13.0,11.0,9.0,20.0,24,21,13.0,12,2.0,3.0,,10.0,690
2023-03-18,Temple,Yale,Away,,5,16,,12.0,5.0,4.0,9.0,15.0,10.0,9.0,18.0,4.0,2.0,,11.0,10.0,16.0,8.0,24.0,39,27,17.0,8,15.0,8.0,4.0,13.0,690
2023-03-25,Temple,James Madison,Home,,8,10,,8.0,8.0,5.0,13.0,23.0,17.0,15.0,12.0,9.0,5.0,1.0,12.0,24.0,10.0,9.0,19.0,25,19,17.0,15,7.0,,,10.0,690
2023-04-01,Temple,Cincinnati,Away,,9,12,,13.0,9.0,5.0,14.0,32.0,20.0,9.0,18.0,5.0,10.0,3.0,14.0,41.0,12.0,4.0,16.0,33,22,8.0,13,6.0,6.0,2.0,11.0,690
2023-04-08,Temple,Florida,Home,,13,17,,14.0,13.0,3.0,16.0,38.0,27.0,21.0,7.0,,9.0,4.0,13.0,23.0,17.0,7.0,24.0,30,24,12.0,12,2.0,9.0,4.0,18.0,690
2023-04-12,Temple,Drexel,Home,,9,10,3,17.0,9.0,1.0,10.0,25.0,21.0,19.0,17.0,10.0,4.0,3.0,11.0,19.0,10.0,4.0,14.0,26,19,21.0,21,7.0,5.0,3.0,13.0,690
2023-04-15,Temple,Old Dominion,Away,,19,5,,10.0,19.0,9.0,28.0,28.0,25.0,18.0,11.0,7.0,3.0,2.0,15.0,6.0,5.0,1.0,6.0,18,13,10.0,18,8.0,4.0,,11.0,690
2023-04-22,Temple,East Carolina,Home,,11,7,,17.0,11.0,4.0,15.0,29.0,20.0,10.0,13.0,5.0,4.0,2.0,14.0,13.0,7.0,1.0,8.0,24,21,15.0,7,3.0,6.0,1.0,7.0,690
2023-04-29,Temple,Vanderbilt,Away,,11,12,,28.0,11.0,3.0,14.0,27.0,18.0,20.0,16.0,7.0,5.0,1.0,11.0,20.0,12.0,7.0,19.0,27,22,15.0,18,4.0,5.0,2.0,16.0,690
2023-02-11,Towson,Mount St. Mary's,Away,,11,4,,18.0,11.0,4.0,15.0,34.0,18.0,18.0,19.0,9.0,2.0,1.0,15.0,15.0,4.0,1.0,5.0,24,16,24.0,14,12.0,3.0,2.0,4.0,711
2023-02-15,Towson,Georgetown,Away,,13,12,,16.0,13.0,6.0,19.0,28.0,20.0,13.0,14.0,8.0,9.0,4.0,17.0,30.0,12.0,3.0,15.0,34,20,16.0,12,8.0,5.0,4.0,12.0,711
2023-02-22,Towson,Loyola Maryland,Home,,5,16,,22.0,5.0,,5.0,24.0,18.0,15.0,10.0,4.0,6.0,2.0,8.0,25.0,16.0,9.0,25.0,29,23,7.0,10,3.0,4.0,3.0,16.0,711
2023-02-26,Towson,Arizona St.,Home,,17,10,,15.0,17.0,7.0,24.0,35.0,27.0,15.0,9.0,10.0,8.0,2.0,14.0,34.0,10.0,2.0,12.0,21,14,11.0,18,5.0,4.0,2.0,16.0,711
2023-03-01,Towson,Saint Joseph's,Away,,6,8,,13.0,6.0,3.0,9.0,32.0,25.0,15.0,10.0,8.0,7.0,2.0,11.0,16.0,8.0,1.0,9.0,17,16,11.0,15,7.0,1.0,,5.0,711
2023-03-04,Towson,Central Mich.,Home,,17,10,,15.0,17.0,7.0,24.0,42.0,28.0,18.0,11.0,4.0,4.0,2.0,22.0,16.0,10.0,4.0,14.0,24,17,14.0,15,6.0,2.0,1.0,9.0,711
2023-03-14,Towson,Penn St.,Away,,12,13,,12.0,12.0,2.0,14.0,27.0,18.0,8.0,15.0,6.0,6.0,4.0,15.0,9.0,13.0,7.0,20.0,37,25,18.0,11,4.0,9.0,4.0,15.0,711
2023-03-18,Towson,Drexel,Home,,11,7,,28.0,11.0,6.0,17.0,29.0,22.0,15.0,20.0,9.0,7.0,1.0,16.0,27.0,7.0,2.0,9.0,21,15,19.0,20,10.0,7.0,4.0,6.0,711
2023-03-21,Towson,Vanderbilt,Away,,15,14,2,25.0,15.0,4.0,19.0,35.0,25.0,23.0,19.0,13.0,8.0,5.0,19.0,21.0,14.0,10.0,24.0,29,21,23.0,18,8.0,3.0,2.0,15.0,711
2023-03-25,Towson,Hofstra,Away,,10,7,,31.0,10.0,5.0,15.0,27.0,18.0,18.0,12.0,8.0,4.0,2.0,7.0,16.0,7.0,4.0,11.0,22,15,9.0,14,6.0,4.0,2.0,13.0,711
2023-04-01,Towson,Elon,Home,,17,14,,44.0,17.0,7.0,24.0,39.0,26.0,22.0,12.0,18.0,7.0,5.0,15.0,25.0,14.0,5.0,19.0,26,20,18.0,25,5.0,6.0,3.0,20.0,711
2023-04-08,Towson,William & Mary,Away,,13,10,,15.0,13.0,4.0,17.0,35.0,26.0,19.0,10.0,11.0,6.0,2.0,14.0,25.0,10.0,8.0,18.0,22,19,14.0,19,7.0,2.0,,13.0,711
2023-04-15,Towson,Monmouth,Home,,21,14,,25.0,21.0,8.0,29.0,47.0,37.0,23.0,10.0,10.0,8.0,4.0,19.0,33.0,14.0,6.0,20.0,27,19,18.0,19,2.0,12.0,7.0,18.0,711
2023-04-18,Towson,Johns Hopkins,Away,,12,13,1,28.0,12.0,3.0,15.0,28.0,18.0,13.0,20.0,4.0,7.0,2.0,12.0,30.0,13.0,8.0,21.0,41,26,19.0,17,10.0,9.0,3.0,17.0,711
2023-04-22,Towson,Stony Brook,Home,,11,14,,26.0,11.0,5.0,16.0,21.0,16.0,20.0,18.0,8.0,4.0,3.0,10.0,26.0,14.0,14.0,28.0,39,27,11.0,10,5.0,4.0,,16.0,711
2023-04-29,Towson,Delaware,Away,,9,13,,14.0,9.0,3.0,12.0,29.0,20.0,19.0,19.0,15.0,7.0,3.0,11.0,21.0,13.0,5.0,18.0,31,26,20.0,18,13.0,4.0,2.0,15.0,711
2023-05-04,Towson,Drexel,Home,,9,6,,18.0,9.0,5.0,14.0,29.0,19.0,20.0,14.0,13.0,4.0,,11.0,18.0,6.0,5.0,11.0,17,14,19.0,17,7.0,1.0,,8.0,711
2023-05-06,Towson,Stony Brook,Home,,4,19,,28.0,4.0,1.0,5.0,17.0,10.0,9.0,13.0,4.0,7.0,2.0,9.0,23.0,19.0,12.0,31.0,28,25,13.0,10,8.0,6.0,3.0,15.0,711
2023-02-12,UAlbany,Johns Hopkins,Away,,10,17,,30.0,10.0,2.0,12.0,20.0,15.0,16.0,21.0,7.0,4.0,3.0,16.0,27.0,17.0,10.0,27.0,35,22,19.0,16,12.0,5.0,1.0,15.0,14
2023-02-18,UAlbany,Cornell,Home,,15,18,,48.0,15.0,6.0,21.0,28.0,24.0,15.0,15.0,8.0,4.0,4.0,16.0,27.0,18.0,3.0,21.0,32,27,13.0,14,6.0,10.0,7.0,21.0,14
2023-02-22,UAlbany,Fairfield,Home,,17,13,,33.0,17.0,6.0,23.0,33.0,26.0,15.0,23.0,6.0,7.0,4.0,23.0,22.0,13.0,6.0,19.0,29,22,19.0,16,14.0,6.0,4.0,11.0,14
2023-02-25,UAlbany,Brown,Away,,8,7,,10.0,8.0,4.0,12.0,24.0,17.0,10.0,17.0,5.0,3.0,1.0,11.0,8.0,7.0,3.0,10.0,21,17,13.0,13,6.0,6.0,3.0,8.0,14
2023-03-01,UAlbany,Syracuse,Away,,5,22,,30.0,5.0,2.0,7.0,12.0,11.0,14.0,12.0,4.0,4.0,2.0,5.0,16.0,22.0,17.0,39.0,33,28,14.0,13,6.0,3.0,2.0,24.0,14
2023-03-04,UAlbany,Colgate,Home,,19,14,,28.0,19.0,2.0,21.0,36.0,28.0,11.0,12.0,9.0,4.0,3.0,20.0,20.0,14.0,3.0,17.0,29,22,13.0,15,7.0,8.0,5.0,17.0,14
2023-03-12,UAlbany,Stanford,Away,,20,21,,39.0,20.0,5.0,25.0,35.0,29.0,16.0,10.0,4.0,8.0,5.0,19.0,29.0,21.0,14.0,35.0,34,28,17.0,7,5.0,8.0,4.0,26.0,14
2023-03-15,UAlbany,UC Davis,Away,,17,15,,31.0,17.0,5.0,22.0,37.0,33.0,16.0,11.0,10.0,5.0,2.0,21.0,18.0,15.0,7.0,22.0,24,20,11.0,17,4.0,6.0,5.0,15.0,14
2023-03-22,UAlbany,UConn,Away,,12,20,,36.0,12.0,4.0,16.0,29.0,25.0,11.0,9.0,3.0,,,19.0,19.0,20.0,9.0,29.0,46,33,19.0,6,5.0,7.0,2.0,17.0,14
2023-03-25,UAlbany,Vermont,Home,,12,9,,25.0,12.0,5.0,17.0,24.0,20.0,24.0,23.0,15.0,3.0,1.0,14.0,27.0,9.0,2.0,11.0,22,15,22.0,25,17.0,3.0,3.0,11.0,14
2023-04-01,UAlbany,UMass Lowell,Away,,19,13,,13.0,19.0,5.0,24.0,31.0,25.0,12.0,17.0,3.0,9.0,6.0,27.0,19.0,13.0,6.0,19.0,24,20,18.0,9,12.0,6.0,3.0,9.0,14
2023-04-07,UAlbany,UMBC,Home,,15,14,,30.0,15.0,4.0,19.0,36.0,26.0,11.0,9.0,4.0,8.0,6.0,19.0,23.0,14.0,3.0,17.0,29,22,13.0,11,3.0,8.0,5.0,14.0,14
2023-04-08,UAlbany,Northwestern,Home,,11,21,,35.0,11.0,5.0,16.0,26.0,17.0,14.0,17.0,8.0,6.0,3.0,17.0,56.0,21.0,10.0,31.0,39,27,17.0,12,8.0,7.0,5.0,19.0,14
2023-04-15,UAlbany,Binghamton,Away,,16,11,,40.0,16.0,8.0,24.0,26.0,23.0,17.0,16.0,10.0,5.0,2.0,17.0,20.0,11.0,5.0,16.0,27,22,21.0,13,14.0,11.0,6.0,14.0,14
2023-04-22,UAlbany,New Hampshire,Home,,16,11,,21.0,16.0,4.0,20.0,23.0,20.0,15.0,19.0,5.0,3.0,2.0,19.0,18.0,11.0,4.0,15.0,27,17,13.0,11,11.0,4.0,1.0,12.0,14
2023-04-29,UAlbany,Bryant,Away,,11,10,,,11.0,10.0,21.0,35.0,23.0,7.0,15.0,1.0,7.0,1.0,17.0,,10.0,4.0,14.0,28,21,11.0,9,8.0,10.0,4.0,8.0,14
2023-05-05,UAlbany,New Hampshire,Home,,20,10,,40.0,20.0,10.0,30.0,36.0,28.0,12.0,13.0,6.0,,,23.0,12.0,10.0,3.0,13.0,19,15,12.0,9,6.0,8.0,5.0,10.0,14
2023-05-07,UAlbany,Binghamton,Home,,14,13,,46.0,14.0,4.0,18.0,27.0,22.0,17.0,13.0,14.0,7.0,5.0,12.0,33.0,13.0,5.0,18.0,29,22,14.0,20,4.0,9.0,4.0,18.0,14
2023-05-12,UAlbany,Virginia,Home,,16,14,,22.0,16.0,4.0,20.0,35.0,23.0,14.0,12.0,8.0,5.0,4.0,18.0,20.0,14.0,9.0,23.0,31,21,10.0,12,6.0,6.0,3.0,16.0,14
2023-05-14,UAlbany,Denver,Away,,6,8,,33.0,6.0,3.0,9.0,18.0,12.0,14.0,19.0,10.0,8.0,2.0,5.0,36.0,8.0,2.0,10.0,25,22,24.0,18,13.0,11.0,4.0,11.0,14
2023-02-12,UC Davis,Virginia,Home,,12,16,,4.0,12.0,10.0,22.0,29.0,21.0,16.0,16.0,8.0,3.0,2.0,11.0,19.0,16.0,4.0,20.0,42,29,17.0,13,10.0,3.0,1.0,22.0,108
2023-02-25,UC Davis,Lindenwood,Away,,13,12,,,13.0,6.0,19.0,29.0,26.0,20.0,10.0,9.0,8.0,1.0,5.0,,12.0,,12.0,33,24,10.0,20,5.0,1.0,,24.0,108
2023-03-05,UC Davis,Kent St.,Home,,18,8,,17.0,18.0,12.0,30.0,38.0,33.0,29.0,9.0,10.0,7.0,3.0,18.0,24.0,8.0,2.0,10.0,22,19,20.0,14,8.0,5.0,1.0,11.0,108
2023-03-07,UC Davis,Howard,Home,,19,1,,8.0,19.0,7.0,26.0,40.0,26.0,14.0,7.0,8.0,3.0,1.0,5.0,10.0,1.0,,1.0,9,5,9.0,8,6.0,,,,108
2023-03-10,UC Davis,American,Home,,14,13,,13.0,14.0,3.0,17.0,36.0,23.0,2.0,8.0,7.0,3.0,3.0,14.0,3.0,13.0,3.0,16.0,31,23,,14,2.0,9.0,2.0,17.0,108
2023-03-12,UC Davis,Marquette,Home,,17,19,,12.0,17.0,6.0,23.0,31.0,23.0,9.0,13.0,3.0,10.0,7.0,23.0,27.0,19.0,9.0,28.0,40,28,10.0,9,3.0,1.0,1.0,17.0,108
2023-03-15,UC Davis,UAlbany,Home,,15,17,,18.0,15.0,7.0,22.0,24.0,20.0,11.0,17.0,4.0,6.0,5.0,15.0,31.0,17.0,5.0,22.0,37,33,16.0,11,10.0,5.0,2.0,21.0,108
2023-03-18,UC Davis,Columbia,Home,,15,12,,10.0,15.0,3.0,18.0,38.0,28.0,11.0,9.0,8.0,5.0,3.0,13.0,12.0,12.0,4.0,16.0,37,22,7.0,12,3.0,1.0,1.0,18.0,108
2023-03-26,UC Davis,Robert Morris,Away,,17,10,,15.0,17.0,5.0,22.0,35.0,26.0,22.0,21.0,7.0,11.0,4.0,19.0,25.0,10.0,2.0,12.0,29,21,27.0,17,12.0,4.0,,12.0,108
2023-03-29,UC Davis,Duquesne,Away,,20,13,,26.0,20.0,9.0,29.0,40.0,31.0,20.0,11.0,11.0,3.0,1.0,20.0,20.0,13.0,3.0,16.0,24,19,13.0,19,7.0,4.0,3.0,17.0,108
2023-04-08,UC Davis,Oregon,Away,,12,13,1,23.0,12.0,4.0,16.0,29.0,20.0,15.0,14.0,4.0,2.0,1.0,14.0,18.0,13.0,2.0,15.0,31,23,17.0,14,8.0,7.0,2.0,13.0,108
2023-04-15,UC Davis,California,Home,,12,17,,29.0,12.0,4.0,16.0,23.0,20.0,12.0,13.0,5.0,3.0,1.0,13.0,8.0,17.0,5.0,22.0,38,27,10.0,11,7.0,12.0,4.0,20.0,108
2023-04-23,UC Davis,Arizona St.,Home,,11,16,,15.0,11.0,6.0,17.0,23.0,19.0,19.0,8.0,8.0,4.0,2.0,14.0,27.0,16.0,6.0,22.0,39,29,21.0,9,7.0,1.0,,17.0,108
2023-04-29,UC Davis,San Diego St.,Home,,11,9,,10.0,11.0,7.0,18.0,27.0,20.0,6.0,10.0,4.0,,,11.0,11.0,9.0,4.0,13.0,32,21,9.0,11,3.0,,,13.0,108
2023-02-15,UConn,Fairfield,Home,,18,17,1,15.0,18.0,6.0,24.0,37.0,27.0,13.0,13.0,13.0,8.0,3.0,18.0,13.0,17.0,3.0,20.0,40,29,12.0,15,10.0,6.0,2.0,21.0,164
2023-02-18,UConn,James Madison,Home,,7,11,,22.0,7.0,3.0,10.0,19.0,14.0,15.0,21.0,12.0,5.0,1.0,7.0,19.0,11.0,3.0,14.0,39,31,21.0,13,17.0,6.0,3.0,15.0,164
2023-02-25,UConn,Saint Joseph's,Home,,14,7,,30.0,14.0,6.0,20.0,31.0,22.0,17.0,12.0,9.0,3.0,2.0,11.0,15.0,7.0,5.0,12.0,34,19,19.0,15,9.0,7.0,1.0,14.0,164
2023-02-27,UConn,New Hampshire,Home,,17,6,,20.0,17.0,4.0,21.0,39.0,26.0,15.0,13.0,8.0,4.0,1.0,19.0,15.0,6.0,2.0,8.0,18,15,16.0,12,3.0,4.0,1.0,6.0,164
2023-03-04,UConn,Massachusetts,Home,,12,16,,16.0,12.0,3.0,15.0,26.0,19.0,15.0,12.0,6.0,6.0,4.0,13.0,26.0,16.0,4.0,20.0,36,27,16.0,13,8.0,4.0,3.0,19.0,164
2023-03-11,UConn,Yale,Home,,11,10,1,20.0,11.0,5.0,16.0,25.0,19.0,16.0,22.0,5.0,6.0,4.0,17.0,17.0,10.0,1.0,11.0,30,24,28.0,16,11.0,8.0,,7.0,164
2023-03-18,UConn,Cornell,Away,,13,16,,,13.0,8.0,21.0,29.0,18.0,13.0,18.0,5.0,4.0,3.0,18.0,,16.0,6.0,22.0,35,25,18.0,12,12.0,5.0,3.0,15.0,164
2023-03-22,UConn,UAlbany,Home,,20,12,,19.0,20.0,9.0,29.0,46.0,33.0,19.0,6.0,5.0,7.0,2.0,17.0,36.0,12.0,4.0,16.0,29,25,11.0,9,3.0,,,19.0,164
2023-03-28,UConn,Hofstra,Away,,14,13,1,34.0,14.0,5.0,19.0,32.0,24.0,17.0,18.0,8.0,6.0,2.0,17.0,11.0,13.0,6.0,19.0,37,29,15.0,16,8.0,8.0,1.0,14.0,164
2023-04-01,UConn,Columbia,Away,,16,8,,9.0,16.0,7.0,23.0,35.0,24.0,11.0,12.0,7.0,6.0,3.0,17.0,11.0,8.0,2.0,10.0,32,18,8.0,10,3.0,7.0,3.0,10.0,164
2023-04-05,UConn,Villanova,Away,,19,12,,16.0,19.0,12.0,31.0,38.0,31.0,19.0,14.0,9.0,5.0,2.0,21.0,26.0,12.0,6.0,18.0,27,21,15.0,17,9.0,4.0,,13.0,164
2023-04-08,UConn,Denver,Home,,9,14,,27.0,9.0,5.0,14.0,23.0,18.0,22.0,15.0,14.0,8.0,1.0,7.0,24.0,14.0,2.0,16.0,30,24,18.0,20,8.0,11.0,8.0,20.0,164
2023-04-15,UConn,Marquette,Away,,9,12,,30.0,9.0,7.0,16.0,36.0,23.0,13.0,17.0,6.0,4.0,,15.0,29.0,12.0,6.0,18.0,34,23,18.0,14,7.0,5.0,2.0,10.0,164
2023-04-19,UConn,Georgetown,Home,,13,9,,20.0,13.0,4.0,17.0,29.0,25.0,15.0,13.0,8.0,4.0,2.0,10.0,17.0,9.0,,9.0,42,29,17.0,15,5.0,6.0,1.0,16.0,164
2023-04-22,UConn,Butler,Away,,22,13,,12.0,22.0,9.0,31.0,40.0,32.0,17.0,15.0,13.0,5.0,4.0,21.0,9.0,13.0,4.0,17.0,22,19,15.0,22,8.0,2.0,1.0,18.0,164
2023-04-29,UConn,Xavier,Home,,22,6,,6.0,22.0,10.0,32.0,52.0,36.0,17.0,9.0,10.0,12.0,3.0,20.0,30.0,6.0,1.0,7.0,11,11,7.0,18,6.0,2.0,1.0,12.0,164
2023-05-05,UConn,Marquette,Home,,17,16,,,17.0,6.0,23.0,28.0,26.0,16.0,16.0,10.0,7.0,5.0,16.0,,16.0,5.0,21.0,32,25,13.0,13,8.0,9.0,8.0,19.0,164
2023-05-07,UConn,Denver,Away,,6,11,,14.0,6.0,2.0,8.0,26.0,19.0,24.0,18.0,9.0,8.0,2.0,5.0,21.0,11.0,5.0,16.0,39,30,19.0,13,10.0,4.0,2.0,16.0,164
2023-05-12,UConn,Penn,Home,,8,13,,15.0,8.0,4.0,12.0,24.0,18.0,13.0,15.0,6.0,3.0,2.0,8.0,10.0,13.0,2.0,15.0,34,28,15.0,11,8.0,3.0,1.0,16.0,164
2023-02-11,UMBC,George Washington,Away,,19,10,,9.0,19.0,6.0,25.0,31.0,26.0,21.0,13.0,10.0,9.0,6.0,26.0,24.0,10.0,3.0,13.0,29,24,28.0,11,7.0,5.0,1.0,7.0,391
2023-02-15,UMBC,Bucknell,Away,,12,10,,32.0,12.0,4.0,16.0,23.0,18.0,15.0,20.0,12.0,7.0,5.0,12.0,18.0,10.0,4.0,14.0,25,20,20.0,18,10.0,6.0,3.0,14.0,391
2023-02-18,UMBC,American,Home,,14,15,,13.0,14.0,6.0,20.0,37.0,25.0,21.0,13.0,8.0,5.0,1.0,19.0,20.0,15.0,5.0,20.0,34,28,17.0,13,5.0,7.0,4.0,14.0,391
2023-02-25,UMBC,Mount St. Mary's,Home,,15,10,,7.0,15.0,6.0,21.0,36.0,29.0,25.0,11.0,9.0,8.0,5.0,19.0,2.0,10.0,2.0,12.0,28,19,16.0,18,4.0,6.0,1.0,10.0,391
2023-03-01,UMBC,Delaware,Home,,6,7,,7.0,6.0,3.0,9.0,32.0,17.0,18.0,13.0,10.0,5.0,,11.0,8.0,7.0,2.0,9.0,22,14,17.0,15,3.0,5.0,1.0,6.0,391
2023-03-04,UMBC,Robert Morris,Away,,15,7,,8.0,15.0,4.0,19.0,44.0,31.0,19.0,11.0,8.0,8.0,3.0,18.0,31.0,7.0,2.0,9.0,21,16,12.0,14,4.0,2.0,2.0,8.0,391
2023-03-11,UMBC,Temple,Away,,11,10,1,13.0,11.0,9.0,20.0,24.0,21.0,13.0,12.0,2.0,3.0,,10.0,14.0,10.0,6.0,16.0,24,18,12.0,11,3.0,4.0,,12.0,391
2023-03-14,UMBC,La Salle,Home,,18,8,,7.0,18.0,8.0,26.0,42.0,28.0,19.0,17.0,9.0,4.0,3.0,23.0,9.0,8.0,3.0,11.0,23,16,19.0,15,6.0,3.0,1.0,6.0,391
2023-03-18,UMBC,Binghamton,Away,,13,18,,22.0,13.0,8.0,21.0,22.0,17.0,10.0,11.0,4.0,2.0,1.0,13.0,18.0,18.0,9.0,27.0,37,28,14.0,6,4.0,8.0,2.0,22.0,391
2023-04-01,UMBC,Bryant,Home,,12,13,,8.0,12.0,5.0,17.0,34.0,22.0,20.0,10.0,11.0,12.0,3.0,17.0,15.0,13.0,8.0,21.0,31,22,14.0,19,2.0,2.0,1.0,12.0,391
