season,team,team_id,full_name,roster_name,first_name,last_name,yr,pos,number,gp,gs,goals,assists,points,shots,ground_balls,turnovers,ct,freepos_shots,freepos_goals,rc,yc,draw_controls,fouls
2026,Marquette Golden Eagles,387,Riley Leversedge,Riley Leversedge,Riley,Leversedge,So,D,7.0,5.0,0.0,,,0.0,,1.0,,,,,,,,1.0
2026,Marquette Golden Eagles,387,Sayla Lotysz,Sayla Lotysz,Sayla,Lotysz,Sr,M,16.0,7.0,0.0,,,0.0,,,,2.0,,,,,,1.0
2026,Marquette Golden Eagles,387,Julia Evens,Julia Evens,Julia,Evens,So,ATT,8.0,13.0,6.0,3.0,4.0,7.0,11.0,6.0,11.0,,1.0,1.0,,,,2.0
2026,Marquette Golden Eagles,387,Nina Winter,Nina Winter,Nina,Winter,So,ATT,26.0,10.0,0.0,,1.0,1.0,1.0,2.0,,,,,,,9.0,3.0
2026,Marquette Golden Eagles,387,Laila Johnson,Laila Johnson,Laila,Johnson,So,M,11.0,4.0,0.0,,,0.0,,,,,,,,,,
2026,Marquette Golden Eagles,387,Tess Osburn,Tess Osburn,Tess,Osburn,Sr,ATT,1.0,13.0,13.0,35.0,13.0,48.0,66.0,8.0,22.0,5.0,6.0,2.0,,,1.0,2.0
2026,Marquette Golden Eagles,387,Isabelle Casucci,Isabelle Casucci,Isabelle,Casucci,Sr,M,9.0,12.0,0.0,12.0,5.0,17.0,23.0,2.0,7.0,,3.0,2.0,,,,
2026,Marquette Golden Eagles,387,Mckenna Farrell,Mckenna Farrell,Mckenna,Farrell,So,ATT,15.0,13.0,0.0,3.0,3.0,6.0,12.0,6.0,8.0,6.0,3.0,1.0,,,,
2026,Marquette Golden Eagles,387,Taylor Alexander,Taylor Alexander,Taylor,Alexander,So,D,32.0,4.0,0.0,,,0.0,,,,1.0,,,,,1.0,
2026,Marquette Golden Eagles,387,Taylor Kotschevar,Taylor Kotschevar,Taylor,Kotschevar,Sr,M,23.0,13.0,13.0,,,0.0,1.0,25.0,12.0,13.0,,,,,14.0,4.0
2026,Marquette Golden Eagles,387,Eileen Dooley,Eileen Dooley,Eileen,Dooley,Jr,ATT,14.0,13.0,2.0,6.0,2.0,8.0,18.0,6.0,7.0,2.0,4.0,,,,,
2026,Marquette Golden Eagles,387,Zoey Gottlieb,Zoey Gottlieb,Zoey,Gottlieb,So,GK,22.0,1.0,0.0,,,0.0,,,1.0,,,,,,,
2026,Marquette Golden Eagles,387,Mikayla Yang,Mikayla Yang,Mikayla,Yang,Jr,GK,17.0,10.0,3.0,,,0.0,,4.0,1.0,2.0,,,,,,
2026,Marquette Golden Eagles,387,Lucy Mineo,Lucy Mineo,Lucy,Mineo,So,M,13.0,4.0,0.0,,,0.0,2.0,,,,,,,,,
2026,Marquette Golden Eagles,387,Adrianna Commodari,Adrianna Commodari,Adrianna,Commodari,Sr,ATT,44.0,10.0,0.0,,5.0,5.0,1.0,1.0,5.0,,,,,,,1.0
2026,Marquette Golden Eagles,387,Sofia Santana,Sofia Santana,Sofia,Santana,Sr,D,24.0,13.0,13.0,,,0.0,,22.0,5.0,24.0,,,,2.0,,8.0
2026,Marquette Golden Eagles,387,Dani Serrano,Dani Serrano,Dani,Serrano,Fr,ATT,4.0,13.0,13.0,27.0,29.0,56.0,44.0,11.0,16.0,3.0,6.0,3.0,,1.0,,1.0
2026,Marquette Golden Eagles,387,Ella Mautz,Ella Mautz,Ella,Mautz,Fr,ATT,12.0,13.0,0.0,19.0,10.0,29.0,35.0,7.0,14.0,1.0,4.0,2.0,,1.0,,
2026,Marquette Golden Eagles,387,Jillian Howell,Jillian Howell,Jillian,Howell,Fr,GK,27.0,13.0,10.0,,,0.0,,17.0,3.0,1.0,,,,,,
2026,Marquette Golden Eagles,387,Emily Couri,Emily Couri,Emily,Couri,Fr,M,34.0,6.0,0.0,2.0,,2.0,3.0,2.0,3.0,4.0,1.0,1.0,,,,
2026,Marquette Golden Eagles,387,Mia Oh,Mia Oh,Mia,Oh,Fr,M,45.0,1.0,0.0,,,0.0,,,,,,,,,,
2026,Marquette Golden Eagles,387,Megan Hansen,Megan Hansen,Megan,Hansen,Fr,M,29.0,13.0,0.0,,,0.0,,6.0,3.0,7.0,,,,4.0,4.0,7.0
2026,Marquette Golden Eagles,387,Annabel Carlin,Annabel Carlin,Annabel,Carlin,Fr,D,42.0,1.0,0.0,,,0.0,,2.0,,,,,,,,
2026,Marquette Golden Eagles,387,Gabbi Perino,Gabbi Perino,Gabbi,Perino,Fr,ATT,43.0,1.0,0.0,,,0.0,,,1.0,,,,,,,
2026,Marquette Golden Eagles,387,Gabby Windesheim,Gabby Windesheim,Gabby,Windesheim,Fr,M,33.0,13.0,13.0,,,0.0,,,,,,,,2.0,29.0,5.0
2026,Marquette Golden Eagles,387,Hanna Bodner,Hanna Bodner,Hanna,Bodner,Sr,M,2.0,13.0,13.0,29.0,7.0,36.0,69.0,24.0,21.0,12.0,10.0,4.0,,1.0,60.0,2.0
2026,Marquette Golden Eagles,387,Haley Brown,Haley Brown,Haley,Brown,Fr,D,6.0,13.0,13.0,,,0.0,,14.0,3.0,5.0,,,,1.0,1.0,7.0
2026,"Maryland Terrapins, Terps",392,Emma Abbazia,Emma Abbazia,Emma,Abbazia,So,M,2.0,12.0,0.0,5.0,4.0,9.0,17.0,1.0,5.0,3.0,5.0,2.0,,,15.0,6.0
2026,"Maryland Terrapins, Terps",392,Neve O'Ferrall,Neve O'Ferrall,Neve,O'Ferrall,Sr,D,20.0,14.0,14.0,,2.0,2.0,,20.0,3.0,13.0,,,,1.0,,10.0
2026,"Maryland Terrapins, Terps",392,Olivia Kuehl,Olivia Kuehl,Olivia,Kuehl,Jr,D,38.0,6.0,0.0,,,0.0,,,,,,,,,,
2026,"Maryland Terrapins, Terps",392,Kori Edmondson,Kori Edmondson,Kori,Edmondson,Sr,M,14.0,14.0,14.0,36.0,10.0,46.0,77.0,15.0,23.0,8.0,15.0,8.0,,2.0,53.0,2.0
2026,"Maryland Terrapins, Terps",392,Kayla Gilmore,Kayla Gilmore,Kayla,Gilmore,So,M,5.0,14.0,14.0,9.0,2.0,11.0,18.0,16.0,4.0,6.0,6.0,4.0,,1.0,79.0,3.0
2026,"Maryland Terrapins, Terps",392,Lauren Lapointe,Lauren Lapointe,Lauren,Lapointe,Jr,ATT,8.0,14.0,14.0,48.0,21.0,69.0,98.0,13.0,29.0,2.0,11.0,6.0,,1.0,2.0,1.0
2026,"Maryland Terrapins, Terps",392,JJ Suriano,JJ Suriano,JJ,Suriano,Jr,GK,30.0,14.0,14.0,,,0.0,,16.0,3.0,2.0,,,,,,
2026,"Maryland Terrapins, Terps",392,Reileigh McEnroe,Reileigh McEnroe,Reileigh,McEnroe,So,D,35.0,13.0,0.0,,,0.0,,5.0,4.0,6.0,,,,,9.0,4.0
2026,"Maryland Terrapins, Terps",392,Devin Livingston,Devin Livingston,Devin,Livingston,So,M,11.0,13.0,0.0,2.0,1.0,3.0,7.0,1.0,12.0,1.0,,,,,3.0,2.0
2026,"Maryland Terrapins, Terps",392,Olivia Rockstroh,Olivia Rockstroh,Olivia,Rockstroh,Sr,D,31.0,3.0,0.0,,,0.0,,,,,,,,,,
2026,"Maryland Terrapins, Terps",392,Maisy Clevenger,Maisy Clevenger,Maisy,Clevenger,Jr,M,1.0,11.0,1.0,4.0,,4.0,8.0,4.0,5.0,,1.0,1.0,,1.0,,
2026,"Maryland Terrapins, Terps",392,Lexi Dupcak,Lexi Dupcak,Lexi,Dupcak,Jr,M,22.0,14.0,14.0,13.0,3.0,16.0,21.0,13.0,2.0,4.0,,,,1.0,32.0,2.0
2026,"Maryland Terrapins, Terps",392,Mae Marshall,Mae Marshall,Mae,Marshall,Sr,D,13.0,12.0,0.0,,,0.0,,1.0,,,,,,1.0,,1.0
2026,"Maryland Terrapins, Terps",392,Fallon George,Fallon George,Fallon,George,Jr,D,26.0,1.0,0.0,,,0.0,,,,,,,,,,
2026,"Maryland Terrapins, Terps",392,Shelby Sullivan,Shelby Sullivan,Shelby,Sullivan,So,ATT,28.0,10.0,0.0,1.0,,1.0,5.0,1.0,4.0,,1.0,,,,,
2026,"Maryland Terrapins, Terps",392,Carly Peterson,Carly Peterson,Carly,Peterson,Sr,GK,37.0,2.0,0.0,,,0.0,,,,,,,,,,
2026,"Maryland Terrapins, Terps",392,Annabella Schafer,Annabella Schafer,Annabella,Schafer,Jr,M,12.0,14.0,14.0,,,0.0,,12.0,9.0,4.0,,,,2.0,1.0,11.0
2026,"Maryland Terrapins, Terps",392,Caitlin Boden,Caitlin Boden,Caitlin,Boden,Sr,GK,40.0,3.0,0.0,,,0.0,,1.0,,1.0,,,,,,
2026,"Maryland Terrapins, Terps",392,Lyla Ingrilli,Lyla Ingrilli,Lyla,Ingrilli,Fr,D,34.0,14.0,4.0,,,0.0,,7.0,2.0,6.0,,,,3.0,,5.0
2026,"Maryland Terrapins, Terps",392,Kristen Shanahan,Kristen Shanahan,Kristen,Shanahan,Sr,ATT,3.0,14.0,14.0,31.0,22.0,53.0,77.0,8.0,28.0,3.0,15.0,9.0,,,1.0,
2026,"Maryland Terrapins, Terps",392,Leah Miller,Leah Miller,Leah,Miller,Fr,M,25.0,12.0,0.0,2.0,,2.0,5.0,1.0,3.0,1.0,1.0,,,,7.0,
2026,"Maryland Terrapins, Terps",392,Sofia Herrera,Sofia Herrera,Sofia,Herrera,Fr,D,10.0,2.0,0.0,,,0.0,,,,,,,,,,
2026,"Maryland Terrapins, Terps",392,Kylie Lamoureux,Kylie Lamoureux,Kylie,Lamoureux,Fr,M,39.0,2.0,0.0,,,0.0,,1.0,,1.0,,,,1.0,,1.0
2026,"Maryland Terrapins, Terps",392,Ava Meyn,Ava Meyn,Ava,Meyn,Fr,ATT,18.0,4.0,0.0,5.0,4.0,9.0,7.0,2.0,2.0,,,,,1.0,,
2026,"Maryland Terrapins, Terps",392,Ryan Reynolds,Ryan Reynolds,Ryan,Reynolds,Fr,M,16.0,2.0,0.0,,,0.0,,,,,,,,,,
2026,"Maryland Terrapins, Terps",392,Sawyer Scarola,Sawyer Scarola,Sawyer,Scarola,Fr,M,19.0,5.0,0.0,1.0,,1.0,1.0,,,,,,,,,
2026,"Maryland Terrapins, Terps",392,Tatum Woods,Tatum Woods,Tatum,Woods,Fr,ATT,7.0,4.0,0.0,,,0.0,,,,,,,,,,
2026,"Maryland Terrapins, Terps",392,Jordyn Lipkin,Jordyn Lipkin,Jordyn,Lipkin,Sr,M,21.0,14.0,14.0,14.0,17.0,31.0,47.0,12.0,18.0,3.0,7.0,,,,3.0,
2026,"Maryland Terrapins, Terps",392,Keeley Block,Keeley Block,Keeley,Block,Sr,ATT,6.0,13.0,13.0,27.0,7.0,34.0,55.0,12.0,16.0,7.0,13.0,4.0,,,,
2026,"Maryland Terrapins, Terps",392,Catie Holmes,Catie Holmes,Catie,Holmes,Fr,M,32.0,3.0,0.0,,,0.0,,,,,,,,,,
2026,"Maryland Terrapins, Terps",392,Kennedy Major,Kennedy Major,Kennedy,Major,Sr,D,44.0,10.0,10.0,,,0.0,,11.0,4.0,7.0,,,,,1.0,2.0
2026,"Maryland Terrapins, Terps",392,Maddy Sterling,Maddy Sterling,Maddy,Sterling,Sr,D,17.0,14.0,14.0,,,0.0,3.0,20.0,7.0,13.0,,,,1.0,6.0,11.0
2026,Massachusetts Minutewomen,400,Scarlet Cifarelli,Scarlet Cifarelli,Scarlet,Cifarelli,Sr,ATT,11.0,9.0,1.0,2.0,1.0,3.0,4.0,1.0,3.0,2.0,,,,2.0,,
2026,Massachusetts Minutewomen,400,Cate Marshall,Cate Marshall,Cate,Marshall,Fr,M,1.0,13.0,11.0,,,0.0,,,4.0,1.0,,,,,93.0,1.0
2026,Massachusetts Minutewomen,400,Heather Clark,Heather Clark,Heather,Clark,Sr,D,15.0,13.0,13.0,,,0.0,3.0,13.0,4.0,14.0,,,,2.0,2.0,5.0
2026,Massachusetts Minutewomen,400,Sienna Diglio,Sienna Diglio,Sienna,Diglio,Fr,D,21.0,13.0,13.0,1.0,,1.0,3.0,15.0,7.0,19.0,1.0,,,3.0,9.0,6.0
2026,Massachusetts Minutewomen,400,Emma Dengler,Emma Dengler,Emma,Dengler,Sr,ATT,23.0,5.0,0.0,3.0,,3.0,6.0,,2.0,,2.0,1.0,,1.0,,
2026,Massachusetts Minutewomen,400,Brigid Welch,Brigid Welch,Brigid,Welch,Jr,M,8.0,13.0,0.0,7.0,2.0,9.0,18.0,12.0,5.0,8.0,3.0,1.0,,,7.0,1.0
2026,Massachusetts Minutewomen,400,Ella Hoey,Ella Hoey,Ella,Hoey,So,D,25.0,5.0,0.0,,,0.0,,1.0,,3.0,,,,,,
2026,Massachusetts Minutewomen,400,Molly Bruner,Molly Bruner,Molly,Bruner,So,ATT,7.0,5.0,0.0,3.0,1.0,4.0,3.0,1.0,,,,,,,,
2026,Massachusetts Minutewomen,400,Janie Papell,Janie Papell,Janie,Papell,So,ATT,5.0,4.0,0.0,,1.0,1.0,,1.0,,,,,,,,
2026,Massachusetts Minutewomen,400,Norah Prizzi,Norah Prizzi,Norah,Prizzi,Sr,ATT,18.0,12.0,0.0,10.0,14.0,24.0,18.0,3.0,11.0,,2.0,1.0,,1.0,,1.0
2026,Massachusetts Minutewomen,400,Alison Baumgartner,Alison Baumgartner,Alison,Baumgartner,So,M,14.0,2.0,0.0,,,0.0,,,,,,,,,,
2026,Massachusetts Minutewomen,400,Dylan Lyons,Dylan Lyons,Dylan,Lyons,Jr,ATT,13.0,13.0,12.0,36.0,14.0,50.0,77.0,11.0,15.0,6.0,14.0,11.0,,2.0,,1.0
2026,Massachusetts Minutewomen,400,Cate Miller,Cate Miller,Cate,Miller,Sr,D,26.0,1.0,0.0,,,0.0,,,,,,,,,,
2026,Massachusetts Minutewomen,400,Bayley Duffy,Bayley Duffy,Bayley,Duffy,Fr,GK,12.0,13.0,13.0,,,0.0,,31.0,,5.0,,,,,,
2026,Massachusetts Minutewomen,400,Sally Collins,Sally Collins,Sally,Collins,Jr,M,10.0,11.0,2.0,,,0.0,,5.0,1.0,5.0,,,,1.0,,4.0
2026,Massachusetts Minutewomen,400,Marisa Gatz,Marisa Gatz,Marisa,Gatz,Jr,D,6.0,13.0,11.0,,,0.0,,11.0,1.0,10.0,,,,,,2.0
2026,Massachusetts Minutewomen,400,Katie Peterson,Katie Peterson,Katie,Peterson,Jr,ATT,28.0,10.0,2.0,16.0,19.0,35.0,33.0,4.0,9.0,1.0,2.0,2.0,,1.0,39.0,1.0
2026,Massachusetts Minutewomen,400,Ava Connaughton,Ava Connaughton,Ava,Connaughton,Jr,ATT,2.0,13.0,12.0,25.0,27.0,52.0,55.0,13.0,28.0,7.0,5.0,2.0,,2.0,,2.0
2026,Massachusetts Minutewomen,400,Elizabeth Schafer,Elizabeth Schafer,Elizabeth,Schafer,So,M,20.0,8.0,0.0,6.0,1.0,7.0,9.0,4.0,3.0,,1.0,,,,1.0,1.0
2026,Massachusetts Minutewomen,400,Bridget Valentine,Bridget Valentine,Bridget,Valentine,Jr,D,3.0,13.0,13.0,3.0,2.0,5.0,7.0,33.0,11.0,24.0,1.0,1.0,,3.0,25.0,9.0
2026,Massachusetts Minutewomen,400,Lil Hancock,Lil Hancock,Lil,Hancock,Jr,M,9.0,13.0,13.0,15.0,11.0,26.0,29.0,18.0,18.0,11.0,10.0,6.0,,1.0,29.0,2.0
2026,Massachusetts Minutewomen,400,Katie Onderdonk,Katie Onderdonk,Katie,Onderdonk,Jr,M,19.0,13.0,13.0,14.0,2.0,16.0,20.0,16.0,5.0,14.0,1.0,1.0,,1.0,2.0,
2026,Massachusetts Minutewomen,400,Cat Lucus,Cat Lucus,Cat,Lucus,Sr,M,16.0,13.0,13.0,1.0,,1.0,3.0,7.0,2.0,15.0,,,,,,7.0
2026,Massachusetts Minutewomen,400,Caroline Connolly,Caroline Connolly,Caroline,Connolly,Fr,M,17.0,4.0,0.0,,,0.0,2.0,1.0,,2.0,,,,,,1.0
2026,Massachusetts Minutewomen,400,Vivian LaMange,Vivian LaMange,Vivian,LaMange,So,ATT,33.0,5.0,0.0,,3.0,3.0,2.0,1.0,2.0,,,,,,,
2026,Massachusetts Minutewomen,400,Brigid Manning,Brigid Manning,Brigid,Manning,Sr,ATT,43.0,13.0,0.0,10.0,2.0,12.0,20.0,6.0,6.0,,6.0,2.0,,,1.0,1.0
2026,Massachusetts Minutewomen,400,Kassidy Morris,Kassidy Morris,Kassidy,Morris,Sr,ATT,4.0,13.0,13.0,52.0,23.0,75.0,103.0,14.0,19.0,5.0,14.0,6.0,,3.0,,2.0
2026,Massachusetts Minutewomen,400,Lilly Pons,Lilly Pons,Lilly,Pons,So,ATT,32.0,2.0,0.0,,,0.0,1.0,,1.0,,1.0,,,,,
2026,Massachusetts Minutewomen,400,Caitlyn Naughton,Caitlyn Naughton,Caitlyn,Naughton,Fr,ATT,30.0,13.0,1.0,10.0,10.0,20.0,29.0,9.0,2.0,10.0,1.0,1.0,,,,2.0
2026,Massachusetts Minutewomen,400,Kerri Finneran,Kerri Finneran,Kerri,Finneran,Fr,ATT,42.0,7.0,0.0,4.0,1.0,5.0,7.0,1.0,3.0,1.0,,,,,,
2026,Massachusetts Minutewomen,400,Aidan Summer,Aidan Summer,Aidan,Summer,Sr,GK,36.0,3.0,0.0,,,0.0,,1.0,,,,,,,,
2026,Massachusetts Minutewomen,400,Kenna Marino,Kenna Marino,Kenna,Marino,Fr,D,22.0,3.0,0.0,,,0.0,,1.0,,,,,,,,1.0
2026,Massachusetts Minutewomen,400,Reese Bromby,Reese Bromby,Reese,Bromby,Fr,ATT,24.0,4.0,0.0,2.0,,2.0,3.0,,3.0,,,,,,,1.0
2026,Mercer Bears,406,Fiona Tanis,Fiona Tanis,Fiona,Tanis,Jr,M,31.0,12.0,12.0,,,0.0,1.0,22.0,2.0,10.0,,,,1.0,4.0,10.0
2026,Mercer Bears,406,Mackenzie Ward,Mackenzie Ward,Mackenzie,Ward,Jr,GK,38.0,12.0,12.0,,,0.0,,27.0,13.0,9.0,,,,1.0,,
2026,Mercer Bears,406,Kellie Voorhees,Kellie Voorhees,Kellie,Voorhees,Jr,M,18.0,12.0,12.0,,,0.0,,7.0,2.0,8.0,,,,,3.0,12.0
2026,Mercer Bears,406,Kaileigh Wallace,Kaileigh Wallace,Kaileigh,Wallace,Sr,M,15.0,12.0,1.0,2.0,1.0,3.0,11.0,8.0,3.0,2.0,1.0,,,1.0,9.0,7.0
2026,Mercer Bears,406,Casey Gilbert,Casey Gilbert,Casey,Gilbert,So,ATT,50.0,3.0,0.0,1.0,,1.0,1.0,,2.0,1.0,1.0,1.0,,,,
2026,Mercer Bears,406,Sarah Stefancik,Sarah Stefancik,Sarah,Stefancik,So,M,1.0,4.0,0.0,1.0,,1.0,1.0,,1.0,,,,,,,2.0
2026,Mercer Bears,406,Zoe Alper,Zoe Alper,Zoe,Alper,Sr,D,13.0,9.0,8.0,,,0.0,2.0,9.0,1.0,3.0,,,,,,4.0
2026,Mercer Bears,406,Ansley Walters,Ansley Walters,Ansley,Walters,Jr,M,24.0,12.0,10.0,16.0,5.0,21.0,48.0,15.0,16.0,14.0,5.0,3.0,,4.0,12.0,13.0
2026,Mercer Bears,406,Meira Liberman,Meira Liberman,Meira,Liberman,Sr,ATT,9.0,2.0,0.0,,1.0,1.0,1.0,,2.0,,,,,,,
2026,Mercer Bears,406,Sofia D'Angelo,Sofia D'Angelo,Sofia,D'Angelo,Sr,ATT,35.0,10.0,1.0,24.0,6.0,30.0,56.0,5.0,13.0,,17.0,7.0,,,,4.0
2026,Mercer Bears,406,Abby Vane,Abby Vane,Abby,Vane,Sr,ATT,6.0,12.0,12.0,14.0,4.0,18.0,36.0,13.0,9.0,1.0,11.0,6.0,,1.0,,
2026,Mercer Bears,406,Caroline Glus,Caroline Glus,Caroline,Glus,Sr,ATT,7.0,12.0,12.0,37.0,8.0,45.0,86.0,14.0,21.0,8.0,14.0,8.0,,1.0,2.0,3.0
2026,Mercer Bears,406,Madison Vane,Madison Vane,Madison,Vane,Sr,GK,23.0,4.0,0.0,,,0.0,,,,,,,,,,
2026,Mercer Bears,406,Carley Mullins,Carley Mullins,Carley,Mullins,So,M,30.0,7.0,5.0,,,0.0,,4.0,,,,,,1.0,,7.0
2026,Mercer Bears,406,Ellie Foresman,Ellie Foresman,Ellie,Foresman,So,ATT,20.0,1.0,0.0,1.0,,1.0,1.0,,,,,,,,,
2026,Mercer Bears,406,Ayla Galloway,Ayla Galloway,Ayla,Galloway,So,D,21.0,12.0,12.0,,,0.0,,,2.0,,,,,,93.0,10.0
2026,Mercer Bears,406,Harmony Hall,Harmony Hall,Harmony,Hall,Jr,M,26.0,5.0,0.0,2.0,,2.0,2.0,,1.0,,,,,,2.0,1.0
2026,Mercer Bears,406,Maya Maldonado,Maya Maldonado,Maya,Maldonado,Sr,ATT,40.0,12.0,11.0,15.0,14.0,29.0,27.0,8.0,19.0,1.0,5.0,1.0,,,1.0,2.0
2026,Mercer Bears,406,Kate Vane,Kate Vane,Kate,Vane,Sr,D,2.0,4.0,0.0,,,0.0,,1.0,2.0,1.0,,,,,,
2026,Mercer Bears,406,Reaghan Lomascola,Reaghan Lomascola,Reaghan,Lomascola,Jr,M,19.0,10.0,0.0,8.0,1.0,9.0,14.0,2.0,3.0,1.0,,,,,,
2026,Mercer Bears,406,Sofia Adcock,Sofia Adcock,Sofia,Adcock,So,M,42.0,5.0,2.0,,,0.0,,4.0,,1.0,,,,,,2.0
2026,Mercer Bears,406,Ryanne Swords,Ryanne Swords,Ryanne,Swords,So,M,11.0,4.0,1.0,,,0.0,,2.0,1.0,2.0,,,,1.0,1.0,
2026,Mercer Bears,406,Izzy Parrett,Izzy Parrett,Izzy,Parrett,Sr,M,14.0,12.0,12.0,,,0.0,,9.0,6.0,7.0,,,,,1.0,14.0
2026,Mercer Bears,406,Abbi Rupnow,Abbi Rupnow,Abbi,Rupnow,Jr,M,0.0,12.0,12.0,6.0,2.0,8.0,16.0,14.0,8.0,12.0,3.0,2.0,,,13.0,3.0
2026,Mercer Bears,406,Gracie Ochoa,Gracie Ochoa,Gracie,Ochoa,So,ATT,8.0,3.0,0.0,2.0,1.0,3.0,4.0,,,,,,,,,
2026,Mercer Bears,406,Brooke Jones,Brooke Jones,Brooke,Jones,Jr,M,12.0,2.0,0.0,1.0,,1.0,3.0,,,,,,,,,
2026,Mercer Bears,406,Josie Parrett,Josie Parrett,Josie,Parrett,So,M,41.0,12.0,0.0,10.0,3.0,13.0,36.0,11.0,10.0,4.0,4.0,3.0,,,7.0,7.0
2026,Mercer Bears,406,Avery Adkin,Avery Adkin,Avery,Adkin,Fr,M,5.0,3.0,0.0,1.0,,1.0,3.0,,1.0,,,,,,2.0,
2026,Mercer Bears,406,Calleigh Matthew,Calleigh Matthew,Calleigh,Matthew,Fr,GK,17.0,1.0,0.0,,,0.0,,1.0,,,,,,,,
2026,Mercer Bears,406,Maci Wasielewski,Maci Wasielewski,Maci,Wasielewski,Fr,M,28.0,1.0,0.0,,,0.0,,,,,,,,,1.0,
2026,Mercer Bears,406,Sophie Andrychowski,Sophie Andrychowski,Sophie,Andrychowski,Fr,D,3.0,11.0,8.0,,,0.0,,7.0,1.0,10.0,,,,,,3.0
2026,Mercer Bears,406,Kendall Barnes,Kendall Barnes,Kendall,Barnes,Jr,ATT,10.0,9.0,0.0,3.0,4.0,7.0,6.0,1.0,1.0,,2.0,,,,,
2026,Mercer Bears,406,Gabby Brisbin,Gabby Brisbin,Gabby,Brisbin,Sr,M,25.0,12.0,0.0,14.0,6.0,20.0,31.0,4.0,13.0,4.0,9.0,2.0,,,5.0,1.0
2026,Mercyhurst Lakers,408,Ella Scoville,Ella Scoville,Ella,Scoville,Sr,ATT,45.0,8.0,4.0,,,0.0,,8.0,2.0,3.0,,,,,,2.0
2026,Mercyhurst Lakers,408,Keira Mangels,Keira Mangels,Keira,Mangels,So,ATT,11.0,6.0,2.0,,6.0,6.0,4.0,2.0,3.0,1.0,1.0,,,1.0,,
2026,Mercyhurst Lakers,408,Nicole Hetzer,Nicole Hetzer,Nicole,Hetzer,Sr,ATT,37.0,6.0,6.0,4.0,4.0,8.0,9.0,2.0,5.0,1.0,3.0,2.0,,,,1.0
2026,Mercyhurst Lakers,408,Maggie Allen,Maggie Allen,Maggie,Allen,So,GK,88.0,11.0,11.0,,,0.0,,22.0,5.0,1.0,,,,,,
2026,Mercyhurst Lakers,408,Whitley Easton,Whitley Easton,Whitley,Easton,Sr,ATT,26.0,11.0,11.0,32.0,14.0,46.0,78.0,12.0,43.0,11.0,25.0,13.0,,4.0,24.0,4.0
2026,Mercyhurst Lakers,408,Alex Finocchario,Alex Finocchario,Alex,Finocchario,Sr,M,42.0,3.0,0.0,,,0.0,,1.0,,1.0,,,,,,1.0
2026,Mercyhurst Lakers,408,Emma Cimino,Emma Cimino,Emma,Cimino,Sr,ATT,8.0,11.0,11.0,23.0,1.0,24.0,63.0,8.0,18.0,1.0,9.0,6.0,,,,5.0
2026,Mercyhurst Lakers,408,Brooke Schavolt,Brooke Schavolt,Brooke,Schavolt,So,D,21.0,11.0,11.0,,,0.0,,11.0,10.0,5.0,,,,,,4.0
2026,Mercyhurst Lakers,408,AJ Jameson,AJ Jameson,AJ,Jameson,Sr,GK,31.0,6.0,0.0,,,0.0,,4.0,2.0,1.0,,,,,,
2026,Mercyhurst Lakers,408,Nicole Nietsch,Nicole Nietsch,Nicole,Nietsch,Jr,GK,55.0,1.0,0.0,,,0.0,,,,,,,,,,
2026,Mercyhurst Lakers,408,Brynn Hall,Brynn Hall,Brynn,Hall,Jr,M,27.0,11.0,9.0,1.0,1.0,2.0,5.0,3.0,2.0,2.0,1.0,,,,8.0,
2026,Mercyhurst Lakers,408,Camryn Trybuskiewicz,Camryn Trybuskiewicz,Camryn,Trybuskiewicz,So,ATT,1.0,11.0,0.0,6.0,3.0,9.0,13.0,2.0,17.0,,4.0,2.0,,,,
2026,Mercyhurst Lakers,408,Katie Napier,Katie Napier,Katie,Napier,Sr,M,23.0,11.0,2.0,1.0,2.0,3.0,3.0,5.0,2.0,1.0,,,,,12.0,1.0
2026,Mercyhurst Lakers,408,Maggie Sheehan,Maggie Sheehan,Maggie,Sheehan,Sr,ATT,3.0,10.0,9.0,4.0,3.0,7.0,6.0,4.0,12.0,3.0,2.0,1.0,,1.0,,3.0
2026,Mercyhurst Lakers,408,Hannah Young,Hannah Young,Hannah,Young,Jr,ATT,13.0,1.0,1.0,2.0,1.0,3.0,4.0,,2.0,,,,,,,
2026,Mercyhurst Lakers,408,Kayden Buttolph,Kayden Buttolph,Kayden,Buttolph,Jr,D,7.0,1.0,0.0,,,0.0,,,,,,,,,,
2026,Mercyhurst Lakers,408,Cameron Callander,Cameron Callander,Cameron,Callander,Jr,D,18.0,11.0,11.0,,,0.0,,7.0,6.0,11.0,,,,2.0,1.0,8.0
2026,Mercyhurst Lakers,408,Hadley Warren,Hadley Warren,Hadley,Warren,Jr,M,20.0,5.0,3.0,,,0.0,,2.0,1.0,,,,,,,
2026,Mercyhurst Lakers,408,Allison Lyon,Allison Lyon,Allison,Lyon,Sr,D,33.0,11.0,11.0,,,0.0,,13.0,10.0,14.0,,,,,,8.0
2026,Mercyhurst Lakers,408,Riley Smith,Riley Smith,Riley,Smith,So,ATT,35.0,1.0,0.0,,,0.0,,,1.0,,,,,,,
2026,Mercyhurst Lakers,408,Allie Good,Allie Good,Allie,Good,So,ATT,22.0,1.0,0.0,,,0.0,,,,,,,,,,
2026,Mercyhurst Lakers,408,Ashley Woodward,Ashley Woodward,Ashley,Woodward,So,M,2.0,2.0,0.0,1.0,,1.0,1.0,,,,,,,,,
