date,team,opponent,home_away,result,home_score,visitor_score,overtime,fouls,goals,assists,points,shots,sog,ground_balls,ct,draw_controls,defensive_fouls,defensive_goals,defensive_assists,defensive_points,defensive_shots,defensive_sog,defensive_ground_balls,defensive_ct,defensive_draw_controls,team_id
2018-03-10,George Washington,Bucknell,Home,,16,9,,19.0,16.0,8.0,24.0,32,28,15,6.0,15,20.0,9.0,2.0,11.0,28,23,12,3.0,12,249
2018-03-14,George Washington,American,Away,,14,11,,20.0,14.0,5.0,19.0,28,22,21,7.0,14,18.0,11.0,4.0,15.0,28,21,14,6.0,13,249
2018-03-17,George Washington,Mount St. Mary's,Home,,10,7,,8.0,10.0,5.0,15.0,30,24,16,8.0,8,26.0,7.0,2.0,9.0,27,24,12,3.0,11,249
2018-03-20,George Washington,Radford,Away,,13,7,,13.0,13.0,7.0,20.0,28,22,20,12.0,12,31.0,7.0,1.0,8.0,20,15,24,14.0,10,249
2018-03-29,George Washington,George Mason,Home,,11,25,,16.0,11.0,9.0,20.0,30,22,11,3.0,14,21.0,25.0,11.0,36.0,38,35,9,2.0,21,249
2018-03-31,George Washington,St. Bonaventure,Away,,14,3,,11.0,14.0,9.0,23.0,35,29,29,19.0,12,23.0,3.0,2.0,5.0,25,17,25,22.0,5,249
2018-04-06,George Washington,La Salle,Home,,16,13,,14.0,16.0,8.0,24.0,35,29,20,8.0,14,25.0,13.0,6.0,19.0,34,30,5,1.0,17,249
2018-04-08,George Washington,Richmond,Away,,3,14,,18.0,3.0,3.0,6.0,13,8,9,3.0,9,24.0,14.0,6.0,20.0,35,24,24,12.0,10,249
2018-04-13,George Washington,VCU,Away,,12,13,,15.0,12.0,3.0,15.0,29,19,9,7.0,14,17.0,13.0,4.0,17.0,38,30,14,18.0,13,249
2018-04-15,George Washington,Massachusetts,Home,,8,21,,15.0,8.0,4.0,12.0,18,13,17,9.0,14,21.0,21.0,16.0,37.0,49,40,31,16.0,17,249
2018-04-20,George Washington,Saint Joseph's,Home,,10,11,,18.0,10.0,5.0,15.0,25,22,23,10.0,7,21.0,11.0,4.0,15.0,41,36,28,11.0,16,249
2018-04-22,George Washington,Duquesne,Away,,13,20,,17.0,13.0,5.0,18.0,36,29,18,8.0,15,16.0,20.0,6.0,26.0,38,33,21,10.0,20,249
2018-04-28,George Washington,Davidson,Home,,10,15,,18.0,10.0,4.0,14.0,29,22,23,14.0,11,16.0,15.0,6.0,21.0,30,25,19,3.0,16,249
2018-02-10,Georgetown,Saint Joseph's,Home,,18,15,,19.0,18.0,6.0,24.0,32,28,11,4.0,19,20.0,15.0,7.0,22.0,30,24,16,4.0,16,251
2018-02-18,Georgetown,Towson,Away,,13,21,,26.0,13.0,6.0,19.0,28,23,13,7.0,15,18.0,21.0,14.0,35.0,34,28,15,13.0,19,251
2018-02-24,Georgetown,Drexel,Away,,16,8,,19.0,16.0,8.0,24.0,27,24,16,9.0,16,16.0,8.0,5.0,13.0,20,17,18,8.0,9,251
2018-02-28,Georgetown,Johns Hopkins,Home,,15,14,,27.0,15.0,3.0,18.0,34,26,15,7.0,15,32.0,14.0,10.0,24.0,22,21,16,9.0,16,251
2018-03-03,Georgetown,Delaware,Home,,12,8,,11.0,12.0,6.0,18.0,29,27,16,8.0,14,14.0,8.0,2.0,10.0,20,15,17,10.0,8,251
2018-03-10,Georgetown,Penn,Home,,6,18,,18.0,6.0,2.0,8.0,24,16,19,14.0,5,10.0,18.0,11.0,29.0,32,27,15,12.0,20,251
2018-03-17,Georgetown,Villanova,Home,,19,10,,21.0,19.0,11.0,30.0,45,36,23,4.0,18,23.0,10.0,5.0,15.0,31,24,18,5.0,13,251
2018-03-24,Georgetown,Florida,Home,,11,16,,28.0,11.0,4.0,15.0,29,21,17,9.0,13,17.0,16.0,5.0,21.0,36,24,19,10.0,16,251
2018-03-28,Georgetown,Maryland,Away,,5,17,,25.0,5.0,1.0,6.0,16,7,8,3.0,7,10.0,17.0,13.0,30.0,37,26,13,8.0,17,251
2018-03-31,Georgetown,Cincinnati,Away,,16,10,,10.0,16.0,9.0,25.0,41,30,28,6.0,15,13.0,10.0,5.0,15.0,31,21,27,8.0,13,251
2018-04-04,Georgetown,Denver,Away,,8,7,,20.0,8.0,5.0,13.0,24,17,19,9.0,3,30.0,7.0,2.0,9.0,27,15,8,6.0,10,251
2018-04-07,Georgetown,Butler,Home,,20,13,,24.0,20.0,4.0,24.0,38,31,18,9.0,20,21.0,13.0,6.0,19.0,23,19,13,7.0,15,251
2018-04-14,Georgetown,Vanderbilt,Away,,15,9,,33.0,15.0,1.0,16.0,37,25,24,12.0,15,23.0,9.0,6.0,15.0,30,19,19,9.0,11,251
2018-04-18,Georgetown,UConn,Home,,15,14,,29.0,15.0,13.0,28.0,29,23,21,13.0,12,17.0,14.0,7.0,21.0,36,26,21,10.0,19,251
2018-04-21,Georgetown,Marquette,Home,,9,8,1,21.0,9.0,2.0,11.0,37,28,15,6.0,9,21.0,8.0,6.0,14.0,28,15,10,4.0,10,251
2018-04-25,Georgetown,Loyola Maryland,Home,,9,13,,28.0,9.0,5.0,14.0,26,18,18,6.0,11,28.0,13.0,3.0,16.0,33,25,20,12.0,13,251
2018-04-28,Georgetown,Temple,Away,,15,8,,18.0,15.0,6.0,21.0,38,24,14,7.0,14,16.0,8.0,5.0,13.0,28,19,18,10.0,11,251
2018-05-03,Georgetown,Denver,Home,,7,12,,18.0,7.0,2.0,9.0,20,17,15,4.0,13,16.0,12.0,9.0,21.0,32,27,26,7.0,9,251
2018-05-11,Georgetown,Virginia Tech,Home,,10,13,,34.0,10.0,6.0,16.0,29,21,21,13.0,12,19.0,13.0,5.0,18.0,28,23,20,11.0,13,251
2018-02-24,Hartford,Delaware St.,Home,,20,4,,49.0,20.0,13.0,33.0,45,31,32,16.0,17,13.0,4.0,,4.0,13,10,24,7.0,8,272
2018-02-26,Hartford,Saint Francis,Home,,7,20,,35.0,7.0,2.0,9.0,21,14,18,10.0,9,12.0,20.0,10.0,30.0,44,32,26,14.0,19,272
2018-02-28,Hartford,Quinnipiac,Away,,4,16,,26.0,4.0,3.0,7.0,21,17,15,7.0,15,16.0,16.0,9.0,25.0,36,30,30,14.0,6,272
2018-03-03,Hartford,Bryant,Home,,2,17,,19.0,2.0,1.0,3.0,8,5,20,6.0,9,8.0,17.0,7.0,24.0,38,25,39,16.0,11,272
2018-03-06,Hartford,Central Conn. St.,Away,,4,19,,16.0,4.0,,4.0,14,14,13,4.0,13,12.0,19.0,10.0,29.0,30,26,24,16.0,12,272
2018-03-10,Hartford,LIU,Away,,2,19,,21.0,2.0,1.0,3.0,10,8,10,9.0,7,16.0,19.0,13.0,32.0,36,27,16,18.0,16,272
2018-03-24,Hartford,UAlbany,Away,,5,23,,14.0,5.0,3.0,8.0,15,9,12,1.0,18,21.0,23.0,13.0,36.0,38,30,25,12.0,11,272
2018-03-31,Hartford,New Hampshire,Home,,0,17,,31.0,,,,4,3,24,6.0,5,14.0,17.0,8.0,25.0,44,29,45,13.0,14,272
2018-04-05,Hartford,Stony Brook,Home,,3,21,,28.0,3.0,1.0,4.0,7,6,13,5.0,9,6.0,21.0,16.0,37.0,31,27,26,9.0,16,272
2018-04-07,Hartford,UMass Lowell,Away,,1,16,,29.0,1.0,1.0,2.0,4,3,9,4.0,12,16.0,16.0,7.0,23.0,32,21,23,16.0,7,272
2018-04-14,Hartford,Binghamton,Home,,1,24,,23.0,1.0,,1.0,7,5,14,2.0,9,5.0,24.0,10.0,34.0,45,31,33,8.0,18,272
2018-04-21,Hartford,Vermont,Away,,1,21,,30.0,1.0,,1.0,4,3,7,5.0,8,13.0,21.0,8.0,29.0,41,33,18,17.0,15,272
2018-04-28,Hartford,UMBC,Away,,3,24,,23.0,3.0,,3.0,6,6,11,5.0,6,16.0,24.0,13.0,37.0,46,35,28,12.0,23,272
2018-02-17,Harvard,New Hampshire,Home,,14,5,,27.0,14.0,8.0,22.0,28,21,19,11.0,8,27.0,5.0,,5.0,33,19,28,11.0,13,275
2018-02-23,Harvard,Stanford,Away,,11,21,,20.0,11.0,8.0,19.0,18,13,13,3.0,10,5.0,21.0,10.0,31.0,40,31,16,11.0,23,275
2018-02-25,Harvard,UC Davis,Away,,21,14,,20.0,21.0,9.0,30.0,30,27,21,11.0,17,8.0,14.0,10.0,24.0,20,17,20,11.0,20,275
2018-03-03,Harvard,Yale,Away,,15,16,1,29.0,15.0,2.0,17.0,32,23,7,7.0,17,12.0,16.0,5.0,21.0,43,27,14,8.0,16,275
2018-03-10,Harvard,Bryant,Home,,19,18,,21.0,19.0,10.0,29.0,42,28,15,9.0,18,8.0,18.0,10.0,28.0,34,29,14,5.0,19,275
2018-03-16,Harvard,Syracuse,Home,,13,20,,24.0,13.0,4.0,17.0,30,20,17,5.0,18,21.0,20.0,5.0,25.0,36,31,15,5.0,17,275
2018-03-22,Harvard,Massachusetts,Away,,17,22,,26.0,17.0,7.0,24.0,38,26,18,7.0,19,29.0,22.0,8.0,30.0,41,30,13,10.0,22,275
2018-03-25,Harvard,Columbia,Away,,13,14,,25.0,13.0,7.0,20.0,35,25,21,9.0,13,27.0,14.0,7.0,21.0,41,31,21,8.0,16,275
2018-03-31,Harvard,Dartmouth,Home,,14,18,,29.0,14.0,10.0,24.0,31,21,17,7.0,13,12.0,18.0,10.0,28.0,35,27,16,3.0,20,275
2018-04-04,Harvard,Boston U.,Away,,16,20,,20.0,16.0,9.0,25.0,37,29,10,1.0,17,14.0,20.0,12.0,32.0,43,35,15,7.0,21,275
2018-04-07,Harvard,Princeton,Home,,15,20,,26.0,15.0,10.0,25.0,32,28,15,4.0,17,17.0,20.0,5.0,25.0,41,32,15,2.0,20,275
2018-04-11,Harvard,UMass Lowell,Away,,14,10,,15.0,14.0,5.0,19.0,47,29,25,10.0,14,29.0,10.0,6.0,16.0,24,18,18,8.0,12,275
2018-04-14,Harvard,Brown,Home,,17,14,,26.0,17.0,9.0,26.0,37,27,18,8.0,12,10.0,14.0,5.0,19.0,28,19,15,6.0,11,275
2018-04-21,Harvard,Penn,Away,,13,24,,15.0,13.0,4.0,17.0,37,22,13,6.0,16,16.0,24.0,19.0,43.0,44,37,20,7.0,16,275
2018-04-28,Harvard,Cornell,Home,,14,13,,23.0,14.0,5.0,19.0,31,21,18,11.0,14,17.0,13.0,3.0,16.0,26,19,15,7.0,15,275
2018-02-10,High Point,Furman,Home,,17,6,,22.0,17.0,5.0,22.0,43,28,21,15.0,19,16.0,6.0,3.0,9.0,13,9,11,9.0,6,19651
2018-02-16,High Point,North Carolina,Home,,10,14,,19.0,10.0,7.0,17.0,22,17,15,13.0,7,16.0,14.0,5.0,19.0,28,21,17,10.0,18,19651
2018-02-24,High Point,James Madison,Home,,11,13,,22.0,11.0,4.0,15.0,24,17,12,8.0,11,15.0,13.0,7.0,20.0,32,25,13,4.0,15,19651
2018-03-01,High Point,Elon,Away,,14,13,1,31.0,14.0,8.0,22.0,28,22,10,8.0,18,19.0,13.0,3.0,16.0,28,20,16,7.0,11,19651
2018-03-10,High Point,Marist,Away,,20,9,,19.0,20.0,7.0,27.0,37,31,18,14.0,16,27.0,9.0,4.0,13.0,25,16,14,7.0,15,19651
2018-03-14,High Point,Notre Dame,Home,,13,7,,15.0,13.0,4.0,17.0,39,28,18,11.0,14,15.0,7.0,4.0,11.0,21,15,15,10.0,8,19651
2018-03-21,High Point,Old Dominion,Away,,15,9,,18.0,15.0,9.0,24.0,36,22,12,8.0,12,22.0,9.0,6.0,15.0,19,10,9,4.0,14,19651
2018-03-28,High Point,Drexel,Home,,21,10,,22.0,21.0,8.0,29.0,37,34,22,18.0,18,15.0,10.0,3.0,13.0,20,14,15,12.0,15,19651
2018-03-31,High Point,Radford,Home,,21,5,,21.0,21.0,15.0,36.0,41,32,30,23.0,10,13.0,5.0,,5.0,14,11,16,5.0,18,19651
2018-04-04,High Point,Campbell,Away,,18,9,,15.0,18.0,6.0,24.0,38,30,12,9.0,13,25.0,9.0,6.0,15.0,19,16,13,7.0,16,19651
2018-04-07,High Point,Liberty,Home,,13,4,,18.0,13.0,6.0,19.0,33,22,18,18.0,8,20.0,4.0,4.0,8.0,12,12,18,15.0,11,19651
2018-04-09,High Point,Duke,Home,,16,12,,18.0,16.0,6.0,22.0,35,25,21,14.0,8,5.0,12.0,4.0,16.0,28,20,14,3.0,22,19651
2018-04-11,High Point,Presbyterian,Away,,19,1,,8.0,19.0,6.0,25.0,37,26,17,1.0,19,16.0,1.0,1.0,2.0,6,4,17,7.0,2,19651
2018-04-14,High Point,Gardner-Webb,Home,,22,3,,12.0,22.0,11.0,33.0,36,29,31,18.0,18,14.0,3.0,1.0,4.0,19,17,16,9.0,9,19651
2018-04-18,High Point,Winthrop,Away,,16,14,,17.0,16.0,8.0,24.0,31,22,12,6.0,19,23.0,14.0,5.0,19.0,30,21,24,13.0,13,19651
2018-04-21,High Point,Longwood,Away,,22,2,,11.0,22.0,12.0,34.0,47,36,24,19.0,21,15.0,2.0,2.0,4.0,7,6,20,10.0,4,19651
2018-04-26,High Point,Hofstra,Away,,13,9,,27.0,13.0,4.0,17.0,30,22,22,13.0,10,14.0,9.0,5.0,14.0,24,17,17,9.0,14,19651
2018-05-04,High Point,Campbell,Home,,12,5,,17.0,12.0,7.0,19.0,37,26,27,15.0,9,15.0,5.0,3.0,8.0,19,13,20,9.0,10,19651
2018-05-06,High Point,Winthrop,Home,,18,7,,28.0,18.0,7.0,25.0,38,28,20,9.0,15,17.0,7.0,3.0,10.0,27,15,17,10.0,12,19651
2018-05-11,High Point,Denver,Home,,10,19,,19.0,10.0,4.0,14.0,28,22,16,4.0,10,20.0,19.0,9.0,28.0,32,24,16,2.0,21,19651
2018-02-17,Hofstra,Bucknell,Home,,13,1,,10.0,13.0,4.0,17.0,30,22,19,10.0,14,12.0,1.0,,1.0,10,7,13,7.0,1,283
2018-02-20,Hofstra,Wagner,Away,,15,10,,25.0,15.0,5.0,20.0,33,23,21,6.0,15,23.0,10.0,4.0,14.0,26,19,18,10.0,12,283
2018-02-24,Hofstra,Fairfield,Home,,12,13,1,14.0,12.0,2.0,14.0,36,30,23,13.0,12,22.0,13.0,5.0,18.0,28,18,15,8.0,15,283
2018-03-03,Hofstra,Maryland,Away,,10,17,,19.0,10.0,2.0,12.0,25,23,10,6.0,10,14.0,17.0,3.0,20.0,46,33,14,6.0,19,283
2018-03-06,Hofstra,Quinnipiac,Away,,13,4,,19.0,13.0,5.0,18.0,35,28,15,9.0,15,23.0,4.0,1.0,5.0,19,17,14,6.0,4,283
2018-03-10,Hofstra,Johns Hopkins,Away,,6,15,,18.0,6.0,1.0,7.0,25,19,10,4.0,12,25.0,15.0,7.0,22.0,46,27,30,6.0,11,283
2018-03-16,Hofstra,Dartmouth,Home,,9,17,,21.0,9.0,,9.0,19,15,13,5.0,10,28.0,17.0,5.0,22.0,36,27,19,7.0,18,283
2018-03-20,Hofstra,Columbia,Home,,17,8,,10.0,17.0,6.0,23.0,41,27,16,5.0,19,24.0,8.0,5.0,13.0,21,20,16,5.0,8,283
2018-03-23,Hofstra,Central Conn. St.,Away,,15,3,,18.0,15.0,4.0,19.0,34,27,18,1.0,14,24.0,3.0,1.0,4.0,12,6,13,2.0,6,283
2018-03-29,Hofstra,New Hampshire,Home,,17,7,,17.0,17.0,8.0,25.0,37,28,21,3.0,15,24.0,7.0,4.0,11.0,22,17,14,4.0,11,283
2018-04-06,Hofstra,Elon,Home,,8,12,,17.0,8.0,3.0,11.0,25,18,15,4.0,9,26.0,12.0,3.0,15.0,32,23,14,4.0,13,283
2018-04-08,Hofstra,William & Mary,Away,,15,14,1,19.0,15.0,6.0,21.0,29,24,19,13.0,17,36.0,14.0,5.0,19.0,33,21,20,12.0,14,283
2018-04-13,Hofstra,Delaware,Home,,8,12,,16.0,8.0,5.0,13.0,21,15,12,5.0,8,19.0,12.0,4.0,16.0,22,20,14,6.0,13,283
2018-04-15,Hofstra,Drexel,Home,,13,11,,21.0,13.0,2.0,15.0,33,27,16,3.0,12,24.0,11.0,1.0,12.0,30,18,14,4.0,14,283
2018-04-20,Hofstra,Towson,Away,,11,15,,27.0,11.0,5.0,16.0,20,16,17,10.0,12,24.0,15.0,7.0,22.0,37,25,17,13.0,15,283
2018-04-22,Hofstra,James Madison,Away,,10,15,,23.0,10.0,4.0,14.0,24,20,15,8.0,12,25.0,15.0,8.0,23.0,29,23,24,11.0,15,283
2018-04-26,Hofstra,High Point,Home,,9,13,,14.0,9.0,5.0,14.0,24,17,17,9.0,14,27.0,13.0,4.0,17.0,30,22,22,13.0,10,283
2018-02-10,Holy Cross,Fairfield,Away,,5,14,,36.0,5.0,1.0,6.0,19,13,22,3.0,10,27.0,14.0,8.0,22.0,31,22,26,9.0,11,285
2018-02-13,Holy Cross,Boston College,Away,,2,20,,27.0,2.0,,2.0,20,11,19,8.0,7,9.0,20.0,8.0,28.0,34,29,29,11.0,16,285
2018-02-21,Holy Cross,Brown,Home,,6,17,,21.0,6.0,2.0,8.0,14,8,14,8.0,4,11.0,17.0,10.0,27.0,43,29,24,12.0,21,285
2018-02-24,Holy Cross,Iona,Away,,4,11,,30.0,4.0,2.0,6.0,21,16,25,8.0,13,42.0,11.0,3.0,14.0,26,16,22,9.0,4,285
2018-02-26,Holy Cross,Villanova,Home,,7,10,,27.0,7.0,1.0,8.0,25,17,11,6.0,13,23.0,10.0,4.0,14.0,32,20,25,14.0,6,285
2018-03-04,Holy Cross,Stetson,Away,,14,8,,20.0,14.0,3.0,17.0,42,32,23,11.0,11,18.0,8.0,6.0,14.0,21,14,30,5.0,13,285
2018-03-07,Holy Cross,Vermont,Home,,16,8,,27.0,16.0,6.0,22.0,46,34,28,11.0,17,22.0,8.0,4.0,12.0,18,10,14,6.0,9,285
2018-03-12,Holy Cross,Richmond,Home,,4,11,,6.0,4.0,,4.0,29,19,25,11.0,8,23.0,11.0,6.0,17.0,32,22,25,11.0,9,285
2018-03-17,Holy Cross,Lafayette,Home,,16,14,,24.0,16.0,5.0,21.0,38,23,21,12.0,15,11.0,14.0,3.0,17.0,29,26,15,3.0,16,285
2018-03-24,Holy Cross,Colgate,Away,,8,9,,18.0,8.0,2.0,10.0,26,16,26,13.0,10,21.0,9.0,4.0,13.0,18,13,30,6.0,9,285
2018-03-28,Holy Cross,Army West Point,Home,,11,10,,14.0,11.0,4.0,15.0,30,19,21,11.0,9,18.0,10.0,7.0,17.0,28,21,16,7.0,14,285
2018-03-31,Holy Cross,Navy,Home,,7,19,,16.0,7.0,2.0,9.0,20,11,14,8.0,17,23.0,19.0,11.0,30.0,35,28,25,16.0,11,285
2018-04-07,Holy Cross,Bucknell,Away,,12,11,,47.0,12.0,4.0,16.0,28,20,16,12.0,9,27.0,11.0,7.0,18.0,40,26,14,12.0,16,285
2018-04-14,Holy Cross,Lehigh,Home,,11,15,,24.0,11.0,2.0,13.0,28,24,22,15.0,15,11.0,15.0,6.0,21.0,37,31,31,14.0,13,285
2018-04-18,Holy Cross,Boston U.,Away,,7,16,,13.0,7.0,1.0,8.0,30,20,23,8.0,10,23.0,16.0,6.0,22.0,44,35,25,14.0,16,285
2018-04-21,Holy Cross,American,Home,,12,10,,19.0,12.0,5.0,17.0,47,32,31,16.0,18,16.0,10.0,2.0,12.0,21,16,19,6.0,6,285
2018-04-28,Holy Cross,Loyola Maryland,Away,,3,23,,19.0,3.0,2.0,5.0,14,9,16,3.0,11,13.0,23.0,19.0,42.0,45,36,27,14.0,16,285
2018-05-01,Holy Cross,Lehigh,Away,,15,16,1,20.0,15.0,6.0,21.0,35,24,19,8.0,22,12.0,16.0,9.0,25.0,35,29,21,13.0,13,285
2018-02-28,Howard,American,Away,,8,19,,15.0,8.0,2.0,10.0,15,12,12,3.0,12,9.0,19.0,11.0,30.0,39,32,20,8.0,16,290
2018-03-08,Howard,Dist. Columbia,Home,,17,7,,33.0,17.0,6.0,23.0,48,35,25,14.0,11,20.0,7.0,1.0,8.0,15,13,14,5.0,11,290
2018-03-10,Howard,Longwood,Away,,5,19,,12.0,5.0,,5.0,13,12,11,5.0,8,12.0,19.0,15.0,34.0,37,31,30,15.0,18,290
2018-03-15,Howard,Butler,Home,,7,16,,18.0,7.0,1.0,8.0,22,21,13,4.0,7,25.0,16.0,12.0,28.0,39,34,9,6.0,18,290
2018-03-29,Howard,Old Dominion,Home,,8,20,,22.0,8.0,,8.0,19,14,4,4.0,9,20.0,20.0,7.0,27.0,44,29,11,15.0,21,290
2018-03-31,Howard,Coastal Carolina,Home,,2,20,,12.0,2.0,,2.0,12,7,9,1.0,8,14.0,20.0,9.0,29.0,34,30,14,5.0,14,290
2018-04-06,Howard,Central Mich.,Away,,3,19,,10.0,3.0,,3.0,14,8,13,1.0,12,8.0,19.0,7.0,26.0,41,31,28,10.0,12,290
2018-04-08,Howard,Detroit Mercy,Away,,10,23,,32.0,10.0,,10.0,21,17,19,6.0,14,20.0,23.0,15.0,38.0,41,33,21,11.0,21,290
2018-04-13,Howard,Jacksonville,Away,,3,24,,19.0,3.0,,3.0,4,3,7,5.0,6,19.0,24.0,16.0,40.0,59,42,25,15.0,21,290
2018-04-15,Howard,Stetson,Away,,4,19,,28.0,4.0,,4.0,15,13,15,2.0,10,31.0,19.0,10.0,29.0,39,31,18,5.0,15,290
2018-04-20,Howard,Furman,Home,,6,18,,31.0,6.0,,6.0,11,10,5,2.0,9,25.0,18.0,11.0,29.0,37,33,14,8.0,17,290
2018-04-22,Howard,Wofford,Home,,5,17,,22.0,5.0,1.0,6.0,18,17,8,8.0,5,25.0,17.0,7.0,24.0,30,21,12,7.0,19,290
2018-04-29,Howard,Kennesaw St.,Home,,7,20,,23.0,7.0,,7.0,19,10,10,4.0,10,12.0,20.0,10.0,30.0,37,28,9,6.0,18,290
2018-02-14,Iona,Wagner,Home,,11,10,,24.0,11.0,6.0,17.0,24,18,21,9.0,9,23.0,10.0,3.0,13.0,24,21,18,8.0,14,310
2018-02-18,Iona,Drexel,Away,,9,14,,9.0,9.0,1.0,10.0,20,12,8,5.0,8,19.0,14.0,10.0,24.0,31,23,10,8.0,17,310
2018-02-21,Iona,Sacred Heart,Home,,13,8,,24.0,13.0,2.0,15.0,30,22,21,12.0,15,19.0,8.0,5.0,13.0,20,17,17,5.0,8,310
2018-02-24,Iona,Holy Cross,Home,,11,4,,42.0,11.0,3.0,14.0,26,16,22,9.0,4,30.0,4.0,2.0,6.0,21,16,25,8.0,13,310
2018-02-28,Iona,Army West Point,Home,,6,9,,23.0,6.0,1.0,7.0,21,15,21,16.0,5,28.0,9.0,7.0,16.0,23,15,22,7.0,12,310
2018-03-08,Iona,UMass Lowell,Home,,7,6,1,21.0,7.0,3.0,10.0,23,14,22,12.0,10,35.0,6.0,4.0,10.0,20,14,23,12.0,5,310
2018-03-11,Iona,Furman,Away,,11,6,,19.0,11.0,5.0,16.0,32,19,17,12.0,6,16.0,6.0,3.0,9.0,26,18,19,5.0,12,310
2018-03-14,Iona,Davidson,Away,,8,10,,31.0,8.0,3.0,11.0,25,18,20,4.0,10,15.0,10.0,6.0,16.0,24,19,22,7.0,10,310
2018-03-18,Iona,Brown,Away,,6,10,,27.0,6.0,1.0,7.0,27,19,17,11.0,5,13.0,10.0,3.0,13.0,27,21,19,11.0,13,310
2018-03-24,Iona,Niagara,Away,,12,13,,24.0,12.0,1.0,13.0,27,18,23,19.0,10,17.0,13.0,5.0,18.0,26,19,17,15.0,17,310
2018-03-30,Iona,Canisius,Home,,9,10,2,39.0,9.0,4.0,13.0,34,25,27,22.0,7,26.0,10.0,2.0,12.0,29,21,18,7.0,15,310
2018-04-04,Iona,Quinnipiac,Away,,9,7,,35.0,9.0,3.0,12.0,28,22,22,14.0,8,25.0,7.0,1.0,8.0,29,20,25,14.0,10,310
2018-04-07,Iona,Siena,Home,,11,5,,22.0,11.0,5.0,16.0,42,25,36,14.0,12,23.0,5.0,2.0,7.0,20,13,27,9.0,6,310
2018-04-11,Iona,Manhattan,Home,,7,8,,24.0,7.0,4.0,11.0,34,23,23,14.0,9,20.0,8.0,4.0,12.0,25,15,15,7.0,8,310
2018-04-18,Iona,Fairfield,Home,,9,12,,28.0,9.0,4.0,13.0,28,20,26,15.0,13,22.0,12.0,7.0,19.0,25,18,24,14.0,10,310
2018-04-21,Iona,Marist,Away,,12,11,,22.0,12.0,2.0,14.0,37,23,20,8.0,8,27.0,11.0,5.0,16.0,36,23,16,5.0,17,310
2018-04-25,Iona,Monmouth,Away,,11,16,,25.0,11.0,6.0,17.0,26,21,21,7.0,13,18.0,16.0,9.0,25.0,34,25,21,9.0,15,310
2018-04-28,Iona,Fairfield,Away,,5,14,,35.0,5.0,,5.0,30,21,13,10.0,8,18.0,14.0,6.0,20.0,38,28,17,7.0,12,310
2018-02-11,Jacksonville,Michigan,Home,,14,9,,22.0,14.0,6.0,20.0,34,23,15,11.0,15,31.0,9.0,2.0,11.0,20,12,11,10.0,10,316
2018-02-17,Jacksonville,Notre Dame,Home,,6,17,,24.0,6.0,4.0,10.0,20,17,15,11.0,8,21.0,17.0,11.0,28.0,41,30,23,11.0,16,316
2018-02-23,Jacksonville,Ohio St.,Home,,17,16,1,29.0,17.0,4.0,21.0,38,25,13,11.0,18,32.0,16.0,3.0,19.0,24,19,18,7.0,15,316
2018-02-28,Jacksonville,Florida,Away,,5,16,,16.0,5.0,1.0,6.0,24,19,11,4.0,13,15.0,16.0,6.0,22.0,23,19,14,5.0,10,316
2018-03-04,Jacksonville,Villanova,Home,,19,11,,35.0,19.0,9.0,28.0,41,33,23,12.0,14,34.0,11.0,6.0,17.0,25,21,13,7.0,18,316
2018-03-11,Jacksonville,Vermont,Home,,20,5,,23.0,20.0,11.0,31.0,37,26,14,9.0,16,11.0,5.0,1.0,6.0,13,9,9,7.0,10,316
2018-03-14,Jacksonville,Central Conn. St.,Home,,19,5,,15.0,19.0,13.0,32.0,35,30,23,15.0,20,17.0,5.0,3.0,8.0,12,6,21,10.0,6,316
2018-03-21,Jacksonville,Dartmouth,Home,,16,17,,37.0,16.0,9.0,25.0,35,25,20,11.0,7,28.0,17.0,9.0,26.0,36,28,19,6.0,28,316
2018-03-29,Jacksonville,Furman,Away,,19,7,,10.0,19.0,8.0,27.0,38,31,18,13.0,16,10.0,7.0,6.0,13.0,11,10,8,5.0,12,316
2018-03-31,Jacksonville,Wofford,Away,,29,7,,15.0,29.0,19.0,48.0,46,39,22,14.0,25,14.0,7.0,1.0,8.0,10,8,13,3.0,12,316
2018-04-06,Jacksonville,Old Dominion,Away,,21,12,,33.0,21.0,8.0,29.0,39,27,8,5.0,18,23.0,12.0,7.0,19.0,25,20,17,10.0,17,316
2018-04-08,Jacksonville,Coastal Carolina,Away,,13,11,,29.0,13.0,2.0,15.0,32,26,17,12.0,11,15.0,11.0,5.0,16.0,27,18,14,5.0,15,316
2018-04-13,Jacksonville,Howard,Home,,24,3,,19.0,24.0,16.0,40.0,59,42,25,15.0,21,19.0,3.0,,3.0,4,3,7,5.0,6,316
2018-04-14,Jacksonville,Delaware St.,Home,,23,1,,10.0,23.0,20.0,43.0,39,30,23,12.0,19,13.0,1.0,,1.0,3,2,10,5.0,5,316
2018-04-20,Jacksonville,Mercer,Home,,19,7,,33.0,19.0,9.0,28.0,40,33,30,19.0,10,22.0,7.0,3.0,10.0,22,18,14,6.0,17,316
2018-04-22,Jacksonville,Kennesaw St.,Home,,24,8,,32.0,24.0,13.0,37.0,50,35,34,17.0,21,8.0,8.0,2.0,10.0,20,16,23,9.0,12,316
2018-04-29,Jacksonville,Stetson,Home,,21,7,,25.0,21.0,7.0,28.0,41,31,25,20.0,17,23.0,7.0,3.0,10.0,18,11,27,4.0,11,316
