date,team,opponent,home_away,result,home_score,visitor_score,overtime,g,goals,assists,points,shots,sog,man_up_g,man_down_g,gb,to,ct,fo_won,f_os_taken,pen,pen_time,g_min,goals_allowed,saves,w,l,t,rc,yc,clears,att.x,clear_pct.x,otg.x,defensive_g,defensive_goals,defensive_assists,defensive_points,defensive_shots,defensive_sog,defensive_man_up_g,defensive_man_down_g,defensive_gb,defensive_to,defensive_ct,defensive_fo_won,defensive_f_os_taken,defensive_pen,defensive_pen_time,defensive_g_min,defensive_goals_allowed,defensive_saves,defensive_w,defensive_l,defensive_t,defensive_rc,defensive_yc,defensive_clears,att.y,clear_pct.y,otg.y,na.x,na_2.x,na_3.x,na_4.x,na_5.x,na_6.x,na.y,na_2.y,na_3.y,na_4.y,na_5.y,na_6.y
2021-04-03,Navy Midshipmen,Loyola Maryland,Home,FALSE,10,14,NA,1,10,7,17,40,22,0,0,36,12,8,9,28,4,120,60:00,14,13,0,0,0,0,0,21,22,0.955,NA,1,14,9,23,40,27,0,0,40,20,5,19,28,2,120,60:00,10,12,0,0,0,0,0,19,23,0.826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-10,Navy Midshipmen,Lehigh,Away,FALSE,7,13,NA,1,7,4,11,36,21,1,0,25,10,2,5,23,6,330,60:00,13,15,0,0,0,0,0,17,22,0.773,NA,1,13,11,24,55,28,2,0,42,11,4,18,23,3,150,60:00,7,14,0,0,0,0,0,14,15,0.933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-17,Navy Midshipmen,Loyola Maryland,Away,FALSE,14,12,NA,1,14,10,24,42,27,4,0,39,18,9,16,29,3,210,60:00,12,15,0,0,0,0,0,18,19,0.947,NA,1,12,6,18,42,27,2,0,45,15,9,13,29,4,180,60:00,14,13,0,0,0,0,0,19,21,0.905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-24,Navy Midshipmen,Army West Point,Home,FALSE,9,4,NA,1,9,5,14,39,19,0,0,38,18,8,10,17,2,90,60:00,4,19,0,0,0,0,0,29,30,0.967,NA,1,4,2,6,41,23,0,0,27,16,10,7,17,2,60,60:00,9,10,0,0,0,0,0,18,23,0.783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-01,Navy Midshipmen,Lafayette,Away,FALSE,14,10,NA,1,14,6,20,34,22,0,0,37,14,4,15,26,1,30,60:00,10,14,0,0,0,0,0,19,19,1,NA,1,10,2,12,41,24,0,0,24,10,5,11,26,1,120,60:00,14,8,0,0,0,0,0,17,17,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-04,Navy Midshipmen,Loyola Maryland,Away,FALSE,9,16,NA,1,9,6,15,30,18,2,0,25,14,3,8,29,3,150,60:00,16,14,0,0,0,0,0,17,20,0.85,NA,1,16,9,25,46,30,1,0,40,12,8,21,29,5,210,60:00,9,9,0,0,0,0,0,18,19,0.947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-07,North Carolina Tar Heels,Denver,Home,FALSE,24,13,NA,1,24,15,39,53,34,0,2,33,9,11,22,40,7,300,60:00,13,13,0,0,0,0,0,20,23,0.87,NA,1,13,4,17,42,26,1,0,30,15,0,18,40,2,90,60:00,24,10,0,0,0,0,0,14,16,0.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-13,North Carolina Tar Heels,Jacksonville,Home,FALSE,18,7,NA,1,18,7,25,53,30,1,1,34,12,7,15,26,3,240,60:00,7,7,0,0,0,0,0,16,17,0.941,NA,1,7,4,11,24,14,0,0,23,18,5,11,26,3,150,60:00,18,12,0,0,0,0,0,15,19,0.789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-16,North Carolina Tar Heels,High Point,Home,FALSE,17,15,NA,1,17,12,29,67,35,2,0,45,17,6,30,35,6,270,60:00,15,10,0,0,0,0,0,11,17,0.647,NA,1,15,7,22,35,25,3,0,34,12,7,5,35,3,120,60:00,17,18,0,0,0,0,0,19,21,0.905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-21,North Carolina Tar Heels,Richmond,Away,FALSE,14,9,NA,1,14,7,21,46,33,0,0,30,13,6,18,26,4,180,60:00,9,9,0,0,0,0,0,14,18,0.778,NA,1,9,5,14,33,18,2,0,24,17,10,8,26,1,30,60:00,14,19,0,0,0,0,0,18,20,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-27,North Carolina Tar Heels,High Point,Home,FALSE,27,12,NA,1,27,11,38,54,36,1,0,44,14,11,25,41,6,270,60:00,12,8,0,0,0,0,0,19,22,0.864,NA,1,12,7,19,34,20,1,0,15,17,6,16,41,2,60,60:00,27,9,0,0,0,0,0,15,18,0.833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-06,North Carolina Tar Heels,Mercer,Home,FALSE,16,8,NA,1,16,8,24,45,33,1,0,30,15,12,16,28,5,300,60:00,8,11,0,0,0,0,0,15,15,1,NA,1,8,3,11,39,19,2,0,29,19,6,12,28,3,120,60:00,16,17,0,0,0,0,0,16,19,0.842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-11,North Carolina Tar Heels,Virginia,Away,FALSE,16,13,NA,1,16,12,28,48,31,1,2,24,8,4,11,32,8,480,60:00,13,20,0,0,0,0,0,14,17,0.824,NA,1,13,8,21,62,33,1,0,37,11,3,21,32,4,180,60:00,16,15,0,0,0,0,0,11,12,0.917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-20,North Carolina Tar Heels,Air Force,Home,FALSE,15,5,NA,1,15,10,25,51,28,3,0,35,11,5,13,24,4,210,60:00,5,10,0,0,0,0,0,19,22,0.864,NA,1,5,2,7,34,15,1,0,25,15,6,11,24,4,180,60:00,15,13,0,0,0,0,0,11,15,0.733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-01,North Carolina Tar Heels,Duke,Away,FALSE,11,12,1,1,11,6,17,46,28,1,0,34,13,9,10,25,5,270,63:13,12,14,0,0,0,0,0,22,24,0.917,NA,1,12,6,18,51,26,1,0,38,16,6,15,25,5,240,63:13,11,17,0,0,0,0,0,21,25,0.84,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-10,North Carolina Tar Heels,Virginia,Home,FALSE,16,18,NA,1,16,6,22,51,31,1,1,37,10,8,12,38,2,90,60:00,18,15,0,0,0,0,0,19,19,1,NA,1,18,13,31,44,33,0,0,36,15,3,26,38,1,60,60:00,16,15,0,0,0,0,0,20,22,0.909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-17,North Carolina Tar Heels,Syracuse,Away,FALSE,21,9,NA,1,21,13,34,58,37,2,0,42,12,7,19,34,1,60,60:00,9,13,0,0,0,0,0,14,17,0.824,NA,1,9,6,15,38,22,1,0,33,14,7,15,34,3,180,60:00,21,16,0,0,0,0,0,14,19,0.737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-25,North Carolina Tar Heels,Notre Dame,Home,FALSE,12,10,NA,1,12,5,17,45,25,1,0,38,14,4,15,26,4,120,60:00,10,13,0,0,0,0,0,20,21,0.952,NA,1,10,6,16,42,23,2,0,33,14,5,11,26,4,210,60:00,12,13,0,0,0,0,0,14,20,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-02,North Carolina Tar Heels,Duke,Home,FALSE,15,12,NA,1,15,5,20,50,27,1,0,37,11,6,16,31,3,120,60:00,12,11,0,0,0,0,0,16,17,0.941,NA,1,12,8,20,39,23,1,0,22,13,4,15,31,1,30,60:00,15,12,0,0,0,0,0,20,22,0.909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-15,North Carolina Tar Heels,Monmouth,Home,FALSE,16,4,NA,1,16,11,27,43,29,0,0,36,15,9,15,24,4,210,60:00,4,20,0,0,0,0,0,30,31,0.968,NA,1,4,1,5,35,24,1,0,29,14,6,9,24,2,90,60:00,16,13,0,0,0,0,0,19,23,0.826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-22,North Carolina Tar Heels,"Rutgers Hempstead, NY",Away,FALSE,12,11,1,1,12,6,18,41,28,0,0,28,14,13,12,27,1,60,64:00,11,10,0,0,0,0,0,20,22,0.909,1,1,11,3,14,38,21,1,0,27,16,6,15,27,4,180,64:00,12,16,0,0,0,0,0,19,22,0.864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-29,North Carolina Tar Heels,"Virginia East Hartford, Conn.",Away,FALSE,11,12,NA,1,11,4,15,49,26,0,0,38,12,15,12,27,1,30,60:00,12,5,0,0,0,0,0,15,16,0.938,NA,1,12,5,17,39,17,0,0,43,22,7,15,27,5,240,60:00,11,15,0,0,0,0,0,16,23,0.696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-27,Notre Dame Fighting Irish,Robert Morris,Home,FALSE,19,7,NA,1,19,17,36,57,33,2,0,43,17,8,23,30,3,120,60:00,7,14,0,0,0,0,0,15,20,0.75,NA,1,7,4,11,31,21,1,0,22,17,9,7,30,2,60,60:00,19,14,0,0,0,0,0,17,22,0.773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-06,Notre Dame Fighting Irish,Bellarmine,Home,FALSE,12,6,NA,1,12,9,21,41,27,2,0,37,17,8,17,21,5,240,60:00,6,8,0,0,0,0,0,16,16,1,NA,1,6,3,9,20,14,2,0,13,18,7,4,21,3,150,60:00,12,15,0,0,0,0,0,19,23,0.826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-17,Notre Dame Fighting Irish,Marquette,Home,FALSE,10,3,NA,1,10,8,18,48,24,1,0,34,15,8,11,16,6,210,60:00,3,18,0,0,0,0,0,18,20,0.9,NA,1,3,1,4,38,21,1,0,25,14,7,5,16,2,60,60:00,10,14,0,0,0,0,0,17,19,0.895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-20,Notre Dame Fighting Irish,Cleveland St.,Home,FALSE,19,5,NA,1,19,11,30,57,32,1,0,41,11,8,22,28,5,240,60:00,5,11,0,0,0,0,0,20,20,1,NA,1,5,4,9,30,16,1,0,24,12,5,6,28,1,60,60:00,19,13,0,0,0,0,0,17,19,0.895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-27,Notre Dame Fighting Irish,Virginia,Home,FALSE,11,12,NA,1,11,7,18,42,20,3,0,30,10,8,12,25,5,180,60:00,12,7,0,0,0,0,0,19,21,0.905,NA,1,12,9,21,30,19,2,0,21,14,2,13,25,5,180,60:00,11,9,0,0,0,0,0,17,18,0.944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-03,Notre Dame Fighting Irish,Syracuse,Away,FALSE,18,11,NA,1,18,10,28,47,29,4,0,45,16,5,23,32,2,120,60:00,11,10,0,0,0,0,0,14,16,0.875,NA,1,11,3,14,34,21,1,0,20,12,8,9,32,6,300,60:00,18,11,0,0,0,0,0,13,18,0.722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-10,Notre Dame Fighting Irish,Duke,Home,FALSE,13,8,NA,1,13,6,19,44,24,2,0,22,12,9,7,23,1,60,60:00,8,12,0,0,0,0,0,19,19,1,NA,1,8,6,14,36,20,1,0,25,22,3,16,23,4,150,60:00,13,11,0,0,0,0,0,21,29,0.724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-22,Notre Dame Fighting Irish,Duke,Away,FALSE,12,13,1,1,12,6,18,40,22,1,0,27,17,5,14,29,1,30,61:55,13,14,0,0,0,0,0,15,21,0.714,NA,1,13,4,17,41,27,1,0,29,15,6,15,29,4,120,61:55,12,10,0,0,0,0,0,16,20,0.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-25,Notre Dame Fighting Irish,North Carolina,Away,FALSE,10,12,NA,1,10,6,16,42,23,2,0,33,14,5,11,26,4,210,60:00,12,13,0,0,0,0,0,14,20,0.7,NA,1,12,5,17,45,25,1,0,38,14,4,15,26,4,120,60:00,10,13,0,0,0,0,0,20,21,0.952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-01,Notre Dame Fighting Irish,Syracuse,Home,FALSE,22,8,NA,1,22,13,35,63,31,4,0,42,15,10,20,32,3,120,60:00,8,14,0,0,0,0,0,17,20,0.85,NA,1,8,5,13,43,22,1,0,30,16,9,12,32,7,330,60:00,22,9,0,0,0,0,0,11,15,0.733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-15,Notre Dame Fighting Irish,"Drexel Denver, Colo.",Away,FALSE,10,8,NA,1,10,3,13,47,25,0,0,37,16,4,15,22,2,90,60:00,8,17,0,0,0,0,0,18,21,0.857,NA,1,8,2,10,42,25,0,0,34,15,9,7,22,3,150,60:00,10,15,0,0,0,0,0,17,20,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-22,Notre Dame Fighting Irish,Maryland,Home,FALSE,13,14,1,1,13,7,20,40,23,1,0,36,18,5,20,30,3,180,60:39,14,16,0,0,0,0,0,15,18,0.833,NA,1,14,7,21,42,30,2,0,30,10,11,10,30,2,90,60:39,13,10,0,0,0,0,0,19,22,0.864,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-20,Ohio St. Buckeyes,Johns Hopkins,Away,FALSE,14,8,NA,1,14,3,17,37,27,0,0,33,16,5,12,26,1,30,60:00,8,11,0,0,0,0,0,19,24,0.792,NA,1,8,3,11,32,19,0,0,26,19,5,14,26,0,0,60:00,14,13,0,0,0,0,0,16,20,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-27,Ohio St. Buckeyes,Rutgers,Home,FALSE,12,22,NA,1,12,8,20,31,23,2,0,28,19,6,18,38,2,60,60:00,22,11,0,0,0,0,0,14,15,0.933,NA,1,22,11,33,58,33,1,0,38,13,11,20,38,6,300,60:00,12,11,0,0,0,0,0,21,24,0.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-06,Ohio St. Buckeyes,Penn St.,Away,FALSE,13,15,NA,1,13,8,21,35,16,1,0,31,24,8,18,31,3,150,60:00,15,5,0,0,0,0,0,13,17,0.765,NA,1,15,7,22,43,20,0,0,36,18,10,13,31,3,90,60:00,13,3,0,0,0,0,0,18,22,0.818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-14,Ohio St. Buckeyes,Michigan,Home,FALSE,13,10,NA,1,13,8,21,40,24,0,0,29,14,8,13,26,2,60,60:00,10,9,0,0,0,0,0,18,20,0.9,NA,1,10,3,13,39,19,1,0,34,18,6,13,26,0,0,60:00,13,11,0,0,0,0,0,19,24,0.792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-20,Ohio St. Buckeyes,Maryland,Home,FALSE,8,16,NA,1,8,4,12,35,19,1,0,31,18,8,19,27,4,150,60:00,16,14,0,0,0,0,0,14,17,0.824,NA,1,16,12,28,41,30,2,0,29,12,4,8,27,2,60,60:00,8,11,0,0,0,0,0,20,24,0.833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-27,Ohio St. Buckeyes,Michigan,Away,FALSE,14,6,NA,1,14,4,18,46,26,0,0,26,10,4,11,24,0,0,60:00,6,7,0,0,0,0,0,14,18,0.778,NA,1,6,4,10,32,13,0,1,24,11,8,13,24,3,120,60:00,14,12,0,0,0,0,0,12,14,0.857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-03,Ohio St. Buckeyes,Rutgers,Away,FALSE,9,10,NA,1,9,3,12,44,24,2,0,27,12,5,17,22,1,30,60:00,10,11,0,0,0,0,0,18,19,0.947,NA,1,10,5,15,38,21,0,0,20,9,6,5,22,4,210,60:00,9,15,0,0,0,0,0,21,23,0.913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-10,Ohio St. Buckeyes,Johns Hopkins,Home,FALSE,14,12,NA,1,14,9,23,39,22,2,0,30,14,6,14,30,0,0,60:00,12,7,0,0,0,0,0,18,21,0.857,NA,1,12,5,17,37,19,0,0,31,15,4,16,30,2,120,60:00,14,8,0,0,0,0,0,17,21,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-18,Ohio St. Buckeyes,Maryland,Away,FALSE,8,18,NA,1,8,4,12,36,21,0,0,35,15,6,16,30,1,60,60:00,18,7,0,0,0,0,0,16,19,0.842,NA,1,18,12,30,42,25,0,1,34,14,11,14,30,3,150,60:00,8,13,0,0,0,0,0,23,25,0.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-24,Ohio St. Buckeyes,Penn St.,Home,FALSE,9,10,NA,1,9,4,13,35,24,1,0,28,14,6,9,22,1,30,60:00,10,12,0,0,0,0,0,23,24,0.958,NA,1,10,4,14,43,22,0,0,32,15,6,13,22,1,60,60:00,9,15,0,0,0,0,0,21,22,0.955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-01,Ohio St. Buckeyes,Michigan,Home,FALSE,11,15,NA,1,11,7,18,44,24,0,0,29,13,4,16,29,1,60,60:00,15,10,0,0,0,0,0,12,17,0.706,NA,1,15,5,20,43,25,1,0,32,17,6,13,29,1,60,60:00,11,13,0,0,0,0,0,17,21,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-20,Penn St. Nittany Lions,Rutgers,Away,FALSE,9,11,NA,1,9,5,14,39,24,1,0,29,12,2,12,23,1,60,60:00,11,8,0,0,0,0,0,19,21,0.905,NA,1,11,6,17,40,19,1,0,31,12,8,11,23,5,180,60:00,9,15,0,0,0,0,0,20,21,0.952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-26,Penn St. Nittany Lions,Maryland,Home,FALSE,7,13,NA,1,7,3,10,37,23,1,0,40,23,7,17,24,3,150,60:00,13,11,0,0,0,0,0,16,17,0.941,NA,1,13,11,24,33,24,1,0,34,15,14,7,24,2,120,60:00,7,16,0,0,0,0,0,24,28,0.857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-06,Penn St. Nittany Lions,Ohio St.,Home,FALSE,15,13,NA,1,15,7,22,43,20,0,0,36,18,10,13,31,3,90,60:00,13,3,0,0,0,0,0,18,22,0.818,NA,1,13,8,21,35,16,1,0,31,24,8,18,31,3,150,60:00,15,5,0,0,0,0,0,13,17,0.765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-13,Penn St. Nittany Lions,Johns Hopkins,Away,FALSE,6,13,NA,1,6,2,8,22,12,0,0,25,20,5,9,22,3,210,60:00,13,14,0,0,0,0,0,16,20,0.8,NA,1,13,6,19,46,27,0,0,28,10,9,13,22,2,60,60:00,6,6,0,0,0,0,0,13,14,0.929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-20,Penn St. Nittany Lions,Michigan,Away,FALSE,12,14,NA,1,12,5,17,41,29,1,0,25,10,5,12,29,5,210,60:00,14,11,0,0,0,0,0,17,20,0.85,NA,1,14,3,17,41,25,2,0,31,10,7,17,29,3,180,60:00,12,17,0,0,0,0,0,15,19,0.789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-28,Penn St. Nittany Lions,Johns Hopkins,Home,FALSE,11,8,NA,1,11,8,19,39,20,1,0,35,22,7,18,23,1,30,60:00,8,15,0,0,0,0,0,23,24,0.958,NA,1,8,4,12,39,23,1,0,39,14,11,5,23,4,150,60:00,11,9,0,0,0,0,0,25,26,0.962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-03,Penn St. Nittany Lions,Maryland,Away,FALSE,10,17,NA,1,10,6,16,38,25,2,0,26,18,5,17,29,1,60,60:00,17,8,0,0,0,0,0,16,20,0.8,NA,1,17,9,26,42,25,0,0,36,13,8,12,29,4,180,60:00,10,15,0,0,0,0,0,21,24,0.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-10,Penn St. Nittany Lions,Rutgers,Home,FALSE,10,22,NA,1,10,6,16,36,23,1,0,39,23,7,22,35,2,90,60:00,22,21,0,0,0,0,0,16,22,0.727,NA,1,22,9,31,75,43,1,0,48,14,14,13,35,4,150,60:00,10,13,0,0,0,0,0,24,29,0.828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-16,Penn St. Nittany Lions,Michigan,Home,FALSE,14,13,1,1,14,11,25,35,21,1,0,32,18,2,15,30,4,210,63:57,13,12,0,0,0,0,0,19,22,0.864,1,1,13,9,22,45,25,2,0,29,13,11,15,30,3,120,63:57,14,7,0,0,0,0,0,18,18,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-24,Penn St. Nittany Lions,Ohio St.,Away,FALSE,10,9,NA,1,10,4,14,43,22,0,0,32,15,6,13,22,1,60,60:00,9,15,0,0,0,0,0,21,22,0.955,NA,1,9,4,13,35,24,1,0,28,14,6,9,22,1,30,60:00,10,12,0,0,0,0,0,23,24,0.958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-01,Penn St. Nittany Lions,Johns Hopkins,Home,FALSE,7,15,NA,1,7,5,12,36,19,3,0,28,17,5,17,26,2,90,60:00,15,6,0,0,0,0,0,18,19,0.947,NA,1,15,9,24,31,21,0,0,28,13,10,9,26,4,150,60:00,7,12,0,0,0,0,0,24,24,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-13,Providence Friars,Bryant,Away,FALSE,8,9,NA,1,8,5,13,43,24,1,0,32,16,7,8,21,7,210,60:00,9,12,0,0,0,0,0,19,23,0.826,NA,1,9,8,17,37,21,0,0,34,20,8,13,21,3,120,60:00,8,16,0,0,0,0,0,21,25,0.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-21,Providence Friars,St. John's (NY),Away,FALSE,16,8,NA,1,16,8,24,59,33,3,0,44,19,4,21,28,3,150,60:00,8,7,0,0,0,0,0,15,16,0.938,NA,1,8,1,9,26,15,1,0,21,19,10,7,28,6,270,60:00,16,17,0,0,0,0,0,12,24,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-27,Providence Friars,Denver,Away,FALSE,10,23,NA,1,10,3,13,42,21,0,0,25,16,5,14,36,5,180,60:00,23,8,0,0,0,0,0,11,16,0.688,NA,1,23,18,41,48,31,2,0,34,11,9,22,36,2,120,60:00,10,11,0,0,0,0,0,18,22,0.818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-03,Providence Friars,Fairfield,Home,FALSE,18,17,NA,1,18,8,26,63,34,1,0,27,11,6,16,37,2,120,60:00,17,14,0,0,0,0,0,26,28,0.929,NA,1,17,11,28,53,31,0,0,34,16,5,21,37,3,150,60:00,18,16,0,0,0,0,0,21,23,0.913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-07,Providence Friars,Villanova,Home,FALSE,8,11,NA,1,8,5,13,43,24,1,0,23,19,14,10,21,3,150,60:00,11,8,0,0,0,0,0,14,16,0.875,NA,1,11,7,18,37,19,1,0,17,21,10,11,21,5,210,60:00,8,16,0,0,0,0,0,15,21,0.714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-13,Providence Friars,Marquette,Away,FALSE,12,8,NA,1,12,8,20,47,28,1,0,29,16,2,17,24,3,150,60:00,8,14,0,0,0,0,0,21,24,0.875,NA,1,8,5,13,44,22,2,0,25,11,10,7,24,6,180,60:00,12,16,0,0,0,0,0,22,24,0.917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-20,Providence Friars,Georgetown,Home,FALSE,9,14,NA,1,9,2,11,41,14,1,0,23,17,5,8,26,2,120,60:00,14,20,0,0,0,0,0,24,27,0.889,NA,1,14,7,21,47,34,2,0,33,11,8,18,26,3,180,60:00,9,5,0,0,0,0,0,23,24,0.958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-27,Providence Friars,Denver,Home,FALSE,11,19,NA,1,11,5,16,32,22,0,0,20,11,3,6,33,4,210,60:00,19,16,0,0,0,0,0,20,23,0.87,NA,1,19,14,33,63,35,0,0,46,18,3,27,33,2,90,60:00,11,11,0,0,0,0,0,16,19,0.842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-03,Providence Friars,Villanova,Away,FALSE,6,13,NA,1,6,2,8,33,17,0,0,28,21,4,13,22,2,90,60:00,13,11,0,0,0,0,0,20,23,0.87,NA,1,13,4,17,45,24,0,0,24,9,7,9,22,4,180,60:00,6,11,0,0,0,0,0,18,19,0.947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-10,Providence Friars,St. John's (NY),Home,FALSE,19,9,NA,1,19,14,33,64,38,0,0,37,9,2,24,32,2,90,60:00,9,15,0,0,0,0,0,22,25,0.88,NA,1,9,6,15,36,24,1,0,17,9,1,8,32,1,30,60:00,19,19,0,0,0,0,0,22,24,0.917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-17,Providence Friars,Marquette,Home,FALSE,6,7,4,1,6,3,9,47,24,0,0,31,20,12,10,20,2,90,75:57,7,15,0,0,0,0,0,30,35,0.857,NA,1,7,4,11,45,22,1,0,24,22,5,10,20,3,90,75:57,6,18,0,0,0,0,0,29,33,0.879,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-24,Providence Friars,Georgetown,Away,FALSE,5,14,NA,1,5,4,9,51,30,0,0,33,14,9,12,21,2,90,60:00,14,15,0,0,0,0,0,19,22,0.864,NA,1,14,10,24,45,29,0,0,32,15,11,9,21,2,90,60:00,5,25,0,0,0,0,0,25,26,0.962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-06,Providence Friars,Denver,Home,FALSE,5,14,NA,1,5,2,7,38,19,0,0,30,14,5,10,22,3,150,60:00,14,14,0,0,0,0,0,18,22,0.818,NA,1,14,10,24,51,28,0,0,29,10,4,12,22,2,60,60:00,5,14,0,0,0,0,0,19,21,0.905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-06,Quinnipiac Bobcats,St. Bonaventure,Home,FALSE,6,13,NA,1,6,6,12,38,20,0,0,26,13,5,12,22,3,180,60:00,13,11,0,0,0,0,0,13,14,0.929,NA,1,13,11,24,31,24,1,0,22,13,5,10,22,5,300,60:00,6,14,0,0,0,0,0,13,14,0.929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
