season,team,team_id,jersey,full_name,roster_name,first_name,last_name,yr,pos,gp,gs,goals,assists,points,shots,sog,ct,ncaa_id,fouls,ground_balls,turnovers,freepos_shots,freepos_goals,rc,yc,gc,draw_controls
2025,Stanford,674,15.0,Martha Oakey,Martha Oakey,Martha,Oakey,Fr,ATT,21.0,20.0,22.0,28.0,50.0,49.0,33.0,4.0,9114300,9.0,14.0,35.0,15.0,9.0,,2.0,,
2025,Stanford,674,28.0,Virginia Zapletal,Virginia Zapletal,Virginia,Zapletal,Fr,M,9.0,0.0,2.0,1.0,3.0,4.0,3.0,,9114311,,1.0,1.0,1.0,,,,,1.0
2025,Stetson,678,1.0,Lexi Bird,Lexi Bird,Lexi,Bird,So,ATT,15.0,1.0,6.0,6.0,12.0,14.0,12.0,,8768919,3.0,2.0,14.0,5.0,3.0,,,,
2025,Stetson,678,27.0,Kaitlin Pani,Kaitlin Pani,Kaitlin,Pani,Sr,M,16.0,16.0,31.0,21.0,52.0,69.0,49.0,6.0,8770380,9.0,10.0,29.0,8.0,1.0,,3.0,8.0,22.0
2025,Stetson,678,3.0,Allyson McClendon,Allyson McClendon,Allyson,McClendon,Sr,M,11.0,0.0,,1.0,1.0,1.0,1.0,,8772563,,,3.0,,,,,,1.0
2025,Stetson,678,13.0,Sara Freeman,Sara Freeman,Sara,Freeman,Sr,M,13.0,12.0,,,0.0,1.0,1.0,12.0,8772601,19.0,23.0,8.0,1.0,,,2.0,,6.0
2025,Stetson,678,8.0,Heidi Cross,Heidi Cross,Heidi,Cross,Jr,ATT,7.0,0.0,2.0,2.0,4.0,5.0,4.0,2.0,8772834,1.0,2.0,1.0,1.0,,,1.0,,
2025,Stetson,678,25.0,Maya Sellinger,Maya Sellinger,Maya,Sellinger,So,M,16.0,13.0,1.0,,1.0,2.0,2.0,13.0,8770950,14.0,21.0,7.0,1.0,,,1.0,1.0,12.0
2025,Stetson,678,21.0,Juliet Legassa,Juliet Legassa,Juliet,Legassa,So,M,1.0,0.0,,,0.0,,,,8767235,,,,,,,,,
2025,Stetson,678,33.0,Katie Kornacki,Katie Kornacki,Katie,Kornacki,Sr,M,16.0,16.0,28.0,7.0,35.0,66.0,47.0,3.0,8769396,15.0,7.0,26.0,11.0,5.0,,5.0,5.0,51.0
2025,Stetson,678,18.0,Claire Oldford,Claire Oldford,Claire,Oldford,Jr,M,13.0,0.0,,1.0,1.0,3.0,1.0,,8768659,1.0,,9.0,2.0,,,,,
2025,Stetson,678,14.0,Rori Prilik,Rori Prilik,Rori,Prilik,So,ATT,10.0,0.0,2.0,2.0,4.0,2.0,2.0,,8782833,,,2.0,,,,,,
2025,Stetson,678,9.0,Mia Judd,Mia Judd,Mia,Judd,Sr,D,16.0,7.0,,,0.0,,,5.0,8782875,16.0,18.0,10.0,,,,2.0,2.0,1.0
2025,Stetson,678,31.0,Anya Phillips,Anya Phillips,Anya,Phillips,So,M,11.0,11.0,9.0,,9.0,22.0,18.0,4.0,8780092,6.0,5.0,9.0,3.0,1.0,,,5.0,41.0
2025,Stetson,678,16.0,Sydney Jenkins,Sydney Jenkins,Sydney,Jenkins,Jr,D,16.0,16.0,,,0.0,,,9.0,8780347,20.0,10.0,7.0,,,,,2.0,1.0
2025,Stetson,678,35.0,Charlee Cutchins,Charlee Cutchins,Charlee,Cutchins,Jr,D,1.0,0.0,,,0.0,,,,8780352,,,,,,,,,
2025,Stetson,678,19.0,Sam King,Sam King,Sam,King,Sr,ATT,15.0,15.0,26.0,12.0,38.0,52.0,43.0,,8783467,5.0,4.0,23.0,3.0,,,2.0,7.0,4.0
2025,Stetson,678,12.0,Fiona Williams,Fiona Williams,Fiona,Williams,Sr,D,14.0,13.0,,,0.0,,,10.0,8782438,10.0,5.0,2.0,,,,1.0,,
2025,Stetson,678,22.0,Bailee Lizza,Bailee Lizza,Bailee,Lizza,Jr,GK,4.0,0.0,,,0.0,,,,8777113,,2.0,,,,,,,
2025,Stetson,678,2.0,Josie Young,Josie Young,Josie,Young,Jr,M,1.0,0.0,,,0.0,,,,8774494,,,,,,,,,
2025,Stetson,678,7.0,Charlotte Castiglione,Charlotte Castiglione,Charlotte,Castiglione,So,M,16.0,8.0,6.0,3.0,9.0,15.0,10.0,6.0,8778294,6.0,8.0,18.0,2.0,1.0,,1.0,,8.0
2025,Stetson,678,15.0,Julia Ivashko,Julia Ivashko,Julia,Ivashko,So,D,12.0,0.0,,,0.0,,,2.0,8778440,1.0,3.0,1.0,,,,,,
2025,Stetson,678,40.0,Maddie Eckert,Maddie Eckert,Maddie,Eckert,Fr,GK,16.0,16.0,,,0.0,,,7.0,9097613,,53.0,19.0,,,,,,
2025,Stetson,678,34.0,Miya Scanlan,Miya Scanlan,Miya,Scanlan,So,ATT,16.0,16.0,29.0,27.0,56.0,76.0,60.0,6.0,9106477,9.0,7.0,28.0,9.0,5.0,,2.0,5.0,27.0
2025,Stetson,678,17.0,Ava Lamedica,Ava Lamedica,Ava,Lamedica,Fr,D,1.0,0.0,,,0.0,,,,9097582,1.0,,,,,,,,
2025,Stetson,678,26.0,Emma Masterson,Emma Masterson,Emma,Masterson,Fr,D,8.0,0.0,,,0.0,,,2.0,9097602,,1.0,,,,,,,
2025,Stetson,678,41.0,Camryn Chamberlain,Camryn Chamberlain,Camryn,Chamberlain,Fr,ATT,2.0,0.0,,1.0,1.0,,,,9097614,,,,,,,,,
2025,Stetson,678,10.0,Annabelle Biggar,Annabelle Biggar,Annabelle,Biggar,So,M,13.0,0.0,,1.0,1.0,3.0,3.0,,9097567,3.0,1.0,3.0,,,,,1.0,10.0
2025,Stetson,678,11.0,Kelly Ferrell,Kelly Ferrell,Kelly,Ferrell,Fr,D,2.0,0.0,,,0.0,,,,9097572,,,,,,,,,
2025,Stetson,678,20.0,Emma Madsen,Emma Madsen,Emma,Madsen,Fr,D,1.0,0.0,,,0.0,,,,9097593,,,,,,,,,
2025,Stetson,678,30.0,Catherine Downes,Catherine Downes,Catherine,Downes,Fr,GK,5.0,0.0,,,0.0,,,,9097609,,,,,,,,,
2025,Stetson,678,23.0,Anna Sullivan,Anna Sullivan,Anna,Sullivan,Fr,M,1.0,0.0,,,0.0,,,,9097599,,,,,,,,,
2025,Stetson,678,6.0,Riley Alexander,Riley Alexander,Riley,Alexander,Sr,D,16.0,16.0,,,0.0,,,17.0,9097553,18.0,35.0,9.0,,,,,2.0,
2025,Stetson,678,24.0,Emma Arrigo,Emma Arrigo,Emma,Arrigo,Fr,M,16.0,10.0,,6.0,6.0,5.0,2.0,4.0,9097600,7.0,9.0,12.0,1.0,,,1.0,,34.0
2025,Stetson,678,29.0,Kathleen Nichols,Kathleen Nichols,Kathleen,Nichols,So,M,16.0,6.0,23.0,5.0,28.0,44.0,41.0,3.0,9097607,4.0,8.0,17.0,12.0,7.0,,3.0,2.0,3.0
2025,Stonehill,682,8.0,Maddy Raspen,Maddy Raspen,Maddy,Raspen,So,ATT,2.0,0.0,,,0.0,,,,8770038,1.0,,,,,,,,
2025,Stonehill,682,18.0,Addie Trefethen,Addie Trefethen,Addie,Trefethen,Jr,M,3.0,0.0,,,0.0,,,,8770083,3.0,,,,,,,1.0,1.0
2025,Stonehill,682,10.0,Payten Crandall,Payten Crandall,Payten,Crandall,So,D,13.0,11.0,,1.0,1.0,,,5.0,8768894,5.0,10.0,2.0,,,,1.0,3.0,9.0
2025,Stonehill,682,11.0,Paige Curran,Paige Curran,Paige,Curran,So,ATT,2.0,0.0,,,0.0,2.0,,,8769056,,1.0,,1.0,,,,,
2025,Stonehill,682,14.0,Emersyn Kelter,Emersyn Kelter,Emersyn,Kelter,Sr,D,17.0,16.0,,,0.0,1.0,1.0,9.0,8770984,13.0,25.0,1.0,1.0,,,1.0,,4.0
2025,Stonehill,682,4.0,Cameron Flaherty,Cameron Flaherty,Cameron,Flaherty,So,ATT,16.0,13.0,17.0,11.0,28.0,39.0,31.0,6.0,8769676,2.0,11.0,23.0,4.0,2.0,,4.0,4.0,3.0
2025,Stonehill,682,20.0,Emily Lapia,Emily Lapia,Emily,Lapia,Jr,ATT,14.0,9.0,26.0,3.0,29.0,49.0,37.0,1.0,8768356,,5.0,24.0,15.0,9.0,,2.0,1.0,2.0
2025,Stonehill,682,30.0,Nina Tremonte,Nina Tremonte,Nina,Tremonte,So,GK,18.0,18.0,,,0.0,,,3.0,8769864,1.0,35.0,3.0,,,,,,
2025,Stonehill,682,12.0,Emma Van Allen,Emma Van Allen,Emma,Van Allen,Fr,M,5.0,0.0,2.0,,2.0,2.0,2.0,1.0,9115473,1.0,2.0,1.0,,,,,1.0,
2025,Stonehill,682,6.0,Michaela Scannevin,Michaela Scannevin,Michaela,Scannevin,So,M,3.0,0.0,1.0,,1.0,1.0,1.0,,8770018,1.0,,,1.0,1.0,,,,2.0
2025,Stonehill,682,3.0,Mallory Crispens,Mallory Crispens,Mallory,Crispens,Sr,D,17.0,16.0,,,0.0,,,14.0,8781625,39.0,31.0,3.0,,,,8.0,1.0,2.0
2025,Stonehill,682,25.0,Caroline Leone,Caroline Leone,Caroline,Leone,Jr,M,11.0,2.0,3.0,,3.0,12.0,9.0,3.0,8782860,1.0,8.0,4.0,1.0,,,,,2.0
2025,Stonehill,682,9.0,Alex Paglia,Alex Paglia,Alex,Paglia,So,D,1.0,0.0,,,0.0,,,,8779919,,1.0,1.0,,,,,,
2025,Stonehill,682,29.0,Sarah Faley,Sarah Faley,Sarah,Faley,Sr,GK,4.0,0.0,,,0.0,,,,8781702,,8.0,1.0,,,,,,
2025,Stonehill,682,19.0,Abby Hanifin,Abby Hanifin,Abby,Hanifin,Jr,ATT,15.0,4.0,17.0,10.0,27.0,42.0,34.0,2.0,8781787,1.0,6.0,16.0,10.0,6.0,,3.0,,
2025,Stonehill,682,15.0,McKenna Wech,McKenna Wech,McKenna,Wech,Jr,D,5.0,0.0,,,0.0,,,1.0,8781903,1.0,1.0,1.0,,,,1.0,,
2025,Stonehill,682,27.0,Grace Murphy,Grace Murphy,Grace,Murphy,Jr,ATT,11.0,11.0,39.0,11.0,50.0,85.0,63.0,1.0,8780552,2.0,8.0,29.0,19.0,12.0,,,1.0,
2025,Stonehill,682,7.0,Sofia D'Agostino,Sofia D'Agostino,Sofia,D'Agostino,Sr,M,5.0,3.0,10.0,,10.0,20.0,13.0,1.0,8776760,2.0,3.0,4.0,,,,,2.0,7.0
2025,Stonehill,682,33.0,Kalliopi Maniatis,Kalliopi Maniatis,Kalliopi,Maniatis,Jr,D,9.0,3.0,,,0.0,,,2.0,8778245,4.0,12.0,3.0,,,,,,3.0
2025,Stonehill,682,24.0,Lauren Molinaro,Lauren Molinaro,Lauren,Molinaro,Jr,D,18.0,18.0,,,0.0,,,20.0,8778565,21.0,30.0,5.0,,,,1.0,,
2025,Stonehill,682,22.0,Gabriella Parisi,Gabriella Parisi,Gabriella,Parisi,Jr,M,18.0,8.0,6.0,7.0,13.0,21.0,16.0,7.0,8778594,12.0,8.0,13.0,10.0,1.0,,1.0,3.0,17.0
2025,Stonehill,682,31.0,Natalie Coutu,Natalie Coutu,Natalie,Coutu,Jr,ATT,18.0,18.0,44.0,16.0,60.0,83.0,65.0,2.0,8778623,14.0,12.0,41.0,17.0,8.0,,3.0,10.0,1.0
2025,Stonehill,682,13.0,Caroline Davey,Caroline Davey,Caroline,Davey,Sr,M,18.0,17.0,,,0.0,4.0,1.0,13.0,8774977,20.0,12.0,4.0,1.0,,,3.0,1.0,3.0
2025,Stonehill,682,5.0,Neave Bowman,Neave Bowman,Neave,Bowman,Fr,ATT,12.0,0.0,7.0,6.0,13.0,14.0,10.0,,9115462,,,6.0,5.0,3.0,,,,
2025,Stonehill,682,2.0,Meaghan Fealy,Meaghan Fealy,Meaghan,Fealy,Fr,ATT,16.0,2.0,23.0,8.0,31.0,46.0,37.0,1.0,9115459,,9.0,15.0,16.0,10.0,,2.0,5.0,1.0
2025,Stonehill,682,15.0,Maia Parker,Maia Parker,Maia,Parker,Fr,M,18.0,16.0,3.0,2.0,5.0,9.0,7.0,8.0,9115477,4.0,9.0,8.0,3.0,2.0,,4.0,3.0,39.0
2025,Stonehill,682,17.0,Jennaveve Koch,Jennaveve Koch,Jennaveve,Koch,Fr,ATT,14.0,2.0,7.0,3.0,10.0,20.0,13.0,,9115483,1.0,4.0,5.0,3.0,,,1.0,1.0,
2025,Stonehill,682,23.0,Rachel Doyle,Rachel Doyle,Rachel,Doyle,Fr,D,2.0,0.0,,,0.0,,,1.0,9115491,1.0,1.0,,,,,,,
2025,Stonehill,682,26.0,Julia Kogan,Julia Kogan,Julia,Kogan,Jr,M,18.0,18.0,2.0,1.0,3.0,3.0,2.0,19.0,9115499,37.0,36.0,24.0,,,,7.0,5.0,106.0
2025,Stonehill,682,34.0,Val Beigel,Val Beigel,Val,Beigel,Fr,M,18.0,4.0,10.0,6.0,16.0,25.0,19.0,2.0,9115521,6.0,13.0,15.0,7.0,2.0,,,2.0,19.0
2025,Stonehill,682,32.0,Ella Bartolomei,Ella Bartolomei,Ella,Bartolomei,Fr,ATT,1.0,0.0,,,0.0,,,,9115513,,1.0,,,,,,,
2025,Stonehill,682,35.0,Ellison O'Shea,Ellison O'Shea,Ellison,O'Shea,Fr,D,10.0,1.0,,,0.0,1.0,1.0,5.0,9115522,7.0,5.0,2.0,,,,,1.0,
2025,Stonehill,682,1.0,Caitlin Ruggiero,Caitlin Ruggiero,Caitlin,Ruggiero,Fr,M,17.0,6.0,13.0,1.0,14.0,24.0,19.0,2.0,9115458,1.0,8.0,3.0,1.0,1.0,,3.0,1.0,14.0
2025,Stony Brook,683,37.0,Courtney Quinn,Courtney Quinn,Courtney,Quinn,Jr,M,16.0,0.0,,,0.0,,,1.0,8770070,3.0,5.0,,,,,1.0,,
2025,Stony Brook,683,38.0,Cassidy Millen,Cassidy Millen,Cassidy,Millen,So,M,8.0,1.0,,,0.0,1.0,1.0,,8770081,2.0,1.0,1.0,,,,,,
2025,Stony Brook,683,6.0,Olivia Schorr,Olivia Schorr,Olivia,Schorr,So,M,17.0,0.0,3.0,,3.0,14.0,7.0,4.0,8768888,10.0,7.0,2.0,2.0,,,1.0,1.0,23.0
2025,Stony Brook,683,71.0,Gianna Forte,Gianna Forte,Gianna,Forte,So,M,14.0,0.0,,,0.0,,,,8773002,1.0,,2.0,,,,,,15.0
2025,Stony Brook,683,4.0,Kylie Budke,Kylie Budke,Kylie,Budke,Jr,M,19.0,0.0,10.0,1.0,11.0,20.0,13.0,1.0,8771111,3.0,5.0,5.0,1.0,,,1.0,1.0,
2025,Stony Brook,683,29.0,Francesca Viteritti,Francesca Viteritti,Francesca,Viteritti,Jr,GK,6.0,2.0,,,0.0,,,1.0,8767576,,6.0,3.0,,,,,,
2025,Stony Brook,683,51.0,MaryKate Abernethy,MaryKate Abernethy,MaryKate,Abernethy,So,M,5.0,0.0,,,0.0,1.0,,1.0,8773030,1.0,,1.0,1.0,,,1.0,1.0,
2025,Stony Brook,683,88.0,Natalia Altebrando,Natalia Altebrando,Natalia,Altebrando,So,GK,18.0,17.0,,,0.0,,,3.0,8767985,,17.0,10.0,,,,,,
2025,Stony Brook,683,5.0,Abigail Sabella,Abigail Sabella,Abigail,Sabella,So,D,19.0,14.0,,,0.0,,,8.0,8768001,23.0,16.0,5.0,,,,1.0,,1.0
2025,Stony Brook,683,80.0,Hannah Hudson,Hannah Hudson,Hannah,Hudson,So,GK,2.0,0.0,,,0.0,,,,8772071,,,,,,,,,
2025,Stony Brook,683,44.0,Allie Masera,Allie Masera,Allie,Masera,Jr,M,21.0,21.0,,2.0,2.0,1.0,1.0,18.0,8768544,28.0,31.0,7.0,,,,5.0,1.0,2.0
2025,Stony Brook,683,34.0,Alexa Vega,Alexa Vega,Alexa,Vega,So,M,2.0,0.0,,,0.0,,,,8768685,,,1.0,,,,,,
2025,Stony Brook,683,25.0,Alexandra Fusco,Alexandra Fusco,Alexandra,Fusco,Sr,M,21.0,21.0,40.0,10.0,50.0,85.0,62.0,15.0,8768696,39.0,35.0,11.0,14.0,8.0,,5.0,2.0,30.0
2025,Stony Brook,683,55.0,Casey Colbert,Casey Colbert,Casey,Colbert,Sr,ATT,21.0,21.0,22.0,57.0,79.0,60.0,43.0,2.0,8781641,22.0,14.0,28.0,3.0,,,4.0,4.0,4.0
2025,Stony Brook,683,13.0,Avery Hines,Avery Hines,Avery,Hines,Sr,D,21.0,21.0,,,0.0,,,74.0,8783140,26.0,54.0,2.0,,,,2.0,1.0,
2025,Stony Brook,683,31.0,Jordan Forte,Jordan Forte,Jordan,Forte,Sr,M,1.0,1.0,,,0.0,,,,8780953,,,,,,,,,
2025,Stony Brook,683,33.0,Courtney Maclay,Courtney Maclay,Courtney,Maclay,Sr,ATT,21.0,10.0,30.0,11.0,41.0,88.0,56.0,5.0,8782759,16.0,14.0,27.0,8.0,3.0,,3.0,3.0,16.0
2025,Stony Brook,683,35.0,Isabella Caporuscio,Isabella Caporuscio,Isabella,Caporuscio,So,M,21.0,21.0,49.0,19.0,68.0,116.0,77.0,36.0,8774432,39.0,52.0,26.0,29.0,13.0,,6.0,3.0,82.0
2025,Stony Brook,683,16.0,Haydin Eisfeld,Haydin Eisfeld,Haydin,Eisfeld,So,ATT,21.0,5.0,11.0,14.0,25.0,32.0,21.0,2.0,8777694,4.0,9.0,9.0,5.0,,,,1.0,
2025,Stony Brook,683,45.0,Zoey Kruger,Zoey Kruger,Zoey,Kruger,Jr,ATT,1.0,0.0,,,0.0,,,,8779012,,,,,,,,,1.0
2025,Stony Brook,683,32.0,Alexa Constant,Alexa Constant,Alexa,Constant,Jr,D,21.0,21.0,,,0.0,,,17.0,8776027,35.0,31.0,1.0,,,,2.0,1.0,1.0
2025,Stony Brook,683,20.0,Hailey Huebner,Hailey Huebner,Hailey,Huebner,Fr,M,10.0,0.0,,,0.0,,,3.0,9094676,4.0,2.0,1.0,,,,,,
2025,Stony Brook,683,7.0,Morgan Harloff,Morgan Harloff,Morgan,Harloff,Fr,D,18.0,4.0,,,0.0,1.0,1.0,2.0,9094672,16.0,5.0,2.0,1.0,,,2.0,2.0,
2025,Stony Brook,683,11.0,Braeden Siverson,Braeden Siverson,Braeden,Siverson,So,M,19.0,12.0,,,0.0,1.0,,,9094673,4.0,1.0,7.0,,,,,2.0,110.0
2025,Stony Brook,683,24.0,Olannah Fikes,Olannah Fikes,Olannah,Fikes,Fr,ATT,1.0,0.0,,,0.0,,,,9094677,,,,,,,,,
2025,Stony Brook,683,81.0,Angela Taddeo,Angela Taddeo,Angela,Taddeo,Fr,M,2.0,0.0,,,0.0,1.0,1.0,,9094682,,,,,,,,1.0,
2025,Stony Brook,683,19.0,Julia Fusco,Julia Fusco,Julia,Fusco,Fr,M,21.0,2.0,12.0,8.0,20.0,20.0,17.0,11.0,9094675,30.0,14.0,13.0,5.0,2.0,,4.0,2.0,4.0
2025,Stony Brook,683,26.0,Ava Yancey,Ava Yancey,Ava,Yancey,Fr,GK,2.0,2.0,,,0.0,,,,9094678,,,1.0,,,,,,
2025,Stony Brook,683,2.0,Charlotte Wilmoth,Charlotte Wilmoth,Charlotte,Wilmoth,Sr,ATT,21.0,21.0,64.0,28.0,92.0,118.0,98.0,3.0,9094670,17.0,8.0,23.0,16.0,8.0,,6.0,4.0,
2025,Stony Brook,683,0.0,Angela Beardsley,Angela Beardsley,Angela,Beardsley,Fr,ATT,18.0,0.0,3.0,1.0,4.0,11.0,9.0,1.0,9094665,1.0,1.0,8.0,2.0,1.0,,1.0,,
2025,Stony Brook,683,28.0,Lilly Gomes,Lilly Gomes,Lilly,Gomes,Fr,ATT,2.0,0.0,,,0.0,,,,9094679,,,,,,,,,
2025,Stony Brook,683,43.0,Roksana Debicka,Roksana Debicka,Roksana,Debicka,So,M,9.0,0.0,2.0,,2.0,3.0,2.0,,9094681,2.0,,1.0,1.0,1.0,,,3.0,
2025,Stony Brook,683,15.0,Olivia Coffey,Olivia Coffey,Olivia,Coffey,Fr,ATT,4.0,0.0,1.0,,1.0,1.0,1.0,,9094674,,,,1.0,1.0,,,,
2025,Stony Brook,683,41.0,Molly LaForge,Molly LaForge,Molly,LaForge,Sr,M,17.0,17.0,7.0,7.0,14.0,29.0,23.0,4.0,9099330,18.0,12.0,12.0,2.0,2.0,,3.0,3.0,2.0
2025,Stony Brook,683,3.0,Riley McDonald,Riley McDonald,Riley,McDonald,Sr,ATT,21.0,18.0,53.0,14.0,67.0,107.0,85.0,3.0,9094671,13.0,13.0,38.0,20.0,13.0,,5.0,7.0,
2025,Stony Brook,683,10.0,Ella Benzekri,Ella Benzekri,Ella,Benzekri,Fr,M,2.0,0.0,,,0.0,,,,9094683,,,,,,,,,
2025,Stony Brook,683,68.0,Ava Mark,Ava Mark,Ava,Mark,So,DM,2.0,0.0,,,0.0,,,,9094684,,,,,,,1.0,,
2025,Syracuse,688,19.0,Gracie Britton,Gracie Britton,Gracie,Britton,Jr,ATT,19.0,14.0,20.0,10.0,30.0,41.0,33.0,,8773965,2.0,8.0,16.0,7.0,3.0,,,1.0,1.0
2025,Syracuse,688,5.0,Emma Muchnick,Emma Muchnick,Emma,Muchnick,Jr,M,19.0,18.0,34.0,7.0,41.0,71.0,55.0,9.0,8767039,8.0,27.0,31.0,24.0,12.0,,1.0,1.0,13.0
2025,Syracuse,688,21.0,Ashlee Volpe,Ashlee Volpe,Ashlee,Volpe,So,ATT,12.0,8.0,14.0,2.0,16.0,31.0,22.0,1.0,8772660,2.0,5.0,10.0,4.0,2.0,,1.0,2.0,
2025,Syracuse,688,20.0,Mackenzie Rich,Mackenzie Rich,Mackenzie,Rich,Jr,ATT,5.0,0.0,1.0,,1.0,1.0,1.0,,8771437,2.0,1.0,,,,,,,
2025,Syracuse,688,14.0,Acacia Connor,Acacia Connor,Acacia,Connor,Jr,M,1.0,0.0,,,0.0,,,,8768004,,,1.0,,,,,,
2025,Syracuse,688,33.0,Joely Caramelli,Joely Caramelli,Joely,Caramelli,So,M,19.0,13.0,16.0,4.0,20.0,46.0,29.0,11.0,8768005,30.0,23.0,8.0,5.0,,,2.0,4.0,39.0
2025,Syracuse,688,28.0,Meghan Rode,Meghan Rode,Meghan,Rode,Jr,ATT,17.0,9.0,1.0,,1.0,3.0,2.0,,8768524,17.0,1.0,4.0,,,,,1.0,75.0
2025,Syracuse,688,10.0,Faith Wooters,Faith Wooters,Faith,Wooters,Jr,M,1.0,0.0,,,0.0,,,,8781569,,,,,,,,,
2025,Syracuse,688,1.0,Olivia Adamson,Olivia Adamson,Olivia,Adamson,Sr,ATT,3.0,3.0,10.0,6.0,16.0,18.0,13.0,1.0,8782983,1.0,2.0,7.0,1.0,1.0,,,1.0,5.0
2025,Syracuse,688,17.0,McKenzie Olsen,McKenzie Olsen,McKenzie,Olsen,Sr,M,2.0,0.0,,,0.0,,,,8781806,,,,,,,,,
2025,Syracuse,688,34.0,Chloe Bethea-Jones,Chloe Bethea-Jones,Chloe,Bethea-Jones,Jr,D,4.0,0.0,,,0.0,,,,8781964,,1.0,,,,,,,
2025,Syracuse,688,6.0,Payton Rowley,Payton Rowley,Payton,Rowley,Sr,ATT,6.0,0.0,1.0,,1.0,3.0,2.0,,8782067,,,2.0,,,,,,
2025,Syracuse,688,88.0,Allie Hanlon,Allie Hanlon,Allie,Hanlon,Fr,GK,3.0,0.0,,,0.0,,,,9216820,,1.0,,,,,,,
2025,Syracuse,688,27.0,Izzy Lahah,Izzy Lahah,Izzy,Lahah,So,M,6.0,2.0,,,0.0,2.0,2.0,8.0,8779233,9.0,7.0,1.0,,,,1.0,1.0,1.0
2025,Syracuse,688,18.0,Carlie Desimone,Carlie Desimone,Carlie,Desimone,So,ATT,15.0,5.0,3.0,9.0,12.0,12.0,9.0,2.0,8781507,4.0,8.0,7.0,1.0,,,,1.0,
2025,Syracuse,688,11.0,Alexa Vogelman,Alexa Vogelman,Alexa,Vogelman,So,M,19.0,10.0,21.0,6.0,27.0,46.0,35.0,13.0,8776573,26.0,25.0,27.0,14.0,9.0,,3.0,,31.0
2025,Syracuse,688,25.0,Ella Blesi,Ella Blesi,Ella,Blesi,So,M,5.0,1.0,,,0.0,,,,8777875,3.0,2.0,2.0,,,,1.0,,
2025,Syracuse,688,7.0,Ana Horvit,Ana Horvit,Ana,Horvit,Sr,D,12.0,3.0,,,0.0,,,2.0,8778048,15.0,6.0,2.0,,,,,1.0,
2025,Syracuse,688,16.0,Coco Vandiver,Coco Vandiver,Coco,Vandiver,Jr,d,19.0,18.0,,,0.0,,,40.0,8778629,51.0,34.0,3.0,,,,1.0,,1.0
2025,Syracuse,688,4.0,Kaci Benoit,Kaci Benoit,Kaci,Benoit,So,D,19.0,19.0,,,0.0,2.0,1.0,12.0,8778680,51.0,34.0,5.0,,,,1.0,3.0,13.0
2025,Syracuse,688,30.0,Superia Clark,Superia Clark,Superia,Clark,Jr,D,16.0,13.0,,,0.0,,,13.0,8777462,46.0,14.0,7.0,,,,1.0,,2.0
2025,Syracuse,688,9.0,Julia Basciano,Julia Basciano,Julia,Basciano,Sr,M,2.0,2.0,,,0.0,,,,8774741,1.0,,,,,,1.0,1.0,
2025,Syracuse,688,0.0,Daniella Guyette,Daniella Guyette,Daniella,Guyette,Jr,GK,19.0,19.0,,,0.0,,,2.0,8778410,,28.0,8.0,,,,,,
2025,Syracuse,688,2.0,Bri Peters,Bri Peters,Bri,Peters,Fr,M,3.0,0.0,2.0,1.0,3.0,3.0,3.0,,9216799,,1.0,1.0,1.0,,,1.0,3.0,
2025,Syracuse,688,15.0,Kendall Boggs,Kendall Boggs,Kendall,Boggs,Fr,D,5.0,0.0,,,0.0,,,,9216807,1.0,,,,,,1.0,,
2025,Syracuse,688,35.0,Alice Nash,Alice Nash,Alice,Nash,Fr,ATT,1.0,0.0,,,0.0,,,,9216813,,,,,,,,,
2025,Syracuse,688,45.0,Ava Peers,Ava Peers,Ava,Peers,So,M,1.0,0.0,,,0.0,,,,9216779,,,,,,,,,
2025,Syracuse,688,44.0,Emma Ward,Emma Ward,Emma,Ward,Sr,ATT,19.0,19.0,30.0,46.0,76.0,77.0,55.0,2.0,9216746,9.0,6.0,41.0,9.0,3.0,,1.0,,
2025,Syracuse,688,72.0,Samantha DeVito,Samantha DeVito,Samantha,DeVito,Sr,M,19.0,13.0,8.0,2.0,10.0,12.0,11.0,13.0,9216762,14.0,22.0,11.0,2.0,1.0,,,4.0,11.0
2025,Syracuse,688,8.0,Lexi Reber,Lexi Reber,Lexi,Reber,Fr,D,8.0,8.0,,,0.0,1.0,1.0,1.0,9216803,16.0,5.0,2.0,,,,2.0,,1.0
2025,Syracuse,688,12.0,Annie Parker,Annie Parker,Annie,Parker,Fr,M,15.0,0.0,6.0,1.0,7.0,13.0,9.0,,9216804,,1.0,4.0,1.0,,,,3.0,1.0
2025,Syracuse,688,22.0,Molly Guzik,Molly Guzik,Molly,Guzik,Fr,M,19.0,0.0,14.0,5.0,19.0,34.0,23.0,8.0,9216810,15.0,15.0,14.0,,,,2.0,1.0,13.0
2025,Syracuse,688,24.0,Caroline Trinkaus,Caroline Trinkaus,Caroline,Trinkaus,Fr,M,19.0,18.0,32.0,11.0,43.0,72.0,57.0,5.0,9216812,6.0,6.0,16.0,11.0,9.0,,3.0,7.0,8.0
2025,Syracuse,688,37.0,Mary Allen,Mary Allen,Mary,Allen,So,,1.0,0.0,,,0.0,,,,9216817,,,,,,,,,
2025,Syracuse,688,47.0,Mileena Cotter,Mileena Cotter,Mileena,Cotter,Fr,M,19.0,13.0,21.0,2.0,23.0,50.0,38.0,10.0,9216819,29.0,11.0,26.0,10.0,4.0,,,5.0,24.0
