date,team,opponent,home_away,result,home_score,visitor_score,overtime,fouls,goals,assists,points,shots,sog,ground_balls,ct,draw_controls,defensive_fouls,defensive_goals,defensive_assists,defensive_points,defensive_shots,defensive_sog,defensive_ground_balls,defensive_ct,defensive_draw_controls,team_id
2019-03-13,Maryland,Penn,Home,,14,9,,21.0,14.0,5.0,19.0,23.0,18.0,13,5.0,9,20.0,9.0,1.0,10.0,26.0,22.0,15,10.0,16,392
2019-03-16,Maryland,Ohio St.,Home,,16,1,,5.0,16.0,6.0,22.0,34.0,29.0,19,10.0,12,20.0,1.0,1.0,2.0,19.0,16.0,10,9.0,7,392
2019-03-21,Maryland,Penn St.,Away,,17,6,,10.0,17.0,9.0,26.0,43.0,33.0,14,6.0,19,23.0,6.0,2.0,8.0,18.0,14.0,9,4.0,6,392
2019-03-24,Maryland,James Madison,Away,,18,5,,15.0,18.0,10.0,28.0,34.0,26.0,15,6.0,15,27.0,5.0,3.0,8.0,21.0,15.0,19,6.0,10,392
2019-03-27,Maryland,Princeton,Home,,15,7,,13.0,15.0,6.0,21.0,26.0,21.0,12,10.0,18,18.0,7.0,4.0,11.0,26.0,21.0,16,11.0,6,392
2019-03-30,Maryland,Rutgers,Away,,20,3,,7.0,20.0,8.0,28.0,40.0,33.0,12,3.0,16,14.0,3.0,2.0,5.0,20.0,13.0,9,3.0,7,392
2019-04-03,Maryland,Virginia,Away,,16,6,,11.0,16.0,4.0,20.0,31.0,23.0,17,9.0,9,14.0,6.0,1.0,7.0,23.0,15.0,10,7.0,15,392
2019-04-06,Maryland,Michigan,Home,,14,3,,7.0,14.0,3.0,17.0,35.0,26.0,9,5.0,14,20.0,3.0,1.0,4.0,22.0,13.0,15,3.0,5,392
2019-04-11,Maryland,Northwestern,Away,,17,13,,20.0,17.0,2.0,19.0,44.0,30.0,16,5.0,15,25.0,13.0,2.0,15.0,32.0,24.0,9,4.0,17,392
2019-04-17,Maryland,Georgetown,Away,,17,8,,5.0,17.0,5.0,22.0,32.0,24.0,14,5.0,21,31.0,8.0,5.0,13.0,21.0,14.0,15,4.0,6,392
2019-04-27,Maryland,Johns Hopkins,Home,,19,12,,21.0,19.0,7.0,26.0,38.0,28.0,10,8.0,19,25.0,12.0,5.0,17.0,21.0,19.0,9,3.0,14,392
2019-05-03,Maryland,Penn St.,Home,,15,8,,41.0,15.0,8.0,23.0,43.0,33.0,22,13.0,13,20.0,8.0,2.0,10.0,39.0,22.0,15,5.0,12,392
2019-05-05,Maryland,Northwestern,Home,,11,16,,29.0,11.0,6.0,17.0,32.0,21.0,14,7.0,10,19.0,16.0,4.0,20.0,38.0,24.0,12,5.0,19,392
2019-05-12,Maryland,Stony Brook,Home,,17,8,,10.0,17.0,9.0,26.0,26.0,22.0,18,12.0,13,19.0,8.0,3.0,11.0,23.0,15.0,11,10.0,14,392
2019-05-18,Maryland,Denver,Home,,17,8,,20.0,17.0,10.0,27.0,32.0,26.0,19,13.0,18,23.0,8.0,3.0,11.0,29.0,16.0,18,6.0,9,392
2019-05-24,Maryland,Northwestern,Home,,25,13,,25.0,25.0,3.0,28.0,39.0,31.0,13,7.0,19,28.0,13.0,4.0,17.0,30.0,27.0,8,6.0,20,392
2019-05-26,Maryland,Boston College,Home,,12,10,,18.0,12.0,5.0,17.0,28.0,20.0,9,7.0,12,36.0,10.0,3.0,13.0,32.0,20.0,18,7.0,11,392
2019-02-15,Massachusetts,Bryant,Away,,24,4,,8.0,24.0,10.0,34.0,39.0,31.0,24,15.0,18,21.0,4.0,2.0,6.0,19.0,15.0,15,13.0,11,400
2019-02-21,Massachusetts,Boston College,Home,,14,25,,22.0,14.0,11.0,25.0,27.0,22.0,12,5.0,15,10.0,25.0,10.0,35.0,47.0,39.0,13,9.0,24,400
2019-02-27,Massachusetts,Harvard,Away,,12,18,,17.0,12.0,7.0,19.0,38.0,27.0,19,7.0,21,33.0,18.0,6.0,24.0,38.0,25.0,29,7.0,10,400
2019-03-02,Massachusetts,UConn,Home,,19,13,,23.0,19.0,12.0,31.0,44.0,34.0,18,9.0,23,18.0,13.0,5.0,18.0,36.0,22.0,25,6.0,10,400
2019-03-06,Massachusetts,Marist,Home,,18,8,,25.0,18.0,6.0,24.0,37.0,28.0,17,12.0,20,23.0,8.0,2.0,10.0,16.0,10.0,11,6.0,7,400
2019-03-11,Massachusetts,Ohio St.,Home,,15,14,,35.0,15.0,6.0,21.0,41.0,29.0,20,8.0,24,42.0,14.0,4.0,18.0,32.0,23.0,21,12.0,4,400
2019-03-13,Massachusetts,Niagara,Home,,25,11,,28.0,25.0,13.0,38.0,52.0,39.0,33,9.0,20,20.0,11.0,3.0,14.0,27.0,19.0,16,5.0,18,400
2019-03-17,Massachusetts,Dartmouth,Away,,7,19,,14.0,7.0,4.0,11.0,23.0,14.0,15,5.0,9,16.0,19.0,8.0,27.0,39.0,27.0,21,10.0,18,400
2019-03-22,Massachusetts,Davidson,Away,,20,9,,25.0,20.0,6.0,26.0,35.0,27.0,20,4.0,15,14.0,9.0,3.0,12.0,20.0,16.0,13,4.0,16,400
2019-03-24,Massachusetts,VCU,Home,,22,14,,35.0,22.0,9.0,31.0,40.0,30.0,25,9.0,24,28.0,14.0,6.0,20.0,30.0,21.0,24,10.0,13,400
2019-03-29,Massachusetts,George Mason,Home,,24,5,,23.0,24.0,13.0,37.0,39.0,30.0,18,11.0,17,9.0,5.0,1.0,6.0,17.0,12.0,10,4.0,12,400
2019-03-31,Massachusetts,Saint Joseph's,Home,,11,8,,34.0,11.0,6.0,17.0,25.0,18.0,24,16.0,9,22.0,8.0,4.0,12.0,30.0,18.0,27,9.0,12,400
2019-04-05,Massachusetts,Duquesne,Away,,16,15,1,25.0,16.0,12.0,28.0,32.0,27.0,22,8.0,19,19.0,15.0,7.0,22.0,36.0,27.0,22,17.0,14,400
2019-04-07,Massachusetts,St. Bonaventure,Away,,19,8,,13.0,19.0,7.0,26.0,43.0,38.0,20,8.0,23,16.0,8.0,3.0,11.0,25.0,18.0,22,5.0,5,400
2019-04-12,Massachusetts,La Salle,Away,,14,13,,30.0,14.0,7.0,21.0,35.0,30.0,14,6.0,16,21.0,13.0,4.0,17.0,30.0,22.0,17,7.0,13,400
2019-04-14,Massachusetts,Richmond,Home,,13,12,1,32.0,13.0,4.0,17.0,33.0,27.0,14,7.0,19,25.0,12.0,4.0,16.0,39.0,29.0,24,6.0,8,400
2019-04-20,Massachusetts,George Washington,Home,,21,9,,12.0,21.0,6.0,27.0,48.0,36.0,26,13.0,23,22.0,9.0,4.0,13.0,19.0,15.0,19,8.0,9,400
2019-04-26,Massachusetts,Saint Joseph's,Home,,20,11,,21.0,20.0,7.0,27.0,36.0,31.0,26,14.0,18,33.0,11.0,4.0,15.0,33.0,24.0,21,8.0,14,400
2019-04-28,Massachusetts,Richmond,Home,,18,19,1,21.0,18.0,8.0,26.0,33.0,28.0,11,4.0,30,21.0,19.0,7.0,26.0,32.0,26.0,16,11.0,8,400
2019-02-09,Mercer,Oregon,Away,,6,13,,31.0,6.0,,6.0,23.0,14.0,17,6.0,11,30.0,13.0,6.0,19.0,35.0,27.0,24,7.0,10,406
2019-02-17,Mercer,UC Davis,Home,,13,16,,35.0,13.0,1.0,14.0,30.0,18.0,19,15.0,10,17.0,16.0,10.0,26.0,37.0,26.0,12,13.0,21,406
2019-02-23,Mercer,Louisville,Away,,2,20,,26.0,2.0,,2.0,6.0,5.0,15,8.0,7,16.0,20.0,10.0,30.0,40.0,32.0,22,13.0,16,406
2019-03-03,Mercer,Campbell,Home,,10,13,,13.0,10.0,5.0,15.0,31.0,20.0,27,11.0,14,16.0,13.0,2.0,15.0,29.0,23.0,26,11.0,11,406
2019-03-07,Mercer,Davidson,Home,,7,10,,9.0,7.0,2.0,9.0,24.0,13.0,24,15.0,6,13.0,10.0,4.0,14.0,28.0,21.0,21,5.0,13,406
2019-03-10,Mercer,St. Bonaventure,Home,,19,6,,13.0,19.0,8.0,27.0,49.0,31.0,15,13.0,20,19.0,6.0,5.0,11.0,18.0,14.0,17,4.0,7,406
2019-03-12,Mercer,Colgate,Home,,16,10,,25.0,16.0,7.0,23.0,39.0,29.0,26,9.0,15,16.0,10.0,4.0,14.0,30.0,19.0,21,9.0,12,406
2019-03-19,Mercer,Kennesaw St.,Home,,20,9,,26.0,20.0,6.0,26.0,44.0,30.0,29,16.0,14,7.0,9.0,4.0,13.0,27.0,23.0,16,6.0,15,406
2019-03-23,Mercer,Winthrop,Away,,12,14,,26.0,12.0,2.0,14.0,36.0,24.0,18,12.0,16,16.0,14.0,7.0,21.0,27.0,19.0,17,15.0,12,406
2019-03-29,Mercer,Detroit Mercy,Home,,21,11,,18.0,21.0,11.0,32.0,48.0,35.0,29,18.0,20,18.0,11.0,3.0,14.0,24.0,20.0,14,10.0,14,406
2019-03-31,Mercer,Central Mich.,Home,,19,12,,20.0,19.0,9.0,28.0,44.0,36.0,24,16.0,22,21.0,12.0,4.0,16.0,26.0,20.0,24,9.0,11,406
2019-04-05,Mercer,Wofford,Away,,20,6,,14.0,20.0,8.0,28.0,29.0,22.0,24,8.0,15,12.0,6.0,3.0,9.0,16.0,12.0,14,1.0,14,406
2019-04-07,Mercer,Furman,Away,,11,13,,33.0,11.0,3.0,14.0,33.0,24.0,24,7.0,9,12.0,13.0,8.0,21.0,34.0,23.0,21,7.0,16,406
2019-04-12,Mercer,Coastal Carolina,Away,,5,17,,34.0,5.0,3.0,8.0,21.0,16.0,13,6.0,7,22.0,17.0,7.0,24.0,30.0,23.0,14,7.0,16,406
2019-04-18,Mercer,Stetson,Home,,20,13,,15.0,20.0,8.0,28.0,44.0,35.0,24,12.0,23,23.0,13.0,9.0,22.0,26.0,22.0,18,10.0,12,406
2019-04-20,Mercer,Jacksonville,Home,,6,21,,20.0,6.0,3.0,9.0,16.0,15.0,22,11.0,10,8.0,21.0,6.0,27.0,45.0,35.0,29,14.0,19,406
2019-04-27,Mercer,Delaware St.,Home,,23,2,,3.0,23.0,16.0,39.0,40.0,31.0,27,13.0,22,5.0,2.0,1.0,3.0,4.0,3.0,7,5.0,5,406
2019-05-02,Mercer,Central Mich.,Home,,13,9,,25.0,13.0,3.0,16.0,28.0,22.0,16,7.0,9,5.0,9.0,5.0,14.0,30.0,21.0,11,7.0,13,406
2019-05-04,Mercer,Furman,Away,,15,14,1,47.0,15.0,4.0,19.0,35.0,27.0,18,12.0,18,33.0,14.0,4.0,18.0,27.0,22.0,20,11.0,13,406
2019-05-07,Mercer,Jacksonville,Away,,7,22,,21.0,7.0,1.0,8.0,18.0,11.0,15,10.0,11,25.0,22.0,11.0,33.0,37.0,30.0,12,10.0,20,406
2019-02-08,Michigan,California,Away,,15,10,,23.0,15.0,2.0,17.0,33.0,22.0,19,9.0,16,21.0,10.0,3.0,13.0,28.0,20.0,25,11.0,10,418
2019-02-09,Michigan,UC Davis,Away,,17,5,,15.0,17.0,2.0,19.0,33.0,23.0,21,16.0,12,13.0,5.0,1.0,6.0,17.0,10.0,12,7.0,12,418
2019-02-15,Michigan,Central Mich.,Home,,20,4,,16.0,20.0,4.0,24.0,52.0,37.0,30,12.0,14,8.0,4.0,1.0,5.0,15.0,8.0,13,3.0,12,418
2019-02-17,Michigan,Dartmouth,Home,,11,10,2,34.0,11.0,5.0,16.0,28.0,21.0,21,14.0,16,17.0,10.0,4.0,14.0,36.0,28.0,24,11.0,9,418
2019-02-24,Michigan,Colorado,Away,,8,6,,26.0,8.0,4.0,12.0,20.0,16.0,16,5.0,9,17.0,6.0,3.0,9.0,37.0,23.0,31,14.0,7,418
2019-02-26,Michigan,Denver,Away,,12,10,,16.0,12.0,6.0,18.0,33.0,20.0,16,7.0,11,24.0,10.0,6.0,16.0,21.0,14.0,9,5.0,13,418
2019-03-04,Michigan,Cincinnati,Home,,19,9,,14.0,19.0,5.0,24.0,38.0,32.0,28,13.0,15,21.0,9.0,7.0,16.0,30.0,19.0,24,13.0,15,418
2019-03-08,Michigan,Kent St.,Home,,17,2,,19.0,17.0,8.0,25.0,43.0,32.0,24,13.0,10,18.0,2.0,2.0,4.0,9.0,3.0,11,4.0,10,418
2019-03-10,Michigan,Towson,Home,,12,11,,26.0,12.0,3.0,15.0,37.0,26.0,21,13.0,15,15.0,11.0,2.0,13.0,19.0,16.0,21,10.0,10,418
2019-03-16,Michigan,Penn St.,Home,,12,9,,23.0,12.0,5.0,17.0,34.0,26.0,17,10.0,10,10.0,9.0,7.0,16.0,27.0,22.0,17,4.0,13,418
2019-03-21,Michigan,Ohio St.,Away,,15,10,,13.0,15.0,3.0,18.0,28.0,21.0,15,7.0,19,20.0,10.0,8.0,18.0,21.0,19.0,20,10.0,8,418
2019-03-25,Michigan,Niagara,Home,,16,5,,17.0,16.0,6.0,22.0,33.0,22.0,22,12.0,10,12.0,5.0,1.0,6.0,26.0,13.0,11,4.0,13,418
2019-03-30,Michigan,Johns Hopkins,Home,,16,11,,21.0,16.0,6.0,22.0,35.0,21.0,19,14.0,13,18.0,11.0,7.0,18.0,25.0,18.0,17,8.0,16,418
2019-04-06,Michigan,Maryland,Away,,3,14,,20.0,3.0,1.0,4.0,22.0,13.0,15,3.0,5,7.0,14.0,3.0,17.0,35.0,26.0,9,5.0,14,418
2019-04-13,Michigan,Rutgers,Home,,12,8,,18.0,12.0,5.0,17.0,43.0,23.0,16,8.0,14,10.0,8.0,3.0,11.0,30.0,16.0,12,2.0,8,418
2019-04-18,Michigan,Northwestern,Away,,11,14,,26.0,11.0,2.0,13.0,34.0,22.0,22,13.0,10,15.0,14.0,5.0,19.0,29.0,22.0,15,7.0,17,418
2019-04-23,Michigan,Detroit Mercy,Away,,14,7,,8.0,14.0,3.0,17.0,40.0,24.0,25,17.0,17,19.0,7.0,,7.0,15.0,12.0,24,14.0,8,418
2019-05-03,Michigan,Northwestern,Home,,9,19,,41.0,9.0,1.0,10.0,31.0,20.0,15,5.0,14,21.0,19.0,6.0,25.0,38.0,31.0,15,4.0,15,418
2019-05-10,Michigan,Jacksonville,Home,,13,9,,21.0,13.0,6.0,19.0,32.0,21.0,11,5.0,14,16.0,9.0,3.0,12.0,34.0,23.0,15,7.0,10,418
2019-05-12,Michigan,Denver,Home,,5,9,,15.0,5.0,2.0,7.0,19.0,11.0,12,8.0,7,22.0,9.0,5.0,14.0,29.0,20.0,23,10.0,9,418
2019-02-16,Monmouth,Stetson,Away,,16,11,,36.0,16.0,6.0,22.0,40.0,32.0,31,14.0,15,29.0,11.0,5.0,16.0,25.0,17.0,26,13.0,13,439
2019-02-23,Monmouth,Holy Cross,Home,,10,8,,21.0,10.0,6.0,16.0,28.0,18.0,21,12.0,10,30.0,8.0,1.0,9.0,25.0,18.0,22,10.0,10,439
2019-02-27,Monmouth,Sacred Heart,Away,,17,2,,17.0,17.0,8.0,25.0,42.0,32.0,25,9.0,12,18.0,2.0,1.0,3.0,12.0,7.0,17,7.0,7,439
2019-03-02,Monmouth,Army West Point,Away,,14,15,,32.0,14.0,5.0,19.0,27.0,20.0,16,6.0,5,23.0,15.0,4.0,19.0,34.0,27.0,15,8.0,23,439
2019-03-05,Monmouth,Rutgers,Away,,13,18,,24.0,13.0,3.0,16.0,36.0,24.0,17,9.0,16,31.0,18.0,7.0,25.0,44.0,29.0,22,10.0,17,439
2019-03-09,Monmouth,LIU,Away,,14,13,,15.0,14.0,4.0,18.0,43.0,29.0,19,13.0,14,11.0,13.0,4.0,17.0,26.0,23.0,13,10.0,15,439
2019-03-13,Monmouth,Wagner,Home,,9,10,,32.0,9.0,1.0,10.0,27.0,16.0,18,9.0,7,14.0,10.0,4.0,14.0,43.0,27.0,23,10.0,13,439
2019-03-16,Monmouth,George Washington,Away,,11,10,,21.0,11.0,4.0,15.0,26.0,21.0,23,8.0,12,24.0,10.0,3.0,13.0,27.0,18.0,24,15.0,11,439
2019-03-20,Monmouth,Central Conn. St.,Home,,12,3,,15.0,12.0,7.0,19.0,42.0,33.0,36,16.0,14,22.0,3.0,1.0,4.0,9.0,6.0,22,9.0,3,439
2019-03-23,Monmouth,Niagara,Away,,13,12,,22.0,13.0,2.0,15.0,28.0,23.0,13,7.0,15,15.0,12.0,4.0,16.0,32.0,23.0,20,13.0,11,439
2019-03-27,Monmouth,Iona,Away,,13,8,,31.0,13.0,6.0,19.0,23.0,19.0,27,13.0,15,25.0,8.0,5.0,13.0,24.0,17.0,27,17.0,8,439
2019-03-30,Monmouth,Marist,Home,,15,12,,25.0,15.0,4.0,19.0,33.0,26.0,26,10.0,11,39.0,12.0,1.0,13.0,30.0,18.0,20,7.0,18,439
2019-04-06,Monmouth,Siena,Home,,11,13,,21.0,11.0,4.0,15.0,29.0,20.0,18,13.0,10,20.0,13.0,3.0,16.0,26.0,17.0,15,8.0,15,439
2019-04-10,Monmouth,Fairfield,Away,,12,13,,19.0,12.0,2.0,14.0,27.0,20.0,13,7.0,17,24.0,13.0,7.0,20.0,28.0,21.0,17,14.0,10,439
2019-04-13,Monmouth,Canisius,Home,,16,6,,10.0,16.0,9.0,25.0,39.0,29.0,20,12.0,19,13.0,6.0,2.0,8.0,18.0,12.0,14,11.0,5,439
2019-04-17,Monmouth,Manhattan,Home,,19,5,,16.0,19.0,11.0,30.0,33.0,24.0,14,7.0,17,12.0,5.0,2.0,7.0,24.0,15.0,16,6.0,9,439
2019-04-20,Monmouth,Quinnipiac,Away,,19,12,,30.0,19.0,7.0,26.0,30.0,26.0,13,8.0,18,16.0,12.0,2.0,14.0,26.0,19.0,11,8.0,15,439
2019-05-02,Monmouth,Siena,Home,,15,16,,29.0,15.0,5.0,20.0,28.0,23.0,10,6.0,17,26.0,16.0,7.0,23.0,33.0,21.0,9,6.0,14,439
2019-02-09,Mount St. Mary's,Presbyterian,Home,,20,2,,13.0,20.0,6.0,26.0,34.0,25.0,14,6.0,20,8.0,2.0,,2.0,6.0,5.0,8,2.0,3,450
2019-02-21,Mount St. Mary's,UMBC,Away,,9,8,,17.0,9.0,2.0,11.0,22.0,20.0,13,6.0,13,26.0,8.0,4.0,12.0,21.0,13.0,19,6.0,6,450
2019-02-23,Mount St. Mary's,Army West Point,Away,,6,10,,12.0,6.0,2.0,8.0,19.0,10.0,11,4.0,7,16.0,10.0,1.0,11.0,30.0,20.0,12,5.0,11,450
2019-03-01,Mount St. Mary's,La Salle,Home,,16,5,,16.0,16.0,4.0,20.0,31.0,24.0,8,3.0,17,22.0,5.0,,5.0,25.0,15.0,15,13.0,5,450
2019-03-03,Mount St. Mary's,California,Home,,9,12,,13.0,9.0,,9.0,30.0,22.0,15,5.0,10,9.0,12.0,3.0,15.0,32.0,20.0,13,7.0,13,450
2019-03-09,Mount St. Mary's,Radford,Away,,13,5,,18.0,13.0,5.0,18.0,27.0,22.0,28,11.0,10,31.0,5.0,1.0,6.0,17.0,13.0,20,13.0,10,450
2019-03-13,Mount St. Mary's,George Washington,Home,,17,9,,13.0,17.0,7.0,24.0,31.0,27.0,13,8.0,15,19.0,9.0,2.0,11.0,31.0,23.0,21,11.0,13,450
2019-03-20,Mount St. Mary's,Longwood,Home,,17,6,,16.0,17.0,11.0,28.0,36.0,26.0,22,10.0,16,15.0,6.0,4.0,10.0,12.0,10.0,11,4.0,9,450
2019-03-23,Mount St. Mary's,Campbell,Away,,18,7,,11.0,18.0,7.0,25.0,38.0,31.0,23,9.0,14,23.0,7.0,2.0,9.0,22.0,19.0,14,4.0,13,450
2019-03-30,Mount St. Mary's,UC Davis,Home,,11,10,,19.0,11.0,1.0,12.0,28.0,20.0,11,8.0,11,14.0,10.0,3.0,13.0,28.0,21.0,13,7.0,12,450
2019-04-05,Mount St. Mary's,Saint Francis,Away,,15,8,,25.0,15.0,3.0,18.0,38.0,27.0,24,7.0,15,28.0,8.0,3.0,11.0,25.0,21.0,27,13.0,10,450
2019-04-07,Mount St. Mary's,Robert Morris,Home,,14,3,,12.0,14.0,3.0,17.0,29.0,23.0,18,11.0,11,21.0,3.0,,3.0,19.0,13.0,17,12.0,8,450
2019-04-13,Mount St. Mary's,Wagner,Home,,11,9,,23.0,11.0,5.0,16.0,22.0,17.0,13,7.0,13,11.0,9.0,3.0,12.0,34.0,20.0,18,12.0,9,450
2019-04-18,Mount St. Mary's,Central Conn. St.,Away,,16,5,,8.0,16.0,5.0,21.0,31.0,21.0,15,,14,20.0,5.0,2.0,7.0,19.0,13.0,14,2.0,9,450
2019-04-20,Mount St. Mary's,Bryant,Away,,19,8,,21.0,19.0,9.0,28.0,42.0,31.0,18,8.0,15,19.0,8.0,4.0,12.0,20.0,13.0,15,7.0,13,450
2019-04-26,Mount St. Mary's,Sacred Heart,Home,,17,6,,21.0,17.0,5.0,22.0,28.0,19.0,19,10.0,10,13.0,6.0,,6.0,18.0,16.0,14,7.0,15,450
2019-04-28,Mount St. Mary's,LIU,Home,,16,10,,19.0,16.0,7.0,23.0,41.0,30.0,21,8.0,19,15.0,10.0,3.0,13.0,27.0,17.0,15,6.0,8,450
2019-05-02,Mount St. Mary's,Bryant,Home,,18,4,,17.0,18.0,6.0,24.0,30.0,24.0,13,5.0,15,22.0,4.0,1.0,5.0,20.0,11.0,9,4.0,9,450
2019-05-04,Mount St. Mary's,Wagner,Home,,6,7,,33.0,6.0,1.0,7.0,25.0,17.0,15,8.0,6,21.0,7.0,,7.0,36.0,24.0,22,9.0,9,450
2019-02-09,Navy,Virginia,Away,,12,15,,20.0,12.0,5.0,17.0,30.0,24.0,18,9.0,16,28.0,15.0,7.0,22.0,26.0,19.0,18,9.0,13,726
2019-02-17,Navy,Saint Joseph's,Home,,12,11,,14.0,12.0,5.0,17.0,37.0,28.0,24,12.0,16,25.0,11.0,7.0,18.0,28.0,20.0,23,11.0,9,726
2019-02-23,Navy,Towson,Home,,14,13,,20.0,14.0,8.0,22.0,29.0,18.0,21,9.0,18,28.0,13.0,4.0,17.0,24.0,16.0,16,10.0,10,726
2019-02-27,Navy,Villanova,Away,,14,6,,13.0,14.0,8.0,22.0,31.0,22.0,17,14.0,15,24.0,6.0,2.0,8.0,17.0,11.0,19,13.0,6,726
2019-03-02,Navy,Florida,Home,,14,13,,9.0,14.0,3.0,17.0,29.0,22.0,18,5.0,16,31.0,13.0,8.0,21.0,32.0,25.0,19,7.0,12,726
2019-03-06,Navy,Boston College,Home,,5,18,,12.0,5.0,3.0,8.0,22.0,17.0,17,7.0,7,10.0,18.0,11.0,29.0,34.0,28.0,16,4.0,18,726
2019-03-09,Navy,Brown,Home,,18,12,,25.0,18.0,11.0,29.0,39.0,28.0,15,5.0,21,28.0,12.0,5.0,17.0,32.0,19.0,16,4.0,11,726
2019-03-16,Navy,Colgate,Away,,18,6,,7.0,18.0,10.0,28.0,36.0,30.0,28,15.0,11,20.0,6.0,4.0,10.0,19.0,12.0,14,3.0,15,726
2019-03-23,Navy,Bucknell,Home,,17,4,,12.0,17.0,11.0,28.0,47.0,32.0,17,7.0,19,25.0,4.0,1.0,5.0,17.0,8.0,14,6.0,1,726
2019-03-27,Navy,Lehigh,Away,,23,6,,12.0,23.0,11.0,34.0,42.0,31.0,16,9.0,20,16.0,6.0,2.0,8.0,19.0,12.0,9,5.0,10,726
2019-03-30,Navy,Holy Cross,Home,,22,6,,14.0,22.0,15.0,37.0,44.0,34.0,21,11.0,16,21.0,6.0,2.0,8.0,20.0,12.0,11,5.0,14,726
2019-04-06,Navy,Loyola Maryland,Away,,6,16,,19.0,6.0,2.0,8.0,24.0,13.0,16,5.0,16,19.0,16.0,10.0,26.0,22.0,18.0,18,10.0,8,726
2019-04-10,Navy,Georgetown,Away,,16,9,,8.0,16.0,10.0,26.0,32.0,22.0,19,10.0,16,24.0,9.0,7.0,16.0,25.0,18.0,18,9.0,11,726
2019-04-13,Navy,Army West Point,Home,,21,8,,16.0,21.0,16.0,37.0,38.0,26.0,21,17.0,17,23.0,8.0,5.0,13.0,17.0,12.0,10,2.0,14,726
2019-04-17,Navy,American,Home,,20,10,,10.0,20.0,9.0,29.0,36.0,29.0,19,10.0,19,15.0,10.0,4.0,14.0,28.0,21.0,17,9.0,12,726
2019-04-20,Navy,Lafayette,Home,,21,5,,15.0,21.0,13.0,34.0,41.0,35.0,17,12.0,21,5.0,5.0,,5.0,16.0,9.0,15,4.0,6,726
2019-04-25,Navy,Boston U.,Away,,13,12,,15.0,13.0,10.0,23.0,30.0,22.0,18,13.0,16,17.0,12.0,9.0,21.0,25.0,18.0,18,11.0,11,726
2019-05-02,Navy,Army West Point,Home,,20,10,,14.0,20.0,5.0,25.0,42.0,33.0,15,3.0,26,25.0,10.0,4.0,14.0,31.0,16.0,9,2.0,6,726
2019-05-04,Navy,Loyola Maryland,Away,,9,21,,17.0,9.0,4.0,13.0,24.0,17.0,8,3.0,17,29.0,21.0,17.0,38.0,30.0,27.0,9,4.0,15,726
2019-05-10,Navy,High Point,Home,,16,5,,11.0,16.0,8.0,24.0,27.0,24.0,21,7.0,16,12.0,5.0,1.0,6.0,22.0,14.0,17,14.0,7,726
2019-05-12,Navy,Virginia,Away,,12,15,,23.0,12.0,4.0,16.0,29.0,21.0,12,5.0,19,15.0,15.0,4.0,19.0,25.0,18.0,15,10.0,9,726
2019-02-16,New Hampshire,Harvard,Home,,6,14,,,6.0,3.0,9.0,17.0,12.0,10,5.0,7,,14.0,4.0,18.0,37.0,28.0,18,9.0,15,469
2019-02-22,New Hampshire,Sacred Heart,Away,,16,5,,27.0,16.0,7.0,23.0,33.0,30.0,26,16.0,12,27.0,5.0,3.0,8.0,15.0,11.0,16,8.0,11,469
2019-02-24,New Hampshire,UConn,Away,,13,12,,33.0,13.0,7.0,20.0,32.0,22.0,23,6.0,13,25.0,12.0,7.0,19.0,36.0,25.0,17,12.0,14,469
2019-03-01,New Hampshire,Central Conn. St.,Away,,16,4,,15.0,16.0,7.0,23.0,36.0,28.0,26,5.0,8,21.0,4.0,2.0,6.0,19.0,12.0,22,6.0,12,469
2019-03-03,New Hampshire,Fairfield,Away,,11,14,,29.0,11.0,5.0,16.0,26.0,22.0,13,10.0,16,21.0,14.0,7.0,21.0,26.0,21.0,15,10.0,11,469
2019-03-10,New Hampshire,Kennesaw St.,Away,,16,13,,27.0,16.0,4.0,20.0,39.0,29.0,17,4.0,16,19.0,13.0,7.0,20.0,27.0,18.0,9,6.0,15,469
2019-03-13,New Hampshire,Vanderbilt,Away,,7,19,,17.0,7.0,2.0,9.0,25.0,22.0,20,8.0,12,19.0,19.0,16.0,35.0,26.0,24.0,24,15.0,15,469
2019-03-17,New Hampshire,Iona,Home,,15,8,,,15.0,6.0,21.0,33.0,26.0,19,7.0,15,,8.0,4.0,12.0,27.0,18.0,15,5.0,10,469
2019-03-23,New Hampshire,Binghamton,Home,,12,10,,,12.0,3.0,15.0,31.0,23.0,20,6.0,12,,10.0,3.0,13.0,28.0,19.0,8,4.0,12,469
2019-03-30,New Hampshire,Hartford,Home,,16,6,,,16.0,2.0,18.0,35.0,30.0,29,17.0,15,,6.0,2.0,8.0,13.0,12.0,17,8.0,9,469
2019-04-03,New Hampshire,UMass Lowell,Away,,11,4,,5.0,11.0,5.0,16.0,37.0,30.0,21,10.0,11,17.0,4.0,3.0,7.0,17.0,12.0,15,6.0,6,469
2019-04-06,New Hampshire,UAlbany,Away,,11,12,,19.0,11.0,7.0,18.0,27.0,22.0,9,2.0,12,18.0,12.0,9.0,21.0,26.0,17.0,13,2.0,13,469
2019-04-09,New Hampshire,Boston U.,Home,,10,12,,,10.0,3.0,13.0,19.0,16.0,17,7.0,5,,12.0,9.0,21.0,30.0,24.0,20,9.0,19,469
2019-04-13,New Hampshire,UMBC,Home,,15,10,,,15.0,7.0,22.0,31.0,23.0,28,13.0,10,,10.0,4.0,14.0,31.0,22.0,19,9.0,17,469
