Season,Team,Jersey Number,Full Name,Roster Name,First Name,Last Name,Year,Position,Games Played,Games Started,g,gs_2,Goals,Assists,Points,Shots,Shooting Percentage,Shots on Goal,Shots on Goal Percentage,Game Winning Goals,Powerplay Goals,Penalty Kill Goals,Ground Balls,Turnovers,Caused Turnovers,Faceoffs Won,Faceoffs Taken,Faceoff Percentage,pen,Penalties,Goalie Games Played,Goalie Games Started,Goalie Minutes,goals_allowed,GAA,Saves,Save Percentage,rc,yc,clears,att,clear_pct,otg,NCAA id
2023,Lindenwood Lions,37,Jacob VanKleeck,"VanKleeck, Jacob",Jacob,VanKleeck,Sr,M,2,0,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2305040
2023,Lindenwood Lions,13,Nick George,"George, Nick",Nick,George,Jr,M,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2466729
2023,Lindenwood Lions,43,Zach Dixon,"Dixon, Zach",Zach,Dixon,Fr,D,2,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,1,60,0,0,,0,0,0,0,0,0,0,0,0,0,2800230
2023,Lindenwood Lions,22,Jony Major,"Major, Jony",Jony,Major,Sr,FO,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,0.167,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2305053
2023,Lindenwood Lions,12,John Dahl,"Dahl, John",John,Dahl,Fr,ATT,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2800194
2023,Loyola Maryland Greyhounds,50,Matt Hughes,"Hughes, Matt",Matt,Hughes,Sr,D,10,10,10,10,0,1,1,0,0,0,0,0,0,0,34,4,18,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1978811
2023,Loyola Maryland Greyhounds,55,Alex Bean,"Bean, Alex",Alex,Bean,Jr,D,10,10,10,10,0,0,0,0,0,0,0,0,0,0,25,1,5,0,0,0,3,180,0,0,,0,0,0,0,0,0,0,0,0,0,2474914
2023,Loyola Maryland Greyhounds,24,Seth Higgins,"Higgins, Seth",Seth,Higgins,Jr,M,10,9,10,9,8,9,17,43,0.186,21,0.488,1,2,0,8,19,3,0,0,0,2,90,0,0,,0,0,0,0,0,0,0,0,0,0,2474909
2023,Loyola Maryland Greyhounds,51,Adam Poitras,"Poitras, Adam",Adam,Poitras,Sr,ATT,10,10,10,10,14,8,22,46,0.304,34,0.739,1,3,0,10,9,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,2309849
2023,Loyola Maryland Greyhounds,16,Diego Roman,"Roman, Diego",Diego,Roman,So,LSM,10,0,10,0,0,0,0,1,0,1,1,0,0,0,16,1,7,0,0,0,3,180,0,0,,0,0,0,0,0,0,0,0,0,0,2653164
2023,Loyola Maryland Greyhounds,34,Payton Rezanka,"Rezanka, Payton",Payton,Rezanka,Sr,SSDM,10,0,10,0,2,4,6,6,0.333,4,0.667,0,0,0,11,1,14,0,0,0,6,300,0,0,,0,0,0,0,0,0,0,0,0,0,2120587
2023,Loyola Maryland Greyhounds,4,Liam Bateman,"Bateman, Liam",Liam,Bateman,Sr,M,10,0,10,0,0,2,2,3,0,1,0.333,0,0,0,5,5,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2120605
2023,Loyola Maryland Greyhounds,28,Luke Murphy,"Murphy, Luke",Luke,Murphy,Fr,ATT,10,0,10,0,3,2,5,14,0.214,6,0.429,1,2,0,7,9,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2813264
2023,Loyola Maryland Greyhounds,44,Scott Middleton,"Middleton, Scott",Scott,Middleton,Sr,LSM,10,0,10,0,0,0,0,1,0,0,0,0,0,0,23,7,5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2120610
2023,Loyola Maryland Greyhounds,23,Mustang Sally,"Sally, Mustang",Mustang,Sally,Sr,SSDM,10,0,10,0,5,2,7,8,0.625,8,1,0,0,0,11,3,11,0,0,0,2,90,0,0,,0,0,0,0,0,0,0,0,0,0,2303864
2023,Loyola Maryland Greyhounds,15,Eric Pacheco,"Pacheco, Eric",Eric,Pacheco,Sr,FO,10,0,10,0,1,3,4,5,0.2,4,0.8,0,0,0,61,5,0,94,207,0.454,2,60,0,0,,0,0,0,0,0,0,0,0,0,0,2309830
2023,Loyola Maryland Greyhounds,6,Max McGillicuddy,"McGillicuddy, Max",Max,McGillicuddy,Jr,SSDM,10,0,10,0,1,2,3,3,0.333,1,0.333,0,0,0,8,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2474919
2023,Loyola Maryland Greyhounds,57,Dylan Binney,"Binney, Dylan",Dylan,Binney,Jr,ATT,10,0,10,0,5,1,6,18,0.278,12,0.667,1,0,0,1,3,0,0,0,0,1,30,0,0,,0,0,0,0,0,0,0,0,0,0,2474916
2023,Loyola Maryland Greyhounds,20,Will Sherwood,"Sherwood, Will",Will,Sherwood,Sr,SSDM,10,0,10,0,0,0,0,1,0,1,1,0,0,0,2,0,3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2309840
2023,Loyola Maryland Greyhounds,8,Evan James,"James, Evan",Evan,James,Sr,M,10,10,10,10,12,4,16,52,0.231,34,0.654,0,0,0,8,4,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2309843
2023,Loyola Maryland Greyhounds,27,Henry Haberman,"Haberman, Henry",Henry,Haberman,Fr,ATT,10,7,10,7,11,2,13,34,0.324,20,0.588,2,0,0,8,8,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2813257
2023,Loyola Maryland Greyhounds,21,Luke Staudt,"Staudt, Luke",Luke,Staudt,Jr,GK,9,9,9,9,0,1,1,0,0,0,0,0,0,0,13,3,2,0,0,0,0,0,9,9,525:57,93,10.609,119,0.561,0,0,0,0,0,0,2474908
2023,Loyola Maryland Greyhounds,22,Davis Lindsey,"Lindsey, Davis",Davis,Lindsey,Jr,ATT,9,9,9,9,12,14,26,39,0.308,22,0.564,0,1,0,12,18,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2474906
2023,Loyola Maryland Greyhounds,29,Chris Cottone,"Cottone, Chris",Chris,Cottone,Sr,FO,9,0,9,0,0,0,0,0,0,0,0,0,0,0,2,0,0,16,45,0.356,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2309842
2023,Loyola Maryland Greyhounds,5,Cam Wyers,"Wyers, Cam",Cam,Wyers,Sr,D,9,9,9,9,1,0,1,5,0.2,2,0.4,0,0,0,21,6,16,0,0,0,3,150,0,0,,0,0,0,0,0,0,0,0,0,0,2120607
2023,Loyola Maryland Greyhounds,47,Will McCulloch,"McCulloch, Will",Will,McCulloch,Fr,ATT,9,2,9,2,4,3,7,12,0.333,9,0.75,0,1,0,3,4,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2813270
2023,Loyola Maryland Greyhounds,7,Matthew Minicus,"Minicus, Matthew",Matthew,Minicus,Fr,ATT,9,9,9,9,23,6,29,53,0.434,38,0.717,0,2,0,21,15,4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2813255
2023,Loyola Maryland Greyhounds,77,Josh Fairey,"Fairey, Josh",Josh,Fairey,Jr,D,9,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2474921
2023,Loyola Maryland Greyhounds,3,Joey Kamish,"Kamish, Joey",Joey,Kamish,Sr,ATT,7,3,7,3,7,3,10,35,0.2,15,0.429,0,2,0,6,6,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2309831
2023,Loyola Maryland Greyhounds,2,Joe Houlihan,"Houlihan, Joe",Joe,Houlihan,So,D,6,1,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2653149
2023,Loyola Maryland Greyhounds,1,Austin Cote,"Cote, Austin",Austin,Cote,Fr,M,6,0,6,0,1,1,2,4,0.25,2,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2813254
2023,Loyola Maryland Greyhounds,10,Freeman Whitaker,"Whitaker, Freeman",Freeman,Whitaker,Sr,GK,5,1,5,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,1,69:42,13,11.191,12,0.48,0,0,0,0,0,0,2120586
2023,Loyola Maryland Greyhounds,30,Billy Saffin,"Saffin, Billy",Billy,Saffin,Jr,SSDM,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2474917
2023,Loyola Maryland Greyhounds,35,Cole Erickson,"Erickson, Cole",Cole,Erickson,Fr,M,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2478826
2023,Loyola Maryland Greyhounds,49,Brady West,"West, Brady",Brady,West,Fr,M,4,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2813271
2023,Loyola Maryland Greyhounds,13,Najee Taylor,"Taylor, Najee",Najee,Taylor,Sr,M,4,0,4,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2309854
2023,Loyola Maryland Greyhounds,26,Matt Dixon,"Dixon, Matt",Matt,Dixon,So,M,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2653148
2023,Loyola Maryland Greyhounds,59,Gunnar Cheuvront,"Cheuvront, Gunnar",Gunnar,Cheuvront,Jr,DM,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2474920
2023,Loyola Maryland Greyhounds,11,Matt Heuston,"Heuston, Matt",Matt,Heuston,Sr,M,3,1,3,1,1,1,2,11,0.091,5,0.455,0,0,0,3,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2309839
2023,Loyola Maryland Greyhounds,19,Tyler Conklin,"Conklin, Tyler",Tyler,Conklin,So,ATT,3,0,3,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2653168
2023,Loyola Maryland Greyhounds,42,Michael Callahan,"Callahan, Michael",Michael,Callahan,So,DM,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2653151
2023,Loyola Maryland Greyhounds,37,Bobby Marlatt,"Marlatt, Bobby",Bobby,Marlatt,Fr,M,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2813266
2023,Loyola Maryland Greyhounds,12,Danny Scott,"Scott, Danny",Danny,Scott,Jr,M,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2474910
2023,Loyola Maryland Greyhounds,36,Brett Daubert,"Daubert, Brett",Brett,Daubert,Jr,M,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2474915
2023,Loyola Maryland Greyhounds,25,Max Watkinson,"Watkinson, Max",Max,Watkinson,Fr,GK,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5:42,0,0,1,1,0,0,0,0,0,0,2813256
2023,Loyola Maryland Greyhounds,45,Matthew Everson,"Everson, Matthew",Matthew,Everson,Fr,D,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2813269
2023,Loyola Maryland Greyhounds,43,Calder VandenHeuvel,"VandenHeuvel, Calder",Calder,VandenHeuvel,Sr,D,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2309848
2023,Manhattan Jaspers,51,Quinn Bowler,"Bowler, Quinn",Quinn,Bowler,Jr,ATT,12,12,12,12,10,11,21,39,0.256,19,0.487,1,2,0,16,11,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2474251
2023,Manhattan Jaspers,42,Spencer Moore,"Moore, Spencer",Spencer,Moore,Jr,D,12,0,12,0,0,0,0,0,0,0,0,0,0,0,17,2,6,0,0,0,3,210,0,0,,0,0,0,0,0,0,0,0,0,0,2474250
2023,Manhattan Jaspers,42,Daniel Mackinney,"Mackinney, Daniel",Daniel,Mackinney,Sr,ATT,12,12,12,12,11,11,22,34,0.324,20,0.588,1,0,0,7,9,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2132726
2023,Manhattan Jaspers,9,Kevin Jaffe,"Jaffe, Kevin",Kevin,Jaffe,Sr,M,12,0,12,0,3,1,4,8,0.375,6,0.75,0,0,0,3,6,0,0,0,0,1,30,0,0,,0,0,0,0,0,0,0,0,0,0,2333089
2023,Manhattan Jaspers,18,Louden Sheehan,"Sheehan, Louden",Louden,Sheehan,Jr,M,12,0,12,0,0,0,0,0,0,0,0,0,0,0,7,1,4,0,0,0,3,90,0,0,,0,0,0,0,0,0,0,0,0,0,2474244
2023,Manhattan Jaspers,22,Liam McDonough,"McDonough, Liam",Liam,McDonough,Sr,FO,12,0,12,0,1,4,5,8,0.125,2,0.25,0,0,0,65,4,2,106,205,0.517,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2112050
2023,Manhattan Jaspers,19,Michael Schafer,"Schafer, Michael",Michael,Schafer,Fr,D,12,12,12,12,0,1,1,1,0,1,1,0,0,0,14,1,14,0,0,0,3,120,0,0,,0,0,0,0,0,0,0,0,0,0,2823712
2023,Manhattan Jaspers,11,Tadhq O'Riordan,"O'Riordan, Tadhq",Tadhq,O'Riordan,Sr,M,12,12,12,12,6,1,7,37,0.162,17,0.459,1,0,0,21,10,9,0,0,0,3,90,0,0,,0,0,0,0,0,0,0,0,0,0,2113910
2023,Manhattan Jaspers,22,Christian Clifford,"Clifford, Christian",Christian,Clifford,Sr,D,12,12,12,12,1,0,1,2,0.5,1,0.5,0,0,0,23,8,11,0,0,0,2,90,0,0,,0,0,0,0,0,0,0,0,0,0,2113914
2023,Manhattan Jaspers,55,Scott O'Connor,"O'Connor, Scott",Scott,O'Connor,So,ATT,12,12,12,12,16,1,17,58,0.276,33,0.569,1,0,0,12,7,2,0,0,0,1,30,0,0,,0,0,0,0,0,0,0,0,0,0,2666306
2023,Manhattan Jaspers,20,Joe Persico,"Persico, Joe",Joe,Persico,Sr,GK,12,12,12,12,0,0,0,0,0,0,0,0,0,0,27,6,2,0,0,0,0,0,12,12,719:29,97,8.089,132,0.576,0,0,0,0,0,0,2116859
2023,Manhattan Jaspers,14,Matthew Scully,"Scully, Matthew",Matthew,Scully,Sr,M,12,0,12,0,2,0,2,5,0.4,2,0.4,0,0,0,13,5,6,0,0,0,10,360,0,0,,0,0,0,0,0,0,0,0,0,0,2303931
2023,Manhattan Jaspers,6,Kyle Gucwa,"Gucwa, Kyle",Kyle,Gucwa,Sr,ATT,12,12,12,12,23,23,46,98,0.235,60,0.612,2,4,0,8,14,1,0,0,0,1,30,0,0,,0,0,0,0,0,0,0,0,0,0,2303939
2023,Manhattan Jaspers,28,Christian Lyons,"Lyons, Christian",Christian,Lyons,Sr,M,12,0,12,0,9,2,11,28,0.321,16,0.571,0,0,0,12,6,3,0,0,0,3,150,0,0,,0,0,0,0,0,0,0,0,0,0,2303956
2023,Manhattan Jaspers,3,Hunter Newman,"Newman, Hunter",Hunter,Newman,So,D,12,12,12,12,0,0,0,0,0,0,0,0,0,0,19,4,7,0,0,0,2,90,0,0,,0,0,0,0,0,0,0,0,0,0,2666303
2023,Manhattan Jaspers,66,Kelly Dupree,"Dupree, Kelly",Kelly,Dupree,So,ATT,11,3,11,3,14,4,18,41,0.341,23,0.561,1,3,0,7,12,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2666290
2023,Manhattan Jaspers,34,Liam Peabody,"Peabody, Liam",Liam,Peabody,Fr,M,10,2,10,2,2,5,7,14,0.143,8,0.571,1,0,0,8,7,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2823711
2023,Manhattan Jaspers,24,Drew Hiner,"Hiner, Drew",Drew,Hiner,So,M,10,0,10,0,3,0,3,8,0.375,5,0.625,0,0,0,12,5,3,0,0,0,1,30,0,0,,0,0,0,0,0,0,0,0,0,0,2666293
2023,Manhattan Jaspers,21,Lukas Adams,"Adams, Lukas",Lukas,Adams,Sr,D,9,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,1,30,0,0,,0,0,0,0,0,0,0,0,0,0,2303958
2023,Manhattan Jaspers,17,Nikolus Nickerson,"Nickerson, Nikolus",Nikolus,Nickerson,Sr,M,9,0,9,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2303954
2023,Manhattan Jaspers,10,Sean Baudille,"Baudille, Sean",Sean,Baudille,Sr,FO,9,0,9,0,0,0,0,0,0,0,0,0,0,0,12,1,0,20,53,0.377,1,30,0,0,,0,0,0,0,0,0,0,0,0,0,2113838
2023,Manhattan Jaspers,89,Robert Pousak,"Pousak, Robert",Robert,Pousak,Jr,D,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2474239
2023,Manhattan Jaspers,77,James McCoy,"McCoy, James",James,McCoy,Sr,M,8,0,8,0,2,3,5,6,0.333,3,0.5,0,1,0,3,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2333088
2023,Manhattan Jaspers,27,Liam Walshe,"Walshe, Liam",Liam,Walshe,Sr,ATT,8,7,8,7,16,4,20,49,0.327,29,0.592,1,2,0,6,15,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2113921
2023,Manhattan Jaspers,23,Rhys Porteous,"Porteous, Rhys",Rhys,Porteous,Jr,M,7,0,7,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2474241
2023,Manhattan Jaspers,16,Andrew Giandonato,"Giandonato, Andrew",Andrew,Giandonato,Fr,D,6,0,6,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2823708
2023,Manhattan Jaspers,7,Damien Blando,"Blando, Damien",Damien,Blando,So,D,6,0,6,0,1,0,1,1,1,1,1,0,0,0,5,2,4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2666287
2023,Manhattan Jaspers,26,Darian Johnstone,"Johnstone, Darian",Darian,Johnstone,Fr,D,5,0,5,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2823727
2023,Manhattan Jaspers,3,Sean Shelko,"Shelko, Sean",Sean,Shelko,Fr,ATT,3,0,3,0,2,0,2,3,0.667,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2823713
2023,Manhattan Jaspers,54,Peter Vrankovic,"Vrankovic, Peter",Peter,Vrankovic,Sr,ATT,3,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2303966
2023,Manhattan Jaspers,1,Jaziel Rivera,"Rivera, Jaziel",Jaziel,Rivera,So,FO,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2666314
2023,Manhattan Jaspers,44,Geoff Knowlton,"Knowlton, Geoff",Geoff,Knowlton,Fr,FO,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2823730
2023,Manhattan Jaspers,18,Jack Cianciolo,"Cianciolo, Jack",Jack,Cianciolo,Fr,ATT,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2823726
2023,Marist Red Foxes,19,Aiden McCaffrey,"McCaffrey, Aiden",Aiden,McCaffrey,So,D,12,11,12,11,1,0,1,1,1,1,1,0,0,0,24,3,22,0,0,0,3,150,0,0,,0,0,0,0,0,0,0,0,0,0,2808499
2023,Marist Red Foxes,1,Joshua Balcarcel,"Balcarcel, Joshua",Joshua,Balcarcel,Jr,ATT,12,8,12,8,11,6,17,44,0.25,25,0.568,1,0,0,13,10,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2504334
2023,Marist Red Foxes,45,Kyle Stofko,"Stofko, Kyle",Kyle,Stofko,Sr,D,12,12,12,12,0,0,0,1,0,0,0,0,0,0,32,8,16,0,1,0,1,60,0,0,,0,0,0,0,0,0,0,0,0,0,2330403
2023,Marist Red Foxes,22,Ryan McDaniel,"McDaniel, Ryan",Ryan,McDaniel,Sr,D,12,0,12,0,1,2,3,3,0.333,2,0.667,0,0,0,21,5,13,0,0,0,5,300,0,0,,0,0,0,0,0,0,0,0,0,0,2330391
2023,Marist Red Foxes,14,Kurt Wessner,"Wessner, Kurt",Kurt,Wessner,Sr,D,12,12,12,12,0,0,0,3,0,1,0.333,0,0,0,11,3,6,0,0,0,5,210,0,0,,0,0,0,0,0,0,0,0,0,0,2330387
2023,Marist Red Foxes,11,Larry Cangro,"Cangro, Larry",Larry,Cangro,Sr,D,12,1,12,1,0,0,0,0,0,0,0,0,0,0,4,1,2,0,0,0,2,180,0,0,,0,0,0,0,0,0,0,0,0,0,2330386
2023,Marist Red Foxes,4,Keenan Deraeve,"Deraeve, Keenan",Keenan,Deraeve,Sr,M,12,0,12,0,3,1,4,6,0.5,5,0.833,0,0,0,21,8,11,0,0,0,1,30,0,0,,0,0,0,0,0,0,0,0,0,0,2330385
2023,Marist Red Foxes,34,James Lyons,"Lyons, James",James,Lyons,Sr,M,12,12,12,12,18,13,31,53,0.34,35,0.66,1,2,0,27,24,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2118894
2023,Marist Red Foxes,24,Anthony Filippetti,"Filippetti, Anthony",Anthony,Filippetti,Sr,M,12,3,12,3,0,0,0,3,0,2,0.667,0,0,0,17,3,9,0,0,0,2,90,0,0,,0,0,0,0,0,0,0,0,0,0,2118897
2023,Marist Red Foxes,23,Hunter Embury,"Embury, Hunter",Hunter,Embury,Sr,M,12,8,12,8,9,3,12,35,0.257,17,0.486,1,0,0,3,11,1,0,0,0,2,90,0,0,,0,0,0,0,0,0,0,0,0,0,2118899
2023,Marist Red Foxes,42,Jojo Pirreca,"Pirreca, Jojo",Jojo,Pirreca,Sr,ATT,12,12,12,12,30,14,44,99,0.303,63,0.636,1,2,1,18,18,4,0,0,0,2,90,0,0,,0,0,0,0,0,0,0,0,0,0,2118900
2023,Marist Red Foxes,10,Jamison Embury,"Embury, Jamison",Jamison,Embury,Sr,ATT,12,12,12,12,20,13,33,79,0.253,41,0.519,0,1,0,14,21,2,0,0,0,4,210,0,0,,0,0,0,0,0,0,0,0,0,0,2118925
2023,Marist Red Foxes,44,Tyler Ammirato,"Ammirato, Tyler",Tyler,Ammirato,Sr,M,12,1,12,1,1,3,4,2,0.5,1,0.5,0,0,0,16,8,5,0,0,0,1,30,0,0,,0,0,0,0,0,0,0,0,0,0,2133088
2023,Marist Red Foxes,39,Ryan Jones,"Jones, Ryan",Ryan,Jones,So,M,12,0,12,0,0,1,1,1,0,0,0,0,0,0,2,0,0,1,1,1,3,120,0,0,,0,0,0,0,0,0,0,0,0,0,2666440
2023,Marist Red Foxes,13,Jake Deacy,"Deacy, Jake",Jake,Deacy,So,ATT,11,9,11,9,15,2,17,41,0.366,23,0.561,1,0,0,10,5,0,0,0,0,1,60,0,0,,0,0,0,0,0,0,0,0,0,0,2666360
2023,Marist Red Foxes,28,Noble Smith,"Smith, Noble",Noble,Smith,So,GK,11,10,11,10,0,0,0,0,0,0,0,0,0,0,21,10,1,0,0,0,0,0,11,10,579:14,120,12.43,107,0.471,0,0,0,0,0,0,2666419
2023,Marist Red Foxes,3,Drew Anderson,"Anderson, Drew",Drew,Anderson,Fr,M,11,0,11,0,2,3,5,11,0.182,8,0.727,0,0,0,8,5,0,0,0,0,1,30,0,0,,0,0,0,0,0,0,0,0,0,0,2808396
2023,Marist Red Foxes,8,Dylan Bedell,"Bedell, Dylan",Dylan,Bedell,So,FO,10,0,10,0,2,1,3,4,0.5,2,0.5,0,0,0,37,4,0,78,159,0.491,2,60,0,0,,0,0,0,0,0,0,0,0,0,0,2666358
2023,Marist Red Foxes,26,William Embury,"Embury, William",William,Embury,So,ATT,10,0,10,0,1,0,1,3,0.333,3,1,0,0,0,1,2,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2666367
2023,Marist Red Foxes,31,Matthew Fermo,"Fermo, Matthew",Matthew,Fermo,Sr,FO,10,0,10,0,2,1,3,8,0.25,4,0.5,0,0,0,40,6,3,78,165,0.473,1,30,0,0,,0,0,0,0,0,0,0,0,0,0,2354267
2023,Marist Red Foxes,21,Vinny Butrico,"Butrico, Vinny",Vinny,Butrico,Fr,ATT,9,0,9,0,7,1,8,17,0.412,10,0.588,0,7,0,2,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2808488
2023,Marist Red Foxes,16,Sam Ferrel,"Ferrel, Sam",Sam,Ferrel,So,M,9,1,9,1,8,2,10,34,0.235,17,0.5,0,2,0,14,11,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2666363
2023,Marist Red Foxes,41,Stephen Bickel,"Bickel, Stephen",Stephen,Bickel,Sr,M,8,3,8,3,1,1,2,15,0.067,5,0.333,0,0,0,3,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2330399
2023,Marist Red Foxes,2,Kellen Pulera,"Pulera, Kellen",Kellen,Pulera,Sr,ATT,7,3,7,3,2,1,3,8,0.25,6,0.75,0,0,0,2,3,0,0,0,0,2,240,0,0,,0,0,0,0,0,0,0,0,0,0,2330398
2023,Marist Red Foxes,55,Eddie Capone,"Capone, Eddie",Eddie,Capone,Jr,D,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2504336
2023,Marist Red Foxes,27,Sean Kelliher,"Kelliher, Sean",Sean,Kelliher,Sr,DM,6,0,6,0,2,3,5,4,0.5,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2330396
2023,Marist Red Foxes,12,Peter Murray,"Murray, Peter",Peter,Murray,Fr,ATT,6,0,6,0,2,0,2,12,0.167,9,0.75,0,0,0,0,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2808399
