season,team,jersey,full_name,roster_name,first_name,last_name,yr,pos,gp,gs,goals,assists,points,sh_att,fouls,red_cards,yellow_cards,gc,goal_app,ggs,goalie_min_plyd,ga,gaa,saves,sv_pct,shutouts,combined_sho,g_wins,g_loss,d_saves,corners,pk,pk_att,gwg
2020,Minnesota Golden Gophers,2, Makenzie Langdok,"Langdok, Makenzie", Makenzie,Langdok,Sr,F,12,11,NA,NA,0,23,8,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Minnesota Golden Gophers,7, Patricia Ward,"Ward, Patricia", Patricia,Ward,Jr,F,12,9,NA,NA,0,2,8,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Minnesota Golden Gophers,16, Megan Gray,"Gray, Megan", Megan,Gray,Jr,M,12,11,NA,NA,0,7,3,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Minnesota Golden Gophers,3, Delaney Stekr,"Stekr, Delaney", Delaney,Stekr,Jr,D,12,12,NA,1,1,5,5,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Minnesota Golden Gophers,15, McKenna Buisman,"Buisman, McKenna", McKenna,Buisman,Jr,F,12,11,1,2,4,28,10,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2020,Minnesota Golden Gophers,88, Katie Koker,"Koker, Katie", Katie,Koker,Jr,D,12,9,1,NA,2,8,7,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Minnesota Golden Gophers,10, Katie Duong,"Duong, Katie", Katie,Duong,So,M,12,12,NA,3,3,14,12,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Minnesota Golden Gophers,32, Megan Plaschko,"Plaschko, Megan", Megan,Plaschko,So,GK,12,10,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,978:48,8,0.736,28,0.778,5,1,5,3,NA,NA,NA,NA,NA
2020,Minnesota Golden Gophers,43, Sadie Harper,"Harper, Sadie", Sadie,Harper,So,F,12,2,2,NA,4,11,12,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
2020,Minnesota Golden Gophers,22, Alana Dressely,"Dressely, Alana", Alana,Dressely,Jr,D,10,5,NA,NA,0,1,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Minnesota Golden Gophers,1, Maddie Nielsen,"Nielsen, Maddie", Maddie,Nielsen,Sr,GK,3,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,168:05,2,1.071,1,0.333,NA,1,NA,1,NA,NA,NA,NA,NA
2020,Mississippi St. Bulldogs,25, KK Pavatt,"Pavatt, KK", KK,Pavatt,Fr,M,13,13,NA,3,3,14,7,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Mississippi St. Bulldogs,17, Marcella Cash,"Cash, Marcella", Marcella,Cash,Fr,F,13,5,1,1,3,22,18,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Mississippi St. Bulldogs,4, Macey Hodge,"Hodge, Macey", Macey,Hodge,Fr,M,13,12,NA,1,1,4,9,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Mississippi St. Bulldogs,7, Onyi Echegini,"Echegini, Onyi", Onyi,Echegini,So,F,13,13,5,1,11,36,7,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2020,Mississippi St. Bulldogs,20, Monigo Karnley,"Karnley, Monigo", Monigo,Karnley,Jr,F,13,13,4,3,11,23,10,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2020,Mississippi St. Bulldogs,27, Hailey Farrington-Bentil,"Farrington-Bentil, Hailey", Hailey,Farrington-Bentil,Jr,F,13,7,3,2,8,10,10,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Mississippi St. Bulldogs,14, Niah Johnson,"Johnson, Niah", Niah,Johnson,Jr,M,13,13,1,1,3,7,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA
2020,Mississippi St. Bulldogs,31, Birna Johannsdottir,"Johannsdottir, Birna", Birna,Johannsdottir,Fr,M,12,9,NA,4,4,7,4,NA,2,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Mississippi St. Bulldogs,1, Maddy Anderson,"Anderson, Maddy", Maddy,Anderson,Fr,GK,12,12,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1073:13,16,1.342,44,0.733,2,1,5,4,NA,NA,NA,NA,NA
2020,Mississippi St. Bulldogs,13, Madison Cotta,"Cotta, Madison", Madison,Cotta,So,M,12,4,1,3,5,8,3,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2020,Mississippi St. Bulldogs,23, Olivia Simpson,"Simpson, Olivia", Olivia,Simpson,Fr,D,12,8,NA,2,2,4,10,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Mississippi St. Bulldogs,6, Ky Burroughs,"Burroughs, Ky", Ky,Burroughs,Jr,M,11,NA,NA,NA,0,1,4,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Mississippi St. Bulldogs,3, Andrea Tyrrell,"Tyrrell, Andrea", Andrea,Tyrrell,Jr,D,10,10,1,NA,2,5,4,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Mississippi St. Bulldogs,24, Kristen Malebranche,"Malebranche, Kristen", Kristen,Malebranche,Sr,D,9,9,NA,NA,0,NA,5,NA,2,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Mississippi St. Bulldogs,10, Alyssa D'Aloise,"D'Aloise, Alyssa", Alyssa,D'Aloise,Jr,M,8,8,NA,NA,0,7,9,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Mississippi St. Bulldogs,21, Esmeralda Figueroa,"Figueroa, Esmeralda", Esmeralda,Figueroa,Jr,F,5,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Mississippi St. Bulldogs,26, Olivia Hernandez,"Hernandez, Olivia", Olivia,Hernandez,Sr,F,5,NA,NA,NA,0,NA,2,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Mississippi St. Bulldogs,29, Hannah Telleysh,"Telleysh, Hannah", Hannah,Telleysh,Jr,M,5,4,2,1,5,8,7,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2020,Mississippi St. Bulldogs,22, Kendal Johnson,"Johnson, Kendal", Kendal,Johnson,Fr,D,4,NA,NA,NA,0,NA,1,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Mississippi St. Bulldogs,9, Elle McCaslin,"McCaslin, Elle", Elle,McCaslin,Fr,F,4,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Mississippi St. Bulldogs,0, Hannah Pimentel,"Pimentel, Hannah", Hannah,Pimentel,So,GK,3,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,156:47,0,0,2,1,1,1,1,NA,NA,NA,NA,NA,NA
2020,Mississippi St. Bulldogs,15, Miranda Carrasco,"Carrasco, Miranda", Miranda,Carrasco,Jr,D,2,2,NA,NA,0,NA,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Missouri Tigers,20, Jenna Bartels,"Bartels, Jenna", Jenna,Bartels,Fr,F,14,7,1,1,3,10,16,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Missouri Tigers,17, Grace Pettet,"Pettet, Grace", Grace,Pettet,Fr,D,14,14,NA,NA,0,4,15,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Missouri Tigers,7, Blythe Beldner,"Beldner, Blythe", Blythe,Beldner,Jr,F,14,14,NA,1,1,7,2,NA,2,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Missouri Tigers,2, Eryka McIntyre,"McIntyre, Eryka", Eryka,McIntyre,So,F,14,14,1,NA,2,13,11,NA,2,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Missouri Tigers,11, Lindsey Whitmore,"Whitmore, Lindsey", Lindsey,Whitmore,Sr,M,14,13,1,NA,2,19,13,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2020,Missouri Tigers,15, Julissa Cisneros,"Cisneros, Julissa", Julissa,Cisneros,Jr,F,14,14,4,3,11,47,11,NA,3,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2020,Missouri Tigers,22, Skye Kingsley,"Kingsley, Skye", Skye,Kingsley,Jr,F,14,5,NA,NA,0,9,9,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Missouri Tigers,77, Mo Adesanmi,"Adesanmi, Mo", Mo,Adesanmi,Sr,D,13,4,NA,NA,0,NA,3,1,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Missouri Tigers,19, Macy Trujillo,"Trujillo, Macy", Macy,Trujillo,Sr,F,13,9,3,2,8,19,7,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Missouri Tigers,8, Cassidy Nurnberger,"Nurnberger, Cassidy", Cassidy,Nurnberger,Sr,M,12,12,3,NA,6,6,20,NA,3,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2020,Missouri Tigers,35, Isabella Alessio,"Alessio, Isabella", Isabella,Alessio,So,GK,12,12,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1074:27,18,1.508,45,0.714,2,NA,4,5,NA,NA,NA,NA,NA
2020,Missouri Tigers,23, Madilyn Hamline,"Hamline, Madilyn", Madilyn,Hamline,Fr,F,12,2,2,1,5,21,6,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Missouri Tigers,3, Jadyn Easley,"Easley, Jadyn", Jadyn,Easley,So,F,12,3,NA,2,2,8,5,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Missouri Tigers,13, Keiarra Slack,"Slack, Keiarra", Keiarra,Slack,Jr,F,9,NA,NA,NA,0,3,6,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Missouri Tigers,5, Grace Kitts,"Kitts, Grace", Grace,Kitts,Sr,M,9,9,1,1,3,7,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
2020,Missouri Tigers,18, Hannah Joella,"Joella, Hannah", Hannah,Joella,Fr,F,9,2,NA,1,1,NA,4,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Missouri Tigers,4, Bella Alessi,"Alessi, Bella", Bella,Alessi,Sr,M,9,8,5,2,12,17,7,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
2020,Missouri Tigers,10, Zoe Cross,"Cross, Zoe", Zoe,Cross,Sr,M,9,9,1,2,4,8,8,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Missouri Tigers,25, Morcquess Oliphant,"Oliphant, Morcquess", Morcquess,Oliphant,Sr,M,8,1,NA,NA,0,4,2,NA,3,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Missouri Tigers,9, Ashlie Van Cleave,"Van Cleave, Ashlie", Ashlie,Van Cleave,Fr,D,7,NA,NA,NA,0,2,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Missouri Tigers,30, Megan Oduyoye,"Oduyoye, Megan", Megan,Oduyoye,So,D,7,NA,NA,NA,0,1,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Missouri Tigers,6, Kyra Reeves,"Reeves, Kyra", Kyra,Reeves,Fr,F,4,NA,NA,NA,0,2,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Missouri Tigers,27, Haley Steinke,"Steinke, Haley", Haley,Steinke,So,F,4,NA,NA,NA,0,1,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Missouri Tigers,12, Janna Singleton,"Singleton, Janna", Janna,Singleton,So,F,4,NA,NA,NA,0,NA,3,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Missouri Tigers,16, Kloee Grubb,"Grubb, Kloee", Kloee,Grubb,Fr,D,4,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Missouri Tigers,1, McKenna Sheehan,"Sheehan, McKenna", McKenna,Sheehan,So,GK,4,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,165:23,5,2.721,8,0.615,NA,NA,2,NA,NA,NA,NA,NA,NA
2020,Missouri Tigers,00, Sophia Worth,"Worth, Sophia", Sophia,Worth,Fr,GK,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,80:10,1,1.123,8,0.889,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Missouri St. Bears,20, Isabel Burke,"Burke, Isabel", Isabel,Burke,Jr,D,13,13,2,NA,4,4,6,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Missouri St. Bears,16, Emma Skornia,"Skornia, Emma", Emma,Skornia,Sr,M,13,12,1,1,3,16,17,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Missouri St. Bears,7, Kate Schroeder,"Schroeder, Kate", Kate,Schroeder,Jr,F,13,10,NA,NA,0,15,6,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
2020,Missouri St. Bears,5, Kara Privitera,"Privitera, Kara", Kara,Privitera,Jr,M,13,2,NA,NA,0,7,7,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Missouri St. Bears,26, Alyssa Buchheit,"Buchheit, Alyssa", Alyssa,Buchheit,Fr,M,13,5,NA,NA,0,5,7,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Missouri St. Bears,14, Sierra Fury,"Fury, Sierra", Sierra,Fury,Jr,M,13,11,1,1,3,2,6,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2020,Missouri St. Bears,4, Kyli Jackson,"Jackson, Kyli", Kyli,Jackson,So,D,13,12,NA,1,1,1,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Missouri St. Bears,2, Bryn McQuaid,"McQuaid, Bryn", Bryn,McQuaid,Sr,D,13,12,NA,2,2,3,4,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Missouri St. Bears,24, Jade Loftness,"Loftness, Jade", Jade,Loftness,So,M,13,6,NA,1,1,2,4,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Missouri St. Bears,17, Jacqueline Baetz,"Baetz, Jacqueline", Jacqueline,Baetz,Sr,M,13,11,2,1,5,13,18,NA,3,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2020,Missouri St. Bears,11, Riley Sherron,"Sherron, Riley", Riley,Sherron,Fr,D,12,3,NA,NA,0,NA,5,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Missouri St. Bears,18, Abby Couch,"Couch, Abby", Abby,Couch,Fr,M,12,5,NA,NA,0,3,8,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Missouri St. Bears,25, Maddie Augustine,"Augustine, Maddie", Maddie,Augustine,So,D,12,6,NA,NA,0,2,8,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Missouri St. Bears,15, Anna Durnin,"Durnin, Anna", Anna,Durnin,Jr,F,10,10,1,1,3,13,13,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Missouri St. Bears,13, Dulce Lopez,"Lopez, Dulce", Dulce,Lopez,Fr,M,9,NA,NA,NA,0,NA,3,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Missouri St. Bears,21, Carly Raunig,"Raunig, Carly", Carly,Raunig,Fr,D,8,3,NA,NA,0,NA,4,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Missouri St. Bears,12, Bella Bryson,"Bryson, Bella", Bella,Bryson,So,M,7,1,NA,NA,0,NA,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Missouri St. Bears,30, Katherine Montgomery,"Montgomery, Katherine", Katherine,Montgomery,Fr,GK,6,6,NA,NA,0,NA,NA,NA,NA,NA,1,1,412:19,11,2.401,27,0.711,1,1,NA,3,NA,NA,NA,NA,NA
2020,Missouri St. Bears,6, Dragana Andonovski,"Andonovski, Dragana", Dragana,Andonovski,Fr,M,6,1,1,NA,2,6,3,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Missouri St. Bears,1, Kaitlin Maxwell,"Maxwell, Kaitlin", Kaitlin,Maxwell,Sr,GK,5,5,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,477:03,5,0.943,18,0.783,1,NA,2,3,NA,NA,NA,NA,NA
2020,Missouri St. Bears,23, Jordan Eickelman,"Eickelman, Jordan", Jordan,Eickelman,Sr,F,4,3,NA,1,1,7,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Missouri St. Bears,0, Hannah Peterson,"Peterson, Hannah", Hannah,Peterson,So,GK,4,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,102:56,0,0,11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Missouri St. Bears,99, Camielle Day,"Day, Camielle", Camielle,Day,Fr,GK,3,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,59:00,1,1.525,3,0.75,NA,1,1,NA,NA,NA,NA,NA,NA
2020,Missouri St. Bears,9, Ingrid Perkins,"Perkins, Ingrid", Ingrid,Perkins,Fr,F,3,2,1,NA,2,5,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2020,Missouri St. Bears,28, Kennady Orlick,"Orlick, Kennady", Kennady,Orlick,Jr,M,2,1,1,NA,2,4,4,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA
2020,Missouri St. Bears,00, Lexi Palacio,"Palacio, Lexi", Lexi,Palacio,Sr,GK,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,95:45,3,2.82,7,0.7,NA,NA,NA,1,NA,NA,NA,NA,NA
2020,Missouri St. Bears,22, Josie Meeks,"Meeks, Josie", Josie,Meeks,Jr,M,1,1,NA,NA,0,NA,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Monmouth Hawks,21, Chloe Ferreira,"Ferreira, Chloe", Chloe,Ferreira,Fr,,9,6,NA,1,1,2,3,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Monmouth Hawks,28, Allie Jones,"Jones, Allie", Allie,Jones,Fr,,9,NA,NA,NA,0,2,4,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Monmouth Hawks,15, Lauren Bruno,"Bruno, Lauren", Lauren,Bruno,Fr,,9,9,1,1,3,3,4,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Monmouth Hawks,16, Lauren Karabin,"Karabin, Lauren", Lauren,Karabin,Jr,,9,9,3,3,9,25,5,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
2020,Monmouth Hawks,3, Maddison Perna,"Perna, Maddison", Maddison,Perna,So,,9,9,4,NA,8,23,4,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2
2020,Monmouth Hawks,11, Alexa Correa,"Correa, Alexa", Alexa,Correa,So,,9,9,1,NA,2,14,4,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Monmouth Hawks,5, Lauren Albergo,"Albergo, Lauren", Lauren,Albergo,Jr,,9,8,NA,NA,0,1,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Monmouth Hawks,6, Alexis Marino,"Marino, Alexis", Alexis,Marino,Jr,,9,4,NA,1,1,10,4,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Monmouth Hawks,7, Sarina Jones,"Jones, Sarina", Sarina,Jones,Sr,,9,9,1,2,4,8,6,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA
2020,Monmouth Hawks,25, Ashley Dellapietro,"Dellapietro, Ashley", Ashley,Dellapietro,Sr,,9,9,1,NA,2,16,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2020,Monmouth Hawks,0, Rebecca Winslow,"Winslow, Rebecca", Rebecca,Winslow,Fr,GK,8,7,NA,NA,0,NA,NA,NA,NA,NA,2,2,723:46,3,0.373,17,0.85,4,NA,4,1,NA,NA,NA,NA,NA
2020,Monmouth Hawks,19, Jesi Rossman,"Rossman, Jesi", Jesi,Rossman,Jr,,8,8,2,NA,4,33,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Monmouth Hawks,2, Rachel Ludwick,"Ludwick, Rachel", Rachel,Ludwick,Fr,,7,4,NA,NA,0,6,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Monmouth Hawks,23, Megan Leffler,"Leffler, Megan", Megan,Leffler,Sr,,7,NA,NA,NA,0,3,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Monmouth Hawks,24, Brianna Russo,"Russo, Brianna", Brianna,Russo,Fr,,7,NA,NA,NA,0,1,1,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Monmouth Hawks,22, Jazlyn Oviedo,"Oviedo, Jazlyn", Jazlyn,Oviedo,Fr,,6,NA,NA,NA,0,2,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Monmouth Hawks,27, Kenzie Tranberg,"Tranberg, Kenzie", Kenzie,Tranberg,Fr,,5,3,NA,NA,0,NA,3,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Monmouth Hawks,4, Ava Sullivan,"Sullivan, Ava", Ava,Sullivan,Jr,,3,NA,NA,NA,0,2,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Monmouth Hawks,1, Maddie Ogden,"Ogden, Maddie", Maddie,Ogden,So,GK,2,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,146:14,2,1.231,4,0.667,1,NA,1,NA,NA,NA,NA,NA,NA
2020,Monmouth Hawks,66, Sammy Jones,"Jones, Sammy", Sammy,Jones,Fr,,2,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Monmouth Hawks,12, Jill Conklin,"Conklin, Jill", Jill,Conklin,Jr,,1,1,NA,NA,0,1,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Montana Grizzlies,00, Claire Howard,"Howard, Claire", Claire,Howard,Sr,GK,11,11,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1016:03,7,0.62,35,0.833,6,NA,9,2,NA,NA,NA,NA,NA
2020,Montana Grizzlies,6, Alexa Coyle,"Coyle, Alexa", Alexa,Coyle,Sr,F,11,11,5,NA,10,27,27,NA,2,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2
2020,Montana Grizzlies,3, Sydney Haustein,"Haustein, Sydney", Sydney,Haustein,So,M,11,10,NA,NA,0,6,4,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Montana Grizzlies,14, Allie Larsen,"Larsen, Allie", Allie,Larsen,So,D,11,11,1,1,3,5,5,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Montana Grizzlies,23, Rita Lang,"Lang, Rita", Rita,Lang,Jr,M,11,11,2,NA,4,10,5,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
